Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,LeBron James,36.0,PG,6,6,224,59,41,0,0,0,1.0,36.7,21,3,2,1,13,1,114,5,6,
2.0,Dennis Schröder,27.0,SG,6,6,196,12,66,22,0,0,-6.4,3.6,2,3,4,2,10,1,39,1,7,
3.0,Kentavious Caldwell-Pope,27.0,SG,5,5,146,0,15,58,27,0,-1.1,12.5,1,0,3,1,2,2,12,2,0,
4.0,Anthony Davis,27.0,PF,5,5,144,0,0,0,80,20,-6.1,2.9,2,3,5,0,15,0,34,3,1,
5.0,Kyle Kuzma,25.0,SF,6,0,129,0,0,33,62,5,-5.4,4.1,2,2,2,2,4,0,16,1,4,
6.0,Alex Caruso,26.0,PG,6,0,121,100,0,0,0,0,-6.8,1.4,6,1,4,0,1,3,6,0,4,
7.0,Wesley Matthews,34.0,SG,6,1,110,0,13,75,12,0,-14.4,-11.4,0,0,4,0,2,4,5,0,1,
8.0,Andre Drummond,27.0,C,5,5,105,0,0,0,0,100,-1.4,9.9,2,4,6,3,6,0,0,2,3,
9.0,Marc Gasol,36.0,C,5,1,87,0,0,0,0,100,-20.7,-18.7,2,1,7,1,2,1,35,0,0,
10.0,Talen Horton-Tucker,20.0,SG,4,0,48,0,35,29,26,10,-16.9,-11.3,2,1,3,0,2,0,5,1,0,
11.0,Montrezl Harrell,27.0,C,4,0,39,0,0,0,0,100,-18.9,-13.2,1,0,1,1,6,0,0,3,2,
12.0,Markieff Morris,31.0,PF,4,1,38,0,0,0,58,42,-32.1,-28.2,1,1,1,0,3,0,8,0,0,
13.0,Ben McLemore,27.0,SG,4,0,36,33,36,31,0,0,-19.7,-13.9,0,1,4,0,0,0,3,0,2,
14.0,Alfonzo McKinnie,28.0,SF,2,0,12,0,0,100,0,0,-3.5,4.2,0,0,1,0,0,0,0,0,0,
15.0,Jared Dudley,35.0,PF,2,0,5,0,0,0,100,0,-33.3,-26.2,0,0,0,0,0,0,0,0,0,
,Team Totals,,,6,6,1440,20,20,20,20,20,-7.5,5.1,42,20,47,11,66,12,277,18,30,
