Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,LeBron James,36.0,PG,6,6,224,0.474,14.2,0.579,0.351,0.096,0.07,0.061,0.421,0.545,0.7,0.364,0.125,0.429,0.375,0.278,0.389,0.079,8,0.042,0.5,0,0,
2.0,Dennis Schröder,27.0,SG,6,6,196,0.4,13.6,0.629,0.3,0.143,0.114,0.071,0.371,0.455,0.667,0.3,0.25,0.2,0.308,0.45,0.75,0.0,0,0.115,0.333,0,0,
3.0,Kentavious Caldwell-Pope,27.0,SG,5,5,146,0.379,19.1,0.345,0.207,0.0,0.0,0.138,0.655,0.7,1.0,,,0.25,0.211,0.429,1.0,0.0,0,0.421,0.25,0,0,
4.0,Anthony Davis,27.0,PF,5,5,144,0.403,12.0,0.823,0.29,0.113,0.258,0.161,0.177,0.451,0.667,0.714,0.313,0.1,0.182,0.696,1.0,0.161,9,0.091,0.0,0,0,
5.0,Kyle Kuzma,25.0,SF,6,0,129,0.292,15.4,0.521,0.292,0.063,0.083,0.083,0.479,0.4,0.357,0.333,0.75,0.25,0.174,0.6,1.0,0.0,0,0.13,0.0,0,0,
6.0,Alex Caruso,26.0,PG,6,0,121,0.368,12.7,0.553,0.395,0.132,0.0,0.026,0.447,0.429,0.467,0.4,,0.0,0.294,0.778,1.0,0.026,1,0.529,0.444,0,0,
7.0,Wesley Matthews,34.0,SG,6,1,110,0.303,19.9,0.242,0.152,0.03,0.061,0.0,0.758,0.375,0.6,0.0,0.0,,0.28,0.667,1.0,0.0,0,0.48,0.25,0,0,
8.0,Andre Drummond,27.0,C,5,5,105,0.594,1.9,1.0,0.781,0.219,0.0,0.0,0.0,0.594,0.6,0.571,,,,0.579,,0.188,5,,,0,0,
9.0,Marc Gasol,36.0,C,5,1,87,0.615,22.6,0.154,0.077,0.0,0.077,0.0,0.846,0.5,1.0,,0.0,,0.636,0.0,1.0,0.0,0,0.0,,0,0,
10.0,Talen Horton-Tucker,20.0,SG,4,0,48,0.458,10.5,0.792,0.25,0.417,0.083,0.042,0.208,0.526,0.5,0.6,0.5,0.0,0.2,0.2,0.0,0.042,1,0.2,0.0,0,0,
11.0,Montrezl Harrell,27.0,C,4,0,39,0.571,4.7,1.0,0.571,0.286,0.143,0.0,0.0,0.571,0.625,0.5,0.5,,,0.5,,0.214,3,,,0,0,
12.0,Markieff Morris,31.0,PF,4,1,38,0.222,14.9,0.556,0.0,0.444,0.111,0.0,0.444,0.2,,0.25,0.0,,0.25,1.0,1.0,0.0,0,0.0,,0,0,
13.0,Ben McLemore,27.0,SG,4,0,36,0.222,20.8,0.333,0.0,0.111,0.111,0.111,0.667,0.0,,0.0,0.0,0.0,0.333,,1.0,0.0,0,0.167,0.0,0,0,
14.0,Alfonzo McKinnie,28.0,SF,2,0,12,0.0,23.3,0.333,0.0,0.0,0.0,0.333,0.667,0.0,,,,0.0,0.0,,,0.0,0,0.5,0.0,0,0,
15.0,Jared Dudley,35.0,PF,2,0,5,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,6,6,1440,0.414,14.7,0.604,0.319,0.127,0.09,0.068,0.396,0.488,0.623,0.444,0.289,0.206,0.299,0.483,0.763,0.06,27,0.208,0.268,0,0,
