Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,LeBron James,36.0,PG,6,6,224,20.1,0.564,0.421,0.202,3.4,19.0,10.8,45.2,2.1,0.9,16.8,29.7,0.1,0.3,0.4,0.092,6.5,2.7,9.2,0.6,
2.0,Dennis Schröder,27.0,SG,6,6,196,11.1,0.528,0.371,0.371,0.6,10.2,5.2,15.2,1.6,0.5,10.9,20.8,0.0,0.2,0.2,0.056,-1.6,0.7,-0.9,0.1,
3.0,Kentavious Caldwell-Pope,27.0,SG,5,5,146,5.9,0.497,0.655,0.172,1.5,9.7,5.4,5.4,1.8,0.0,6.0,10.1,0.0,0.2,0.2,0.057,-4.7,1.1,-3.6,-0.1,
4.0,Anthony Davis,27.0,PF,5,5,144,20.9,0.541,0.177,0.677,5.3,21.3,12.9,16.7,1.1,5.4,6.9,26.8,0.2,0.2,0.5,0.159,3.2,2.8,6.0,0.3,
5.0,Kyle Kuzma,25.0,SF,6,0,129,3.3,0.366,0.479,0.188,3.4,17.4,10.1,8.9,0.8,0.8,10.4,20.0,-0.4,0.2,-0.2,-0.086,-5.1,-0.8,-5.9,-0.1,
6.0,Alex Caruso,26.0,PG,6,0,121,3.0,0.45,0.447,0.053,1.8,5.9,3.7,4.1,0.4,3.2,15.3,16.9,-0.3,0.1,-0.1,-0.055,-5.4,-0.3,-5.7,-0.1,
7.0,Wesley Matthews,34.0,SG,6,1,110,6.2,0.463,0.758,0.182,4.9,5.4,5.1,2.9,0.9,0.0,0.0,14.5,0.0,0.1,0.1,0.051,-3.4,0.4,-3.0,0.0,
8.0,Andre Drummond,27.0,C,5,5,105,19.2,0.618,0.0,0.313,19.6,40.5,29.6,0.0,1.9,2.8,23.2,20.1,0.0,0.2,0.2,0.112,-0.5,0.7,0.2,0.1,
9.0,Marc Gasol,36.0,C,5,1,87,18.7,0.881,0.846,0.308,5.0,20.4,12.3,27.7,2.4,4.5,21.3,9.6,0.3,0.2,0.4,0.245,2.9,7.8,10.7,0.3,
10.0,Talen Horton-Tucker,20.0,SG,4,0,48,12.9,0.496,0.208,0.208,4.5,29.5,16.5,8.6,1.1,0.0,10.3,27.1,-0.1,0.1,0.0,-0.002,-2.1,0.2,-1.9,0.0,
11.0,Montrezl Harrell,27.0,C,4,0,39,22.5,0.64,0.0,0.643,13.9,15.1,14.5,0.0,2.6,0.0,10.0,22.8,0.1,0.1,0.2,0.193,3.7,0.4,4.1,0.1,
12.0,Markieff Morris,31.0,PF,4,1,38,4.1,0.387,0.444,0.667,11.4,0.0,5.9,11.9,0.0,2.6,14.7,16.0,0.0,0.0,0.0,-0.025,-5.8,-1.3,-7.1,0.0,
13.0,Ben McLemore,27.0,SG,4,0,36,1.0,0.333,0.667,0.0,3.0,19.7,11.0,4.2,1.4,0.0,10.0,12.4,-0.1,0.0,0.0,-0.039,-6.6,1.4,-5.2,0.0,
14.0,Alfonzo McKinnie,28.0,SF,2,0,12,-10.6,0.0,0.667,0.0,0.0,9.8,4.7,0.0,0.0,0.0,0.0,11.2,-0.1,0.0,-0.1,-0.239,-12.5,-3.6,-16.0,0.0,
15.0,Jared Dudley,35.0,PF,2,0,5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,-5.2,0.0,-5.2,0.0,
,Team Totals,,,6,6,1440,,0.52,0.396,0.295,,,,,,,,,-0.2,2.0,1.8,0.06,-0.8,1.4,0.6,0.9,
