Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,DeMar DeRozan,32.0,PF,76,76,2743,0.504,13.0,0.907,0.164,0.158,0.297,0.288,0.093,0.52,0.671,0.494,0.511,0.457,0.352,0.217,0.9,0.026,33,0.387,0.327,4,0,"MVP-10,AS,NBA2"
2.0,Nikola Vučević,31.0,C,73,73,2418,0.473,13.0,0.713,0.223,0.253,0.137,0.101,0.287,0.537,0.708,0.49,0.449,0.397,0.314,0.713,1.0,0.032,34,0.06,0.3,2,0,
3.0,Zach LaVine,26.0,SG,67,67,2328,0.476,15.2,0.599,0.264,0.103,0.086,0.147,0.401,0.534,0.7,0.451,0.343,0.408,0.389,0.35,0.568,0.055,62,0.139,0.53,0,0,AS
4.0,Ayo Dosunmu,22.0,SG,77,40,2110,0.52,12.3,0.652,0.368,0.114,0.097,0.073,0.348,0.596,0.701,0.377,0.481,0.564,0.376,0.572,0.986,0.045,20,0.489,0.407,1,1,
5.0,Coby White,21.0,PG,61,17,1675,0.433,17.4,0.452,0.183,0.13,0.065,0.073,0.548,0.491,0.661,0.357,0.381,0.404,0.385,0.42,0.897,0.008,5,0.198,0.471,2,0,
6.0,Javonte Green,28.0,SF,65,45,1519,0.542,9.1,0.689,0.535,0.123,0.031,0.0,0.311,0.625,0.695,0.425,0.2,,0.356,0.679,1.0,0.194,58,0.594,0.433,0,0,
7.0,Lonzo Ball,24.0,PG,35,35,1212,0.423,19.9,0.321,0.154,0.047,0.057,0.063,0.679,0.423,0.61,0.333,0.273,0.167,0.423,0.404,0.845,0.018,6,0.235,0.475,2,0,
8.0,Alex Caruso,27.0,SG,41,18,1147,0.398,15.4,0.508,0.258,0.145,0.043,0.063,0.492,0.462,0.591,0.324,0.364,0.313,0.333,0.567,0.929,0.023,4,0.373,0.383,2,0,
9.0,Troy Brown Jr.,22.0,SF,66,7,1055,0.419,15.0,0.484,0.283,0.132,0.027,0.043,0.516,0.488,0.562,0.412,0.143,0.455,0.353,0.672,0.957,0.027,5,0.594,0.342,2,0,
10.0,Derrick Jones Jr.,24.0,PF,51,8,899,0.538,8.9,0.687,0.549,0.128,0.005,0.005,0.313,0.634,0.701,0.32,1.0,1.0,0.328,0.706,1.0,0.205,39,0.672,0.39,0,0,
11.0,Tony Bradley,24.0,C,55,7,549,0.585,3.9,1.0,0.626,0.252,0.065,0.057,0.0,0.585,0.649,0.484,0.375,0.571,,0.75,,0.138,13,,,0,0,
12.0,Matt Thomas,27.0,SG,40,0,459,0.41,22.6,0.321,0.007,0.015,0.082,0.216,0.679,0.465,1.0,0.0,0.273,0.552,0.385,0.85,0.886,0.0,0,0.242,0.5,0,0,
13.0,Patrick Williams,20.0,PF,17,9,422,0.529,13.2,0.716,0.275,0.147,0.108,0.186,0.284,0.534,0.714,0.4,0.545,0.368,0.517,0.667,0.933,0.069,7,0.414,0.5,0,0,
14.0,Tristan Thompson,30.0,C,23,3,376,0.565,4.8,0.978,0.522,0.402,0.043,0.011,0.022,0.578,0.646,0.541,0.25,0.0,0.0,0.635,,0.152,13,0.0,,2,0,
15.0,Alfonzo McKinnie,29.0,SF,17,3,206,0.393,14.1,0.557,0.311,0.082,0.082,0.082,0.443,0.441,0.526,0.6,0.0,0.4,0.333,0.733,1.0,0.148,7,0.407,0.364,0,0,
16.0,Tyler Cook,24.0,PF,20,2,200,0.605,2.2,1.0,0.684,0.316,0.0,0.0,0.0,0.605,0.692,0.417,,,,0.783,,0.395,14,,,0,0,
17.0,Malcolm Hill,26.0,SF,16,0,166,0.432,19.6,0.295,0.114,0.136,0.0,0.045,0.705,0.692,0.6,0.667,,1.0,0.323,0.667,0.8,0.0,0,0.226,0.571,0,0,
18.0,Alize Johnson,25.0,PF,16,0,121,0.522,6.6,0.913,0.478,0.391,0.043,0.0,0.087,0.571,0.636,0.556,0.0,,0.0,0.583,,0.0,0,0.5,0.0,1,0,
19.0,Devon Dotson,22.0,PG,11,0,85,0.478,12.2,0.609,0.478,0.0,0.13,0.0,0.391,0.643,0.818,,0.0,,0.222,0.556,1.0,0.0,0,0.333,0.0,0,0,
20.0,Marko Simonovic,22.0,C,9,0,35,0.267,12.2,0.667,0.333,0.2,0.0,0.133,0.333,0.3,0.6,0.0,,0.0,0.2,0.667,1.0,0.067,1,0.0,,0,0,
21.0,Mac McClung,23.0,PG,1,0,3,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,1.0,,0.0,0,,,0,0,
22.0,Jordan Bell,27.0,C,1,0,2,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,82,82,19730,0.48,12.7,0.668,0.259,0.151,0.127,0.131,0.332,0.535,0.677,0.452,0.45,0.435,0.369,0.476,0.852,0.05,321,0.273,0.418,18,1,
