Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,DeMar DeRozan,32.0,PF,5,5,203,0.411,14.7,0.905,0.084,0.147,0.232,0.442,0.095,0.453,0.875,0.357,0.273,0.5,0.0,0.282,,0.0,0,0.444,0.0,0,0,
2.0,Nikola Vučević,31.0,C,5,5,181,0.44,16.6,0.538,0.187,0.132,0.132,0.088,0.462,0.551,0.471,0.667,0.583,0.5,0.31,0.741,1.0,0.033,3,0.095,0.0,0,0,
3.0,Zach LaVine,26.0,SG,4,4,153,0.429,15.0,0.619,0.254,0.159,0.032,0.175,0.381,0.462,0.625,0.4,0.0,0.364,0.375,0.444,1.0,0.016,1,0.083,0.5,0,0,
4.0,Patrick Williams,20.0,PF,5,5,153,0.468,15.9,0.553,0.213,0.085,0.106,0.149,0.447,0.577,0.7,0.25,0.4,0.714,0.333,0.533,1.0,0.085,4,0.524,0.273,0,0,
5.0,Alex Caruso,27.0,SG,4,4,113,0.391,20.3,0.217,0.13,0.043,0.043,0.0,0.783,0.4,0.667,0.0,0.0,,0.389,1.0,0.714,0.0,0,0.5,0.333,0,0,
6.0,Coby White,21.0,PG,5,0,98,0.333,21.3,0.356,0.089,0.089,0.044,0.133,0.644,0.438,1.0,0.25,0.0,0.333,0.276,0.571,1.0,0.0,0,0.069,0.5,1,0,
7.0,Ayo Dosunmu,22.0,SG,5,1,86,0.308,17.6,0.5,0.115,0.077,0.192,0.115,0.5,0.385,0.333,0.5,0.6,0.0,0.231,0.4,1.0,0.0,0,0.462,0.5,0,0,
8.0,Javonte Green,28.0,SF,5,1,72,0.176,10.3,0.647,0.471,0.176,0.0,0.0,0.353,0.273,0.375,0.0,,,0.0,0.333,,0.0,0,0.167,0.0,0,0,
9.0,Derrick Jones Jr.,24.0,PF,5,0,59,0.412,16.3,0.353,0.294,0.059,0.0,0.0,0.647,0.667,0.8,0.0,,,0.273,0.75,1.0,0.059,1,0.818,0.111,0,0,
10.0,Tristan Thompson,30.0,C,5,0,38,0.4,3.3,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.5,0.333,,,,0.5,,0.0,0,,,0,0,
11.0,Troy Brown Jr.,22.0,SF,3,0,37,0.294,21.4,0.353,0.118,0.0,0.118,0.118,0.647,0.5,1.0,,0.5,0.0,0.182,0.333,1.0,0.0,0,0.364,0.5,0,0,
12.0,Tony Bradley,24.0,C,2,0,8,1.0,5.3,1.0,0.6,0.2,0.0,0.2,0.0,1.0,1.0,1.0,,1.0,,0.8,,0.4,2,,,0,0,
,Team Totals,,,5,5,1201,0.404,14.8,0.592,0.18,0.122,0.113,0.177,0.408,0.487,0.642,0.4,0.373,0.463,0.283,0.5,0.962,0.024,11,0.283,0.269,1,0,
