Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,DeMar DeRozan,32,76,76,2743,13.8,27.3,0.504,0.9,2.5,0.352,12.9,24.8,0.52,0.521,9.3,10.6,0.877,1.0,6.0,7.0,6.7,1.2,0.4,3.2,3.2,37.7,117,115,"MVP-10,AS,NBA2"
2,Nikola Vučević,31,73,73,2418,11.0,23.3,0.473,2.1,6.7,0.314,8.9,16.6,0.537,0.518,1.9,2.4,0.76,2.9,13.4,16.2,4.8,1.4,1.4,2.7,3.7,26.0,107,110,
3,Zach LaVine,26,67,67,2328,11.8,24.9,0.476,3.9,10.0,0.389,8.0,14.9,0.534,0.554,6.7,7.9,0.853,0.5,6.0,6.5,6.4,0.9,0.5,3.6,2.5,34.3,115,116,AS
4,Ayo Dosunmu,22,77,40,2110,6.4,12.4,0.52,1.6,4.3,0.376,4.8,8.1,0.596,0.585,1.2,1.8,0.679,0.6,4.3,5.0,5.9,1.4,0.7,2.5,4.2,15.7,113,115,
5,Coby White,21,61,17,1675,8.1,18.8,0.433,4.0,10.3,0.385,4.2,8.5,0.491,0.539,2.3,2.7,0.857,0.5,4.8,5.3,5.1,0.8,0.3,2.0,4.0,22.5,111,117,
6,Javonte Green,28,65,45,1519,5.7,10.4,0.542,1.2,3.2,0.356,4.5,7.2,0.625,0.597,2.6,3.1,0.833,2.9,5.9,8.9,1.9,2.2,1.0,1.0,4.2,15.0,131,112,
7,Lonzo Ball,24,35,35,1212,6.5,15.4,0.423,4.4,10.5,0.423,2.1,5.0,0.423,0.567,0.8,1.1,0.75,1.4,6.2,7.7,7.2,2.6,1.2,3.3,3.4,18.3,110,111,
8,Alex Caruso,27,41,18,1147,4.3,10.9,0.398,1.8,5.4,0.333,2.6,5.5,0.462,0.48,2.5,3.1,0.795,1.4,4.9,6.3,7.0,3.0,0.6,2.4,4.5,12.9,110,112,
9,Troy Brown Jr.,22,66,7,1055,5.0,11.9,0.419,2.2,6.2,0.353,2.8,5.8,0.488,0.51,0.9,1.2,0.769,1.8,7.6,9.4,3.1,1.7,0.2,1.2,2.9,13.1,110,114,
10,Derrick Jones Jr.,24,51,8,899,5.7,10.6,0.538,1.1,3.3,0.328,4.6,7.3,0.634,0.59,3.0,3.8,0.8,3.3,5.9,9.2,1.6,1.4,1.8,1.6,5.7,15.5,124,113,
11,Tony Bradley,24,55,7,549,6.4,10.9,0.585,0.0,0.0,,6.4,10.9,0.585,0.585,1.7,2.6,0.655,6.0,10.6,16.5,2.4,0.9,2.9,3.0,5.5,14.5,115,110,
12,Matt Thomas,27,40,0,459,5.9,14.3,0.41,3.7,9.7,0.385,2.1,4.6,0.465,0.541,1.7,2.1,0.8,0.3,5.0,5.3,2.1,0.9,0.3,0.9,1.9,17.1,113,117,
13,Patrick Williams,20,17,9,422,6.2,11.8,0.529,1.7,3.4,0.517,4.5,8.4,0.534,0.603,3.5,4.7,0.732,2.0,6.0,8.0,1.7,1.0,1.0,1.9,3.2,17.7,120,115,
14,Tristan Thompson,30,23,3,376,6.8,11.9,0.565,0.0,0.3,0.0,6.8,11.7,0.578,0.565,3.4,6.2,0.542,5.3,8.8,14.2,1.8,1.6,0.9,1.6,5.1,16.9,121,112,
15,Alfonzo McKinnie,29,17,3,206,5.7,14.5,0.393,2.1,6.4,0.333,3.6,8.1,0.441,0.467,0.5,1.9,0.25,3.1,4.7,7.8,1.2,0.5,0.7,1.7,6.2,14.0,95,117,
16,Tyler Cook,24,20,2,200,5.6,9.3,0.605,0.0,0.0,,5.6,9.3,0.605,0.605,5.1,7.8,0.656,3.9,9.0,12.9,0.7,1.0,1.0,1.7,6.8,16.4,126,113,
17,Malcolm Hill,26,16,0,166,5.6,12.9,0.432,2.9,9.1,0.323,2.6,3.8,0.692,0.545,2.1,2.9,0.7,2.6,5.9,8.5,2.1,0.9,0.6,0.9,5.0,16.2,120,116,
18,Alize Johnson,25,16,0,121,4.8,9.3,0.522,0.0,0.8,0.0,4.8,8.5,0.571,0.522,1.6,2.8,0.571,6.5,8.1,14.5,3.2,1.2,0.0,3.2,6.1,11.3,110,115,
19,Devon Dotson,22,11,0,85,6.3,13.2,0.478,1.1,5.2,0.222,5.2,8.0,0.643,0.522,2.9,5.2,0.556,0.6,4.6,5.2,8.6,0.6,0.0,2.9,6.3,16.7,109,118,
20,Marko Simonovic,22,9,0,35,5.6,20.9,0.267,1.4,7.0,0.2,4.2,14.0,0.3,0.3,11.2,15.3,0.727,7.0,7.0,14.0,0.0,1.4,1.4,2.8,8.4,23.7,96,113,
21,Mac McClung,23,1,0,3,16.3,16.3,1.0,0.0,0.0,,16.3,16.3,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,32.6,67,122,
22,Jordan Bell,27,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,24.4,0.0,24.4,0.0,24.4,0.0,0.0,48.8,0.0,223,65,
