Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,DeMar DeRozan,32,PF,5,5,203,6.9,16.8,0.411,0.0,1.6,0.0,6.9,15.3,0.453,0.411,4.6,5.3,0.867,0.2,4.6,4.8,4.3,1.6,0.4,2.0,2.1,18.4,
2,Nikola Vučević,31,C,5,5,181,8.0,18.1,0.44,2.6,8.4,0.31,5.4,9.7,0.551,0.511,0.8,1.0,0.8,2.8,9.5,12.3,3.2,0.4,1.2,1.6,2.8,19.3,
3,Zach LaVine,26,SG,4,4,153,6.4,14.8,0.429,2.1,5.6,0.375,4.2,9.2,0.462,0.5,3.3,3.5,0.933,0.0,4.9,4.9,5.6,0.7,0.2,2.8,2.1,18.1,
4,Patrick Williams,20,PF,5,5,153,5.2,11.1,0.468,1.6,4.9,0.333,3.5,6.1,0.577,0.543,1.9,2.6,0.727,1.4,4.9,6.4,0.9,1.2,0.7,1.6,3.5,13.9,
5,Alex Caruso,27,SG,4,4,113,2.9,7.3,0.391,2.2,5.7,0.389,0.6,1.6,0.4,0.543,0.0,0.0,,0.6,2.9,3.5,5.4,1.6,1.3,0.3,3.5,8.0,
6,Coby White,21,PG,5,0,98,5.5,16.5,0.333,2.9,10.7,0.276,2.6,5.9,0.438,0.422,1.5,1.8,0.8,0.0,6.2,6.2,3.3,0.4,0.0,2.2,1.8,15.4,
7,Ayo Dosunmu,22,SG,5,1,86,3.3,10.9,0.308,1.3,5.4,0.231,2.1,5.4,0.385,0.365,0.4,0.4,1.0,1.7,3.8,5.4,4.6,0.4,0.0,1.3,2.1,8.4,
8,Javonte Green,28,SF,5,1,72,1.5,8.5,0.176,0.0,3.0,0.0,1.5,5.5,0.273,0.176,0.5,1.0,0.5,4.0,3.5,7.5,1.0,4.5,0.0,2.0,4.0,3.5,
9,Derrick Jones Jr.,24,PF,5,0,59,4.3,10.4,0.412,1.8,6.7,0.273,2.4,3.7,0.667,0.5,1.2,1.8,0.667,1.8,2.4,4.3,1.2,0.6,0.0,1.8,4.9,11.6,
10,Tristan Thompson,30,C,5,0,38,1.9,4.7,0.4,0.0,0.0,,1.9,4.7,0.4,0.4,0.0,0.0,,1.9,5.7,7.6,1.9,0.9,0.0,4.7,3.8,3.8,
11,Troy Brown Jr.,22,SF,3,0,37,4.9,16.5,0.294,1.9,10.7,0.182,2.9,5.8,0.5,0.353,0.0,0.0,,1.0,6.8,7.8,2.9,1.9,0.0,2.9,1.9,11.7,
12,Tony Bradley,24,C,2,0,8,22.5,22.5,1.0,0.0,0.0,,22.5,22.5,1.0,1.0,0.0,0.0,,0.0,18.0,18.0,4.5,0.0,0.0,0.0,0.0,45.0,
