Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,DeMar DeRozan,32.0,PF,5,5,40.6,7.8,19.0,0.411,0.0,1.8,0.0,7.8,17.2,0.453,0.411,5.2,6.0,0.867,0.2,5.2,5.4,4.8,1.8,0.4,2.2,2.4,20.8,
2.0,Zach LaVine,26.0,SG,4,4,38.3,6.8,15.8,0.429,2.3,6.0,0.375,4.5,9.8,0.462,0.5,3.5,3.8,0.933,0.0,5.3,5.3,6.0,0.8,0.3,3.0,2.3,19.3,
3.0,Nikola Vučević,31.0,C,5,5,36.2,8.0,18.2,0.44,2.6,8.4,0.31,5.4,9.8,0.551,0.511,0.8,1.0,0.8,2.8,9.6,12.4,3.2,0.4,1.2,1.6,2.8,19.4,
4.0,Patrick Williams,20.0,PF,5,5,30.6,4.4,9.4,0.468,1.4,4.2,0.333,3.0,5.2,0.577,0.543,1.6,2.2,0.727,1.2,4.2,5.4,0.8,1.0,0.6,1.4,3.0,11.8,
5.0,Alex Caruso,27.0,SG,4,4,28.3,2.3,5.8,0.391,1.8,4.5,0.389,0.5,1.3,0.4,0.543,0.0,0.0,,0.5,2.3,2.8,4.3,1.3,1.0,0.3,2.8,6.3,
6.0,Coby White,21.0,PG,5,0,19.6,3.0,9.0,0.333,1.6,5.8,0.276,1.4,3.2,0.438,0.422,0.8,1.0,0.8,0.0,3.4,3.4,1.8,0.2,0.0,1.2,1.0,8.4,
7.0,Ayo Dosunmu,22.0,SG,5,1,17.2,1.6,5.2,0.308,0.6,2.6,0.231,1.0,2.6,0.385,0.365,0.2,0.2,1.0,0.8,1.8,2.6,2.2,0.2,0.0,0.6,1.0,4.0,
8.0,Javonte Green,28.0,SF,5,1,14.4,0.6,3.4,0.176,0.0,1.2,0.0,0.6,2.2,0.273,0.176,0.2,0.4,0.5,1.6,1.4,3.0,0.4,1.8,0.0,0.8,1.6,1.4,
9.0,Troy Brown Jr.,22.0,SF,3,0,12.3,1.7,5.7,0.294,0.7,3.7,0.182,1.0,2.0,0.5,0.353,0.0,0.0,,0.3,2.3,2.7,1.0,0.7,0.0,1.0,0.7,4.0,
10.0,Derrick Jones Jr.,24.0,PF,5,0,11.8,1.4,3.4,0.412,0.6,2.2,0.273,0.8,1.2,0.667,0.5,0.4,0.6,0.667,0.6,0.8,1.4,0.4,0.2,0.0,0.6,1.6,3.8,
11.0,Tristan Thompson,30.0,C,5,0,7.6,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.0,0.0,,0.4,1.2,1.6,0.4,0.2,0.0,1.0,0.8,0.8,
12.0,Tony Bradley,24.0,C,2,0,4.0,2.5,2.5,1.0,0.0,0.0,,2.5,2.5,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,5.0,
,Team Totals,,,5,5,240.0,36.4,90.2,0.404,10.4,36.8,0.283,26.0,53.4,0.487,0.461,12.0,14.4,0.833,8.2,35.8,44.0,23.0,7.8,3.2,13.0,18.6,95.2,
