Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,DeMar DeRozan,32,PF,76,76,2743,10.2,20.1,0.504,0.7,1.9,0.352,9.5,18.3,0.52,0.521,6.8,7.8,0.877,0.7,4.4,5.1,4.9,0.9,0.3,2.4,2.3,27.8,"MVP-10,AS,NBA2"
2,Nikola Vučević,31,C,73,73,2418,8.1,17.2,0.473,1.5,4.9,0.314,6.6,12.3,0.537,0.518,1.4,1.8,0.76,2.1,9.9,12.0,3.5,1.0,1.1,2.0,2.7,19.2,
3,Zach LaVine,26,SG,67,67,2328,8.7,18.3,0.476,2.9,7.3,0.389,5.9,11.0,0.534,0.554,4.9,5.8,0.853,0.3,4.4,4.8,4.7,0.6,0.4,2.6,1.9,25.3,AS
4,Ayo Dosunmu,22,SG,77,40,2110,4.7,9.1,0.52,1.2,3.2,0.376,3.5,6.0,0.596,0.585,0.9,1.3,0.679,0.5,3.2,3.7,4.4,1.0,0.5,1.8,3.1,11.6,
5,Coby White,21,PG,61,17,1675,6.0,13.8,0.433,2.9,7.6,0.385,3.1,6.3,0.491,0.539,1.7,2.0,0.857,0.4,3.5,3.9,3.8,0.6,0.2,1.5,2.9,16.6,
6,Javonte Green,28,SF,65,45,1519,4.2,7.7,0.542,0.9,2.4,0.356,3.3,5.3,0.625,0.597,1.9,2.3,0.833,2.2,4.4,6.5,1.4,1.6,0.8,0.7,3.1,11.1,
7,Lonzo Ball,24,PG,35,35,1212,4.8,11.4,0.423,3.3,7.7,0.423,1.5,3.7,0.423,0.567,0.6,0.8,0.75,1.0,4.6,5.6,5.3,1.9,0.9,2.4,2.5,13.5,
8,Alex Caruso,27,SG,41,18,1147,3.2,8.0,0.398,1.3,4.0,0.333,1.9,4.1,0.462,0.48,1.8,2.3,0.795,1.0,3.6,4.6,5.2,2.2,0.5,1.8,3.3,9.5,
9,Troy Brown Jr.,22,SF,66,7,1055,3.7,8.8,0.419,1.6,4.5,0.353,2.1,4.3,0.488,0.51,0.7,0.9,0.769,1.3,5.6,6.9,2.3,1.2,0.2,0.9,2.1,9.7,
10,Derrick Jones Jr.,24,PF,51,8,899,4.2,7.8,0.538,0.8,2.4,0.328,3.4,5.4,0.634,0.59,2.2,2.8,0.8,2.4,4.4,6.8,1.2,1.0,1.3,1.2,4.2,11.5,
11,Tony Bradley,24,C,55,7,549,4.7,8.1,0.585,0.0,0.0,,4.7,8.1,0.585,0.585,1.2,1.9,0.655,4.4,7.8,12.2,1.8,0.7,2.2,2.2,4.1,10.7,
12,Matt Thomas,27,SG,40,0,459,4.3,10.5,0.41,2.7,7.1,0.385,1.6,3.4,0.465,0.541,1.3,1.6,0.8,0.2,3.7,3.9,1.6,0.6,0.2,0.6,1.4,12.6,
13,Patrick Williams,20,PF,17,9,422,4.6,8.7,0.529,1.3,2.5,0.517,3.3,6.2,0.534,0.603,2.6,3.5,0.732,1.5,4.4,5.9,1.3,0.8,0.8,1.4,2.4,13.1,
14,Tristan Thompson,30,C,23,3,376,5.0,8.8,0.565,0.0,0.2,0.0,5.0,8.6,0.578,0.565,2.5,4.6,0.542,3.9,6.5,10.4,1.3,1.1,0.7,1.1,3.7,12.4,
15,Alfonzo McKinnie,29,SF,17,3,206,4.2,10.7,0.393,1.6,4.7,0.333,2.6,5.9,0.441,0.467,0.3,1.4,0.25,2.3,3.5,5.8,0.9,0.3,0.5,1.2,4.5,10.3,
16,Tyler Cook,24,PF,20,2,200,4.1,6.8,0.605,0.0,0.0,,4.1,6.8,0.605,0.605,3.8,5.8,0.656,2.9,6.7,9.5,0.5,0.7,0.7,1.3,5.0,12.1,
17,Malcolm Hill,26,SF,16,0,166,4.1,9.5,0.432,2.2,6.7,0.323,2.0,2.8,0.692,0.545,1.5,2.2,0.7,2.0,4.3,6.3,1.5,0.7,0.4,0.7,3.7,11.9,
18,Alize Johnson,25,PF,16,0,121,3.6,6.8,0.522,0.0,0.6,0.0,3.6,6.2,0.571,0.522,1.2,2.1,0.571,4.8,6.0,10.7,2.4,0.9,0.0,2.4,4.5,8.3,
19,Devon Dotson,22,PG,11,0,85,4.7,9.7,0.478,0.8,3.8,0.222,3.8,5.9,0.643,0.522,2.1,3.8,0.556,0.4,3.4,3.8,6.4,0.4,0.0,2.1,4.7,12.3,
20,Marko Simonovic,22,C,9,0,35,4.1,15.4,0.267,1.0,5.1,0.2,3.1,10.3,0.3,0.3,8.2,11.3,0.727,5.1,5.1,10.3,0.0,1.0,1.0,2.1,6.2,17.5,
21,Mac McClung,23,PG,1,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,
22,Jordan Bell,27,C,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,18.0,0.0,18.0,0.0,18.0,0.0,0.0,36.0,0.0,
