Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Anthony Edwards,19,72,55,2314,10.3,24.7,0.417,3.5,10.6,0.329,6.8,14.1,0.483,0.488,4.3,5.6,0.776,1.2,5.7,6.9,4.3,1.7,0.7,3.3,2.6,28.4,102,116,ROY-2
2,Ricky Rubio,30,68,51,1772,5.1,13.3,0.388,1.8,5.7,0.308,3.4,7.6,0.447,0.454,3.5,4.0,0.867,0.7,5.2,5.9,11.5,2.6,0.1,3.0,3.7,15.5,113,115,
3,Karl-Anthony Towns,25,50,50,1689,11.9,24.5,0.486,3.4,8.8,0.387,8.5,15.7,0.541,0.555,7.5,8.7,0.859,3.7,11.1,14.8,6.3,1.1,1.6,4.5,5.2,34.6,117,113,
4,Jaden McDaniels,20,63,27,1511,5.1,11.5,0.447,2.3,6.2,0.364,2.9,5.3,0.544,0.545,0.8,1.4,0.6,1.6,5.6,7.3,2.2,1.1,1.9,1.5,5.4,13.3,108,116,
5,Naz Reid,21,70,15,1347,10.7,20.4,0.523,2.1,6.1,0.351,8.5,14.3,0.597,0.576,4.0,5.8,0.693,2.9,8.4,11.3,2.5,1.2,2.7,2.4,6.3,27.5,115,113,
6,Malik Beasley,24,37,36,1214,10.3,23.3,0.44,5.0,12.5,0.399,5.3,10.9,0.487,0.547,2.6,3.1,0.85,1.1,5.2,6.3,3.4,1.2,0.3,2.3,2.4,28.2,109,118,
7,Josh Okogie,22,59,37,1197,4.0,10.0,0.402,1.1,4.3,0.269,2.9,5.8,0.5,0.459,3.3,4.3,0.769,2.5,3.7,6.2,2.5,2.1,1.1,1.7,4.9,12.5,109,116,
8,D'Angelo Russell,24,42,26,1196,11.1,25.7,0.431,4.7,12.2,0.387,6.4,13.5,0.471,0.523,4.5,5.9,0.765,0.6,3.8,4.4,9.6,1.8,0.7,4.4,2.7,31.4,108,117,
9,Jarred Vanderbilt,21,64,30,1139,5.9,9.8,0.606,0.0,0.2,0.2,5.9,9.6,0.615,0.608,2.4,4.2,0.559,4.9,10.4,15.3,3.2,2.7,1.9,2.2,5.1,14.3,122,110,
10,Jordan McLaughlin,24,51,2,938,5.0,12.2,0.413,1.7,4.6,0.359,3.4,7.6,0.447,0.481,1.2,1.5,0.767,1.1,4.4,5.4,9.7,2.6,0.3,2.6,2.2,12.9,110,115,
11,Juancho Hernangómez,25,52,6,900,6.8,15.7,0.435,2.9,8.8,0.327,3.9,6.9,0.573,0.527,3.1,5.1,0.619,2.4,8.4,10.8,1.8,1.0,0.4,1.4,2.7,19.7,111,117,
12,Jaylen Nowell,21,42,0,759,8.8,20.8,0.424,3.1,9.3,0.333,5.7,11.5,0.497,0.499,2.8,3.4,0.818,1.2,4.7,5.9,3.9,1.4,0.7,1.7,4.5,23.6,107,117,
13,Jake Layman,26,45,11,627,6.9,13.9,0.495,1.7,5.9,0.295,5.1,8.0,0.642,0.557,2.0,2.8,0.703,1.0,4.1,5.0,2.1,2.2,1.4,2.0,3.3,17.4,107,115,
14,Jarrett Culver,21,34,7,499,6.5,15.9,0.411,1.2,5.0,0.245,5.3,10.9,0.487,0.449,2.7,4.5,0.604,3.2,6.6,9.8,2.3,1.6,0.9,2.7,5.5,17.0,96,115,
15,Ed Davis,31,23,7,299,3.0,7.0,0.432,0.0,0.0,,3.0,7.0,0.432,0.432,1.6,1.9,0.833,7.3,10.9,18.2,3.3,2.1,2.1,1.1,8.8,7.6,130,110,
16,Ashton Hagans,21,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0,124,
