Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Malik Beasley,24.0,SG,37,36,1214,0.44,0.487,0.399,0.547,0.85,0.57,0.133,0.535,94.0,92.0,109.0,102.0,109.0,100.0,54.0,137.0,10.5,-2.4,
2.0,Jarrett Culver,21.0,SG,34,7,499,0.411,0.487,0.245,0.449,0.604,0.476,0.286,0.315,88.0,92.0,67.0,84.0,78.0,83.0,116.0,81.0,-29.7,-36.3,
3.0,Ed Davis,31.0,C,23,7,299,0.432,0.432,,0.432,0.833,0.487,0.273,0.0,93.0,81.0,,80.0,107.0,85.0,111.0,0.0,-9.3,-8.4,
4.0,Anthony Edwards,19.0,SG,72,55,2314,0.417,0.483,0.329,0.488,0.776,0.523,0.225,0.429,89.0,91.0,90.0,91.0,100.0,91.0,91.0,110.0,-121.8,-129.7,ROY-2
5.0,Ashton Hagans,21.0,PG,2,0,4,,,,,,,,,,,,,,,,,0.0,0.0,
6.0,Juancho Hernangómez,25.0,PF,52,6,900,0.435,0.573,0.327,0.527,0.619,0.549,0.324,0.562,93.0,108.0,89.0,98.0,80.0,96.0,131.0,143.0,-6.7,-15.7,
7.0,Jake Layman,26.0,SF,45,11,627,0.495,0.642,0.295,0.557,0.703,0.577,0.201,0.424,106.0,121.0,80.0,104.0,90.0,101.0,81.0,108.0,7.0,2.0,
8.0,Jaden McDaniels,20.0,PF,63,27,1511,0.447,0.544,0.364,0.545,0.6,0.552,0.123,0.54,96.0,103.0,99.0,101.0,77.0,97.0,50.0,138.0,5.2,-15.3,
9.0,Jordan McLaughlin,24.0,PG,51,2,938,0.413,0.447,0.359,0.481,0.767,0.502,0.124,0.38,89.0,84.0,98.0,89.0,99.0,88.0,50.0,97.0,-27.4,-35.8,
10.0,Jaylen Nowell,21.0,SG,42,0,759,0.424,0.497,0.333,0.499,0.818,0.528,0.164,0.448,91.0,94.0,91.0,93.0,105.0,92.0,67.0,114.0,-26.4,-31.8,
11.0,Josh Okogie,22.0,SG,59,37,1197,0.402,0.5,0.269,0.459,0.769,0.524,0.425,0.425,86.0,94.0,73.0,85.0,99.0,92.0,172.0,109.0,-40.3,-28.8,
12.0,Naz Reid,21.0,C,70,15,1347,0.523,0.597,0.351,0.576,0.693,0.599,0.286,0.299,112.0,113.0,96.0,107.0,89.0,105.0,116.0,76.0,43.9,36.1,
13.0,Ricky Rubio,30.0,PG,68,51,1772,0.388,0.447,0.308,0.454,0.867,0.516,0.301,0.43,83.0,84.0,84.0,84.0,111.0,90.0,122.0,110.0,-83.8,-63.0,
14.0,D'Angelo Russell,24.0,PG,42,26,1196,0.431,0.471,0.387,0.523,0.765,0.555,0.229,0.475,92.0,89.0,106.0,97.0,98.0,97.0,93.0,121.0,-19.4,-24.6,
15.0,Karl-Anthony Towns,25.0,C,50,50,1689,0.486,0.541,0.387,0.555,0.859,0.612,0.355,0.36,104.0,102.0,106.0,103.0,110.0,107.0,144.0,92.0,30.6,81.9,
16.0,Jarred Vanderbilt,21.0,PF,64,30,1139,0.606,0.615,0.2,0.608,0.559,0.612,0.432,0.021,130.0,116.0,55.0,113.0,72.0,107.0,175.0,5.0,33.1,22.8,
,Team Totals,,,72,72,17405,0.448,0.518,0.349,0.52,0.761,0.555,0.254,0.413,96.0,98.0,95.0,97.0,98.0,97.0,103.0,106.0,-234.5,-249.0,
