Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Andrew Wiggins,25,PF,71,71,2364,7.7,16.1,0.477,2.1,5.6,0.38,5.6,10.5,0.529,0.543,2.6,3.6,0.714,1.2,4.0,5.3,2.5,1.0,1.1,1.9,2.4,20.1,
2,Stephen Curry,32,PG,63,63,2152,11.0,22.8,0.482,5.6,13.4,0.421,5.4,9.4,0.569,0.605,6.1,6.6,0.916,0.5,5.3,5.8,6.1,1.3,0.1,3.6,2.0,33.7,"MVP-3,AS,NBA1"
3,Draymond Green,30,PF,63,63,1982,3.1,6.9,0.447,0.6,2.3,0.27,2.5,4.6,0.535,0.492,1.3,1.6,0.795,1.0,7.1,8.1,10.1,1.9,0.9,3.4,3.5,8.1,"DPOY-3,DEF1"
4,Kelly Oubre Jr.,25,SF,55,50,1687,6.8,15.4,0.439,1.9,6.1,0.316,4.9,9.4,0.519,0.501,2.6,3.8,0.695,1.7,5.3,7.0,1.6,1.2,0.9,1.5,2.6,18.1,
5,Kent Bazemore,31,SF,67,18,1333,4.8,10.6,0.449,2.0,5.0,0.408,2.7,5.6,0.486,0.545,1.5,2.1,0.692,0.7,5.5,6.2,2.9,1.9,0.9,2.2,4.3,13.0,
6,Kevon Looney,24,C,61,34,1161,3.3,6.1,0.548,0.1,0.5,0.235,3.2,5.6,0.578,0.558,1.0,1.5,0.646,3.6,6.4,10.0,3.7,0.7,0.7,1.1,4.2,7.8,
7,Juan Toscano-Anderson,27,SG,53,16,1107,3.9,6.8,0.579,1.2,3.0,0.402,2.7,3.8,0.718,0.667,0.7,1.0,0.71,0.9,6.7,7.6,4.9,1.3,0.8,2.0,3.6,9.8,
8,Damion Lee,28,SG,57,1,1079,4.3,9.1,0.467,2.6,6.5,0.397,1.7,2.7,0.638,0.608,1.3,1.5,0.909,0.7,5.3,6.0,2.4,1.3,0.3,1.0,3.0,12.4,
9,Jordan Poole,21,SG,51,7,988,7.5,17.3,0.432,3.5,10.1,0.351,3.9,7.2,0.545,0.535,3.8,4.3,0.882,0.5,2.8,3.4,3.6,0.9,0.3,1.9,3.1,22.3,
10,James Wiseman,19,C,39,27,836,8.2,15.8,0.519,0.5,1.6,0.316,7.7,14.2,0.542,0.535,2.3,3.7,0.628,2.4,7.4,9.7,1.1,0.5,1.6,2.6,5.2,19.3,
11,Mychal Mulder,26,PG,60,6,766,5.6,12.5,0.449,4.0,10.1,0.397,1.6,2.4,0.667,0.609,0.7,1.0,0.636,0.4,2.4,2.8,1.2,0.6,0.6,0.8,2.6,15.8,
12,Eric Paschall,24,PF,40,2,695,7.7,15.4,0.497,0.9,2.8,0.333,6.7,12.6,0.533,0.527,3.5,4.9,0.713,1.5,5.2,6.6,2.6,0.6,0.4,2.2,3.5,19.7,
13,Brad Wanamaker,31,PG,39,0,625,3.5,10.0,0.353,0.7,3.5,0.213,2.8,6.5,0.429,0.39,2.9,3.2,0.893,0.5,3.3,3.8,5.7,1.5,0.3,2.1,3.2,10.7,
14,Nico Mannion,19,PG,30,1,364,3.9,11.3,0.342,2.2,5.9,0.367,1.7,5.3,0.315,0.439,2.3,2.8,0.821,0.6,4.0,4.5,6.9,1.6,0.1,3.1,2.9,12.2,
15,Alen Smailagić,20,PF,15,1,84,4.7,11.6,0.407,1.7,4.3,0.4,3.0,7.3,0.412,0.481,0.9,2.6,0.333,2.6,4.3,6.9,1.7,1.3,2.1,2.1,4.7,12.0,
16,Gary Payton II,28,PG,10,0,40,9.0,11.7,0.769,1.8,3.6,0.5,7.2,8.1,0.889,0.846,2.7,3.6,0.75,1.8,8.1,9.9,0.9,5.4,0.9,0.9,7.2,22.5,
17,Marquese Chriss,23,PF,2,0,27,6.7,18.7,0.357,1.3,6.7,0.2,5.3,12.0,0.444,0.393,2.7,5.3,0.5,4.0,13.3,17.3,2.7,0.0,2.7,2.7,4.0,17.3,
18,Jordan Bell,26,C,1,0,15,0.0,4.8,0.0,0.0,0.0,,0.0,4.8,0.0,0.0,2.4,4.8,0.5,2.4,9.6,12.0,4.8,0.0,4.8,2.4,4.8,2.4,
