Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Jaylen Brown,29.0,SF,25,25,33.8,10.8,21.5,0.5,2.1,5.8,0.361,8.7,15.8,0.551,0.548,5.7,7.4,0.769,1.3,4.9,6.2,4.9,1.1,0.5,3.6,3.1,29.3,
2.0,Derrick White,31.0,SG,25,25,33.2,6.1,15.4,0.396,3.1,9.2,0.338,3.0,6.2,0.484,0.497,2.4,2.8,0.845,0.8,3.2,4.1,5.0,1.4,1.2,1.9,2.0,17.8,
3.0,Payton Pritchard,28.0,PG,26,26,32.4,6.2,14.0,0.44,2.7,8.1,0.333,3.5,5.9,0.584,0.536,1.7,1.9,0.86,1.0,3.2,4.3,5.0,0.7,0.1,1.2,1.7,16.7,
4.0,Neemias Queta,26.0,C,24,24,24.7,4.3,6.7,0.65,0.0,0.1,0.0,4.3,6.5,0.662,0.65,1.3,2.0,0.612,3.2,5.0,8.2,1.6,0.7,1.3,0.8,3.0,9.9,
5.0,Anfernee Simons,26.0,SG,26,0,23.7,4.6,10.7,0.43,2.3,6.1,0.38,2.3,4.6,0.496,0.538,1.5,1.7,0.886,0.3,1.7,2.1,2.5,0.5,0.2,1.0,2.0,13.0,
6.0,Sam Hauser,28.0,PF,26,4,21.6,2.3,6.6,0.343,2.0,5.8,0.34,0.3,0.8,0.364,0.491,0.1,0.2,0.75,0.7,2.7,3.4,1.3,0.6,0.3,0.5,1.2,6.6,
7.0,Jordan Walsh,21.0,PF,22,14,21.3,2.9,4.8,0.604,0.9,1.9,0.488,2.0,3.0,0.677,0.698,1.0,1.1,0.84,1.7,3.3,5.0,1.0,1.3,0.5,0.6,3.0,7.7,
8.0,Josh Minott,23.0,PF,25,9,19.0,2.5,5.0,0.504,1.2,2.8,0.443,1.3,2.2,0.582,0.628,0.7,1.0,0.75,1.5,2.9,4.4,1.3,0.8,0.4,0.6,1.8,7.0,
9.0,Luka Garza,27.0,C,19,1,13.1,2.1,3.7,0.571,0.6,1.3,0.44,1.5,2.4,0.644,0.65,1.3,1.6,0.774,2.0,1.5,3.5,0.8,0.3,0.4,0.4,2.6,6.1,
10.0,Baylor Scheierman,25.0,SG,22,0,12.0,1.1,2.2,0.521,0.8,1.7,0.447,0.4,0.5,0.8,0.698,0.0,0.0,1.0,0.4,1.4,1.8,0.7,0.5,0.1,0.4,1.4,3.1,
11.0,Hugo González,19.0,SF,21,1,11.8,1.5,2.9,0.517,0.5,1.1,0.478,1.0,1.8,0.541,0.608,0.1,0.3,0.429,0.7,1.5,2.2,0.5,0.7,0.1,0.6,1.8,3.6,
12.0,Chris Boucher,33.0,PF,8,0,11.4,0.9,2.8,0.318,0.1,1.5,0.083,0.8,1.3,0.6,0.341,0.4,0.5,0.75,0.3,2.0,2.3,0.4,0.6,0.9,0.1,2.0,2.3,
13.0,Xavier Tillman Sr.,27.0,C,11,1,9.4,1.3,2.5,0.5,0.3,1.2,0.231,1.0,1.4,0.733,0.554,0.0,0.0,,0.9,1.3,2.2,0.5,0.5,0.2,0.4,0.8,2.8,
14.0,Amari Williams,24.0,PF,6,0,5.2,0.2,0.3,0.5,0.0,0.0,,0.2,0.3,0.5,0.5,0.2,0.3,0.5,0.3,0.8,1.2,0.2,0.2,0.3,0.0,0.7,0.5,
15.0,Ron Harper Jr.,25.0,SF,4,0,5.0,0.8,2.5,0.3,0.5,2.0,0.25,0.3,0.5,0.5,0.4,0.0,0.0,,0.3,0.5,0.8,1.0,0.3,0.5,0.0,0.5,2.0,
,Team Totals,,,26,26,240.0,42.8,91.1,0.47,15.7,43.3,0.361,27.1,47.8,0.568,0.556,15.0,19.2,0.781,12.8,30.6,43.4,24.1,8.3,5.3,11.9,22.3,116.2,
