Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jaylen Brown,29.0,25,25,844,269,538,0.5,52,144,0.361,217,394,0.551,0.548,143,186,0.769,32,122,154,123,27,12,90,77,733,1,
2.0,Payton Pritchard,28.0,26,26,843,160,364,0.44,70,210,0.333,90,154,0.584,0.536,43,50,0.86,27,84,111,131,18,2,31,43,433,0,
3.0,Derrick White,31.0,25,25,830,153,386,0.396,78,231,0.338,75,155,0.484,0.497,60,71,0.845,21,81,102,126,35,31,48,49,444,0,
4.0,Anfernee Simons,26.0,26,0,617,119,277,0.43,60,158,0.38,59,119,0.496,0.538,39,44,0.886,9,45,54,64,12,4,26,51,337,0,
5.0,Neemias Queta,26.0,24,24,593,104,160,0.65,0,3,0.0,104,157,0.662,0.65,30,49,0.612,77,120,197,38,17,32,19,72,238,0,
6.0,Sam Hauser,28.0,26,4,562,59,172,0.343,51,150,0.34,8,22,0.364,0.491,3,4,0.75,17,71,88,35,16,8,13,32,172,0,
7.0,Josh Minott,23.0,25,9,475,63,125,0.504,31,70,0.443,32,55,0.582,0.628,18,24,0.75,37,72,109,32,20,11,16,44,175,0,
8.0,Jordan Walsh,21.0,22,14,469,64,106,0.604,20,41,0.488,44,65,0.677,0.698,21,25,0.84,37,73,110,22,28,12,14,65,169,0,
9.0,Baylor Scheierman,25.0,22,0,265,25,48,0.521,17,38,0.447,8,10,0.8,0.698,1,1,1.0,8,31,39,16,10,2,8,30,68,0,
10.0,Luka Garza,27.0,19,1,249,40,70,0.571,11,25,0.44,29,45,0.644,0.65,24,31,0.774,38,28,66,15,6,8,8,49,115,0,
11.0,Hugo González,19.0,21,1,247,31,60,0.517,11,23,0.478,20,37,0.541,0.608,3,7,0.429,14,32,46,11,14,3,12,38,76,0,
12.0,Xavier Tillman Sr.,27.0,11,1,103,14,28,0.5,3,13,0.231,11,15,0.733,0.554,0,0,,10,14,24,5,6,2,4,9,31,0,
13.0,Chris Boucher,33.0,8,0,91,7,22,0.318,1,12,0.083,6,10,0.6,0.341,3,4,0.75,2,16,18,3,5,7,1,16,18,0,
14.0,Amari Williams,24.0,6,0,31,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,2,5,7,1,1,2,0,4,3,0,
15.0,Ron Harper Jr.,25.0,4,0,20,3,10,0.3,2,8,0.25,1,2,0.5,0.4,0,0,,1,2,3,4,1,2,0,2,8,0,
,Team Totals,,26,26,6239,1112,2368,0.47,407,1126,0.361,705,1242,0.568,0.556,389,498,0.781,332,796,1128,626,216,138,290,581,3020,1,
