Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jaylen Brown,29,25,25,844,16.0,32.0,0.5,3.1,8.6,0.361,12.9,23.4,0.551,0.548,8.5,11.1,0.769,1.9,7.3,9.2,7.3,1.6,0.7,5.4,4.6,43.6,116,116,
2,Payton Pritchard,28,26,26,843,9.5,21.7,0.44,4.2,12.5,0.333,5.4,9.2,0.584,0.536,2.6,3.0,0.86,1.6,5.0,6.6,7.8,1.1,0.1,1.8,2.6,25.8,125,120,
3,Derrick White,31,25,25,830,9.3,23.3,0.396,4.7,14.0,0.338,4.5,9.4,0.484,0.497,3.6,4.3,0.845,1.3,4.9,6.2,7.6,2.1,1.9,2.9,3.0,26.8,115,116,
4,Anfernee Simons,26,26,0,617,9.7,22.5,0.43,4.9,12.9,0.38,4.8,9.7,0.496,0.538,3.2,3.6,0.886,0.7,3.7,4.4,5.2,1.0,0.3,2.1,4.1,27.4,119,121,
5,Neemias Queta,26,24,24,593,8.8,13.5,0.65,0.0,0.3,0.0,8.8,13.3,0.662,0.65,2.5,4.1,0.612,6.5,10.2,16.7,3.2,1.4,2.7,1.6,6.1,20.1,139,112,
6,Sam Hauser,28,26,4,562,5.3,15.4,0.343,4.6,13.4,0.34,0.7,2.0,0.364,0.491,0.3,0.4,0.75,1.5,6.3,7.9,3.1,1.4,0.7,1.2,2.9,15.4,111,117,
7,Josh Minott,23,25,9,475,6.7,13.2,0.504,3.3,7.4,0.443,3.4,5.8,0.582,0.628,1.9,2.5,0.75,3.9,7.6,11.5,3.4,2.1,1.2,1.7,4.6,18.5,134,114,
8,Jordan Walsh,21,22,14,469,6.8,11.3,0.604,2.1,4.4,0.488,4.7,7.0,0.677,0.698,2.2,2.7,0.84,4.0,7.8,11.8,2.4,3.0,1.3,1.5,7.0,18.1,144,112,
9,Baylor Scheierman,25,22,0,265,4.7,9.1,0.521,3.2,7.2,0.447,1.5,1.9,0.8,0.698,0.2,0.2,1.0,1.5,5.9,7.4,3.0,1.9,0.4,1.5,5.7,12.9,134,117,
10,Luka Garza,27,19,1,249,8.1,14.1,0.571,2.2,5.0,0.44,5.8,9.1,0.644,0.65,4.8,6.2,0.774,7.7,5.6,13.3,3.0,1.2,1.6,1.6,9.9,23.2,147,117,
11,Hugo González,19,21,1,247,6.3,12.2,0.517,2.2,4.7,0.478,4.1,7.5,0.541,0.608,0.6,1.4,0.429,2.8,6.5,9.3,2.2,2.8,0.6,2.4,7.7,15.4,114,114,
12,Xavier Tillman Sr.,27,11,1,103,6.8,13.6,0.5,1.5,6.3,0.231,5.4,7.3,0.733,0.554,0.0,0.0,,4.9,6.8,11.7,2.4,2.9,1.0,1.9,4.4,15.1,118,113,
13,Chris Boucher,33,8,0,91,3.9,12.1,0.318,0.6,6.6,0.083,3.3,5.5,0.6,0.341,1.7,2.2,0.75,1.1,8.8,9.9,1.7,2.8,3.9,0.6,8.8,9.9,92,109,
14,Amari Williams,24,6,0,31,1.6,3.2,0.5,0.0,0.0,,1.6,3.2,0.5,0.5,1.6,3.2,0.5,3.2,8.1,11.3,1.6,1.6,3.2,0.0,6.5,4.9,146,113,
15,Ron Harper Jr.,25,4,0,20,7.5,25.1,0.3,5.0,20.1,0.25,2.5,5.0,0.5,0.4,0.0,0.0,,2.5,5.0,7.5,10.0,2.5,5.0,0.0,5.0,20.1,114,111,
