Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,26.0,6240,1112,2368,0.47,407,1126,0.361,705,1242,0.568,389,498,0.781,332,796,1128,626,216,138,309,581,3020
Team/G,,240.0,42.8,91.1,0.47,15.7,43.3,0.361,27.1,47.8,0.568,15.0,19.2,0.781,12.8,30.6,43.4,24.1,8.3,5.3,11.9,22.3,116.2
Lg Rank,,21,9,5,15.0,2,3,16.0,23,28,5.0,29,30,21.0,5,26,19,28,17,6,1,24,17
Year/Year,,-0.8%,2.8%,1.2%,0.007,-11.9%,-10.2%,-0.007,13.7%,14.3%,-0.003,-1.9%,0.4%,-0.018,12.2%,-9.8%,-4.3%,-7.9%,15.7%,-3.7%,0.2%,40.6%,-0.1%
Opponent,26.0,6240,997,2210,0.451,353,950,0.372,644,1260,0.511,535,669,0.8,314,800,1114,640,150,114,381,498,2882
Opponent/G,,240.0,38.3,85.0,0.451,13.6,36.5,0.372,24.8,48.5,0.511,20.6,25.7,0.8,12.1,30.8,42.8,24.6,5.8,4.4,14.7,19.2,110.8
Lg Rank,,21,2,1,4.0,20,13,23.0,2,4,2.0,22,20,22.0,24,7,11,5,1,13,17,27,2
Year/Year,,-0.8%,-4.8%,-4.9%,0.001,5.5%,-1.5%,0.025,-9.6%,-7.4%,-0.013,49.6%,45.4%,0.022,12.8%,-6.7%,-1.9%,2.6%,-16.6%,21.9%,14.7%,9.2%,3.4%
