unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Kon Knueppel,34:26,5,14,.357,4,10,.400,5,6,.833,1,6,7,5,0,1,4,0,19,13.5,-23,True,,CHO,DET,DET,CHO,False,True,978a95665fc9a9973605cc60d58dc9e4c22f9c13,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Miles Bridges,30:23,6,15,.400,3,6,.500,4,4,1.000,0,2,2,2,0,0,4,3,19,7.7,-19,True,,CHO,DET,DET,CHO,False,True,1abd8578bcf2871677321eef56e9cbda090896fa,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Brandon Miller,30:02,4,16,.250,1,6,.167,5,5,1.000,3,4,7,0,1,2,5,3,14,3.9,-24,True,,CHO,DET,DET,CHO,False,True,e7d7db7f7b0ec61e5187215a1f4f53a126c210ca,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Ryan Kalkbrenner,24:09,2,3,.667,0,0,,0,0,,2,5,7,2,0,1,0,0,4,7.7,-13,True,,CHO,DET,DET,CHO,False,True,bb008e6f81ba92ae4b84ead3cdbb070ee431bcc9,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
LaMelo Ball,23:04,3,14,.214,2,7,.286,0,0,,0,1,1,6,2,2,4,6,8,0.9,-27,True,,CHO,DET,DET,CHO,False,True,67d5225c7e14368c32c1cad94461451012cf8d4f,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,CHO,DET,DET,CHO,False,True,c1286085c65d78948d61ad3018f2e2638c7fee7a,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Sion James,22:03,2,6,.333,1,3,.333,0,0,,1,4,5,0,1,1,1,1,5,3.8,-22,True,,CHO,DET,DET,CHO,False,True,d3bcf4b8cc3a636ac7e52441401fe4796caaae24,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Tre Mann,17:50,1,6,.167,0,2,.000,1,2,.500,2,2,4,3,2,0,2,3,3,1.7,+5,True,,CHO,DET,DET,CHO,False,True,abb84a88d05825b40a00670fb92d048a948ea845,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Tidjane Salaün,17:37,3,8,.375,1,3,.333,1,1,1.000,1,2,3,0,1,0,1,4,8,3.3,-7,True,,CHO,DET,DET,CHO,False,True,2b4d7c7b839cd6c4408aebeb3faeeb8bb0e04bae,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Moussa Diabaté,16:41,0,2,.000,0,0,,1,2,.500,0,3,3,0,1,0,0,1,1,0.7,-1,True,,CHO,DET,DET,CHO,False,True,e921d0fe6ecc6900c61b1c0cca104897e25f33d5,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Josh Green,14:10,2,5,.400,1,4,.250,0,0,,1,2,3,2,3,0,2,2,5,5.2,+12,True,,CHO,DET,DET,CHO,False,True,135ca3c0ad14314c489c87ca5e46dea7300b9394,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Mason Plumlee,7:10,0,0,,0,0,,0,0,,1,0,1,1,1,0,0,0,0,2.4,-12,True,,CHO,DET,DET,CHO,False,True,8cd998fba284e980fd074f5935bf08c7c7a71fe4,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Pat Connaughton,2:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,True,,CHO,DET,DET,CHO,False,True,ff3c9c07f41c5947b3c898444302bcbedf132185,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
Team Totals,240,28,89,.315,13,41,.317,17,20,.850,12,31,43,21,12,7,24,23,86,,,True,,CHO,DET,DET,CHO,False,True,c4285f996b8d341348b403feff9cd7902c9e4cea,202512200DET,"Charlotte Hornets at Detroit Pistons Box Score, December 20, 2025",2025-12-31T09:03:58.514539,box-CHO-game-basic
