Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tobias Harris,28,PF,12,12,438,8.6,17.7,0.488,1.3,3.5,0.372,7.3,14.1,0.517,0.526,2.9,3.3,0.875,0.8,7.6,8.4,3.5,1.0,0.4,1.5,2.4,21.5,
2,Ben Simmons,24,PG,12,12,402,5.3,8.5,0.621,0.0,0.1,0.0,5.3,8.4,0.628,0.621,2.2,6.5,0.342,2.2,6.3,8.5,9.5,1.3,0.9,2.4,3.5,12.8,
3,Seth Curry,30,SG,12,12,381,8.0,13.9,0.578,3.9,7.7,0.506,4.2,6.2,0.667,0.718,1.4,1.8,0.789,0.4,2.3,2.6,2.6,0.9,0.3,0.9,3.1,21.4,
4,Joel Embiid,26,C,11,11,357,10.2,19.9,0.513,1.6,4.1,0.39,8.6,15.7,0.545,0.553,9.2,11.0,0.835,1.6,10.1,11.7,3.7,1.1,1.6,4.2,3.3,31.2,
5,Matisse Thybulle,23,SG,12,1,220,4.1,8.5,0.481,1.8,5.6,0.324,2.3,2.9,0.778,0.587,0.3,0.8,0.4,0.7,2.1,2.8,0.5,2.6,1.8,0.3,4.7,10.3,
6,George Hill,34,PG,12,0,205,3.3,7.6,0.442,1.4,3.3,0.421,1.9,4.2,0.458,0.535,1.8,2.3,0.769,0.9,1.9,2.8,3.2,1.4,0.5,1.8,3.2,9.8,
7,Danny Green,33,SF,8,8,199,3.8,8.7,0.438,2.5,6.7,0.378,1.3,2.0,0.636,0.583,0.0,0.0,,1.6,2.2,3.8,3.8,1.6,1.4,0.9,2.4,10.1,
8,Furkan Korkmaz,23,SG,12,4,195,5.5,13.5,0.411,2.6,8.1,0.318,3.0,5.4,0.552,0.507,1.8,2.6,0.714,0.7,3.7,4.4,1.3,1.3,0.6,0.9,1.7,15.5,
9,Tyrese Maxey,20,SG,12,0,156,6.7,15.2,0.439,0.9,2.8,0.333,5.8,12.5,0.463,0.47,3.2,5.1,0.636,0.2,4.8,5.1,3.7,0.7,1.4,1.2,3.7,17.5,
10,Dwight Howard,35,C,12,0,149,3.9,7.2,0.533,0.0,0.2,0.0,3.9,7.0,0.552,0.533,5.8,9.7,0.6,6.3,11.8,18.1,1.9,0.5,1.4,2.9,7.5,13.5,
11,Shake Milton,24,SG,12,0,121,4.5,14.0,0.319,2.4,5.7,0.421,2.1,8.3,0.25,0.404,4.2,4.5,0.933,0.0,2.7,2.7,2.7,0.9,0.3,3.3,5.4,15.5,
12,Mike Scott,32,PF,5,0,34,2.1,9.5,0.222,2.1,7.4,0.286,0.0,2.1,0.0,0.333,0.0,0.0,,1.1,2.1,3.2,3.2,1.1,1.1,0.0,3.2,6.4,
13,Paul Reed,21,PF,3,0,11,6.5,13.1,0.5,0.0,0.0,,6.5,13.1,0.5,0.5,0.0,0.0,,9.8,16.4,26.2,0.0,0.0,3.3,0.0,3.3,13.1,
14,Isaiah Joe,21,SG,4,0,9,4.0,12.0,0.333,0.0,8.0,0.0,4.0,4.0,1.0,0.333,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,
15,Anthony Tolliver,35,PF,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
16,Rayjon Tucker,23,PG,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,18.0,36.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,
