Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Tobias Harris,28.0,12,12,438,105,215,0.488,16,43,0.372,89,172,0.517,0.526,35,40,0.875,10,92,102,42,12,5,18,29,261,0,
2.0,Ben Simmons,24.0,12,12,402,59,95,0.621,0,1,0.0,59,94,0.628,0.621,25,73,0.342,25,70,95,106,15,10,27,39,143,1,
3.0,Seth Curry,30.0,12,12,381,85,147,0.578,41,81,0.506,44,66,0.667,0.718,15,19,0.789,4,24,28,28,9,3,10,33,226,0,
4.0,Joel Embiid,26.0,11,11,357,101,197,0.513,16,41,0.39,85,156,0.545,0.553,91,109,0.835,16,100,116,37,11,16,42,33,309,0,
5.0,Matisse Thybulle,23.0,12,1,220,25,52,0.481,11,34,0.324,14,18,0.778,0.587,2,5,0.4,4,13,17,3,16,11,2,29,63,0,
6.0,George Hill,34.0,12,0,205,19,43,0.442,8,19,0.421,11,24,0.458,0.535,10,13,0.769,5,11,16,18,8,3,10,18,56,0,
7.0,Danny Green,33.0,8,8,199,21,48,0.438,14,37,0.378,7,11,0.636,0.583,0,0,,9,12,21,21,9,8,5,13,56,0,
8.0,Furkan Korkmaz,23.0,12,4,195,30,73,0.411,14,44,0.318,16,29,0.552,0.507,10,14,0.714,4,20,24,7,7,3,5,9,84,0,
9.0,Tyrese Maxey,20.0,12,0,156,29,66,0.439,4,12,0.333,25,54,0.463,0.47,14,22,0.636,1,21,22,16,3,6,5,16,76,0,
10.0,Dwight Howard,35.0,12,0,149,16,30,0.533,0,1,0.0,16,29,0.552,0.533,24,40,0.6,26,49,75,8,2,6,12,31,56,0,
11.0,Shake Milton,24.0,12,0,121,15,47,0.319,8,19,0.421,7,28,0.25,0.404,14,15,0.933,0,9,9,9,3,1,11,18,52,0,
12.0,Mike Scott,32.0,5,0,34,2,9,0.222,2,7,0.286,0,2,0.0,0.333,0,0,,1,2,3,3,1,1,0,3,6,0,
13.0,Paul Reed,21.0,3,0,11,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,3,5,8,0,0,1,0,1,4,0,
14.0,Isaiah Joe,21.0,4,0,9,1,3,0.333,0,2,0.0,1,1,1.0,0.333,0,0,,0,0,0,1,0,0,0,2,2,0,
15.0,Anthony Tolliver,35.0,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,
16.0,Rayjon Tucker,23.0,1,0,2,0,0,,0,0,,0,0,,,1,2,0.5,0,0,0,0,0,0,0,1,1,0,
,Team Totals,,12,12,2881,510,1029,0.496,134,341,0.393,376,688,0.547,0.561,241,352,0.685,108,428,536,299,96,74,147,276,1395,1,
