Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Tobias Harris,28.0,PF,12,12,438,0.488,11.2,0.8,0.256,0.274,0.205,0.065,0.2,0.517,0.709,0.492,0.295,0.571,0.372,0.404,0.813,0.033,7,0.07,0.333,0,0,
2.0,Ben Simmons,24.0,PG,12,12,402,0.621,2.6,0.989,0.716,0.263,0.011,0.0,0.011,0.628,0.706,0.4,1.0,,0.0,0.508,,0.242,21,0.0,,0,0,
3.0,Seth Curry,30.0,SG,12,12,381,0.578,19.4,0.449,0.075,0.116,0.082,0.177,0.551,0.667,0.818,0.588,0.417,0.769,0.506,0.682,0.829,0.0,0,0.173,0.643,0,0,
4.0,Joel Embiid,26.0,C,11,11,357,0.513,12.9,0.792,0.178,0.228,0.249,0.137,0.208,0.545,0.8,0.578,0.388,0.444,0.39,0.353,1.0,0.046,8,0.0,,0,0,
5.0,Matisse Thybulle,23.0,SG,12,1,220,0.481,17.5,0.346,0.269,0.077,0.0,0.0,0.654,0.778,0.857,0.5,,,0.324,1.0,1.0,0.135,6,0.235,0.375,0,0,
6.0,George Hill,34.0,PG,12,0,205,0.442,14.6,0.558,0.233,0.186,0.093,0.047,0.442,0.458,0.7,0.25,0.5,0.0,0.421,0.455,0.75,0.0,0,0.263,0.4,0,0,
7.0,Danny Green,33.0,SF,8,8,199,0.438,21.4,0.229,0.125,0.063,0.0,0.042,0.771,0.636,0.833,0.667,,0.0,0.378,0.286,1.0,0.021,1,0.324,0.5,1,0,
8.0,Furkan Korkmaz,23.0,SG,12,4,195,0.411,18.5,0.397,0.164,0.041,0.137,0.055,0.603,0.552,0.667,0.333,0.4,0.75,0.318,0.688,1.0,0.027,2,0.227,0.3,0,0,
9.0,Tyrese Maxey,20.0,SG,12,0,156,0.439,11.7,0.818,0.258,0.242,0.182,0.136,0.182,0.463,0.647,0.438,0.417,0.222,0.333,0.32,0.75,0.015,1,0.083,1.0,1,0,
10.0,Dwight Howard,35.0,C,12,0,149,0.533,2.7,0.967,0.7,0.267,0.0,0.0,0.033,0.552,0.667,0.25,,,0.0,0.688,,0.367,9,0.0,,0,0,
11.0,Shake Milton,24.0,SG,12,0,121,0.319,15.3,0.596,0.106,0.362,0.106,0.021,0.404,0.25,0.4,0.118,0.4,1.0,0.421,0.143,0.625,0.0,0,0.053,0.0,0,0,
12.0,Mike Scott,32.0,PF,5,0,34,0.222,20.7,0.222,0.111,0.111,0.0,0.0,0.778,0.0,0.0,0.0,,,0.286,,1.0,0.111,0,0.143,1.0,0,0,
13.0,Paul Reed,21.0,PF,3,0,11,0.5,4.4,1.0,0.75,0.0,0.25,0.0,0.0,0.5,0.667,,0.0,,,1.0,,0.25,1,,,0,0,
14.0,Isaiah Joe,21.0,SG,4,0,9,0.333,21.2,0.333,0.0,0.333,0.0,0.0,0.667,1.0,,1.0,,,0.0,1.0,,0.0,0,0.0,,0,0,
15.0,Anthony Tolliver,35.0,PF,1,0,2,,,,,,,,,,,,,,,,,,0,,,0,0,
16.0,Rayjon Tucker,23.0,PG,1,0,2,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,12,12,2881,0.496,13.9,0.669,0.251,0.201,0.134,0.083,0.331,0.547,0.717,0.454,0.37,0.541,0.393,0.481,0.881,0.061,56,0.161,0.473,2,0,
