Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Tobias Harris,28.0,PF,12,12,36.5,8.8,17.9,0.488,1.3,3.6,0.372,7.4,14.3,0.517,0.526,2.9,3.3,0.875,0.8,7.7,8.5,3.5,1.0,0.4,1.5,2.4,21.8,
2.0,Ben Simmons,24.0,PG,12,12,33.5,4.9,7.9,0.621,0.0,0.1,0.0,4.9,7.8,0.628,0.621,2.1,6.1,0.342,2.1,5.8,7.9,8.8,1.3,0.8,2.3,3.3,11.9,
3.0,Joel Embiid,26.0,C,11,11,32.5,9.2,17.9,0.513,1.5,3.7,0.39,7.7,14.2,0.545,0.553,8.3,9.9,0.835,1.5,9.1,10.5,3.4,1.0,1.5,3.8,3.0,28.1,
4.0,Seth Curry,30.0,SG,12,12,31.8,7.1,12.3,0.578,3.4,6.8,0.506,3.7,5.5,0.667,0.718,1.3,1.6,0.789,0.3,2.0,2.3,2.3,0.8,0.3,0.8,2.8,18.8,
5.0,Danny Green,33.0,SF,8,8,24.9,2.6,6.0,0.438,1.8,4.6,0.378,0.9,1.4,0.636,0.583,0.0,0.0,,1.1,1.5,2.6,2.6,1.1,1.0,0.6,1.6,7.0,
6.0,Matisse Thybulle,23.0,SG,12,1,18.3,2.1,4.3,0.481,0.9,2.8,0.324,1.2,1.5,0.778,0.587,0.2,0.4,0.4,0.3,1.1,1.4,0.3,1.3,0.9,0.2,2.4,5.3,
7.0,George Hill,34.0,PG,12,0,17.1,1.6,3.6,0.442,0.7,1.6,0.421,0.9,2.0,0.458,0.535,0.8,1.1,0.769,0.4,0.9,1.3,1.5,0.7,0.3,0.8,1.5,4.7,
8.0,Furkan Korkmaz,23.0,SG,12,4,16.3,2.5,6.1,0.411,1.2,3.7,0.318,1.3,2.4,0.552,0.507,0.8,1.2,0.714,0.3,1.7,2.0,0.6,0.6,0.3,0.4,0.8,7.0,
9.0,Tyrese Maxey,20.0,SG,12,0,13.0,2.4,5.5,0.439,0.3,1.0,0.333,2.1,4.5,0.463,0.47,1.2,1.8,0.636,0.1,1.8,1.8,1.3,0.3,0.5,0.4,1.3,6.3,
10.0,Dwight Howard,35.0,C,12,0,12.4,1.3,2.5,0.533,0.0,0.1,0.0,1.3,2.4,0.552,0.533,2.0,3.3,0.6,2.2,4.1,6.3,0.7,0.2,0.5,1.0,2.6,4.7,
11.0,Shake Milton,24.0,SG,12,0,10.1,1.3,3.9,0.319,0.7,1.6,0.421,0.6,2.3,0.25,0.404,1.2,1.3,0.933,0.0,0.8,0.8,0.8,0.3,0.1,0.9,1.5,4.3,
12.0,Mike Scott,32.0,PF,5,0,6.8,0.4,1.8,0.222,0.4,1.4,0.286,0.0,0.4,0.0,0.333,0.0,0.0,,0.2,0.4,0.6,0.6,0.2,0.2,0.0,0.6,1.2,
13.0,Paul Reed,21.0,PF,3,0,3.7,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.0,0.0,,1.0,1.7,2.7,0.0,0.0,0.3,0.0,0.3,1.3,
14.0,Isaiah Joe,21.0,SG,4,0,2.3,0.3,0.8,0.333,0.0,0.5,0.0,0.3,0.3,1.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.5,
15.0,Anthony Tolliver,35.0,PF,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
16.0,Rayjon Tucker,23.0,PG,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
,Team Totals,,,12,12,240.0,42.5,85.8,0.496,11.2,28.4,0.393,31.3,57.3,0.547,0.561,20.1,29.3,0.685,9.0,35.7,44.7,24.9,8.0,6.2,12.8,23.0,116.3,
