unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
CJ McCollum,32:09,6,12,.500,3,7,.429,2,2,1.000,1,1,2,3,2,0,1,3,17,13.9,0,True,,WAS,BRK,WAS,BRK,True,False,309742d3a466f95b52c50b4458ae79de4744ee23,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Kyshawn George,31:44,9,16,.563,5,10,.500,6,7,.857,0,6,6,5,0,0,4,6,29,19.9,-15,True,,WAS,BRK,WAS,BRK,True,False,0f6bb69123fb6eb168a89c5564f3c04f089ca7c0,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Bilal Coulibaly,27:35,2,6,.333,0,0,,2,2,1.000,0,3,3,4,2,2,0,1,6,9.3,-1,True,,WAS,BRK,WAS,BRK,True,False,38a442a914c5aa06da08b70ebaa34ef66dc890ab,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Khris Middleton,27:22,4,7,.571,1,3,.333,5,5,1.000,0,5,5,2,1,0,1,2,14,12.8,+3,True,,WAS,BRK,WAS,BRK,True,False,59b564ed7b900b874ce8c933b71caf34b8eedcb9,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Alex Sarr,23:06,4,12,.333,1,3,.333,0,0,,1,2,3,1,0,0,0,6,9,1.8,-2,True,,WAS,BRK,WAS,BRK,True,False,1a4d2413a9eeb40553055b271b3fa6283429e69a,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,WAS,BRK,WAS,BRK,True,False,227b8f6178b3fc1b6e8f56c0173892a6f26b810e,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Bub Carrington,20:08,2,5,.400,1,3,.333,0,0,,0,4,4,3,1,0,0,1,5,6.2,-25,True,,WAS,BRK,WAS,BRK,True,False,3200459adfb2ab62bef60108cb60d159a7a88eca,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Tre Johnson,17:00,3,9,.333,0,4,.000,0,0,,0,0,0,1,0,0,1,3,6,-0.6,-25,True,,WAS,BRK,WAS,BRK,True,False,df3e471ced582cb329663e8ec84d4abb7ac67d64,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Marvin Bagley III,16:45,1,3,.333,0,0,,2,3,.667,0,3,3,1,0,0,1,1,4,2.1,-6,True,,WAS,BRK,WAS,BRK,True,False,ae3716e24eca15dc47301b1579800609e62c67e2,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Corey Kispert,15:10,2,4,.500,0,2,.000,0,0,,0,2,2,0,1,0,0,1,4,3.2,-8,True,,WAS,BRK,WAS,BRK,True,False,f884476fff77d1a218c376e9556885d963d38d71,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Cam Whitmore,13:09,2,5,.400,1,1,1.000,1,1,1.000,1,1,2,1,0,0,1,1,6,3.6,-13,True,,WAS,BRK,WAS,BRK,True,False,bf2aa9ba7a3c56d12cf564af29c590e751053456,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Tristan Vukcevic,6:37,1,1,1.000,0,0,,0,0,,0,2,2,0,0,1,1,0,2,2.0,-8,True,,WAS,BRK,WAS,BRK,True,False,dd7181f03cb34277f92b333e31bf1a92ac542549,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Justin Champagnie,6:31,1,3,.333,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,4,2.3,-15,True,,WAS,BRK,WAS,BRK,True,False,c757dad0b663a55b0ea19151c96fc8018f207485,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
AJ Johnson,2:44,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0,True,,WAS,BRK,WAS,BRK,True,False,9fad45033291a5ad384a1928ae5729b81ea48d5f,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Malaki Branham,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,WAS,BRK,WAS,BRK,True,False,f714ecff142a4cc52ada34ce22d6a992ba263e67,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,WAS,BRK,WAS,BRK,True,False,9cbea7b03dd2ce176d899e5d88aa742fbc723a0f,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
Team Totals,240,37,84,.440,12,34,.353,20,22,.909,3,30,33,21,7,3,12,25,106,,,True,,WAS,BRK,WAS,BRK,True,False,649601d5ffeb10ad277e9a2b25a87edf85ac24df,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2026-01-20T14:02:36.165616,box-WAS-game-basic
