unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Bennedict Mathurin,29:51,5,13,.385,1,5,.200,2,2,1.000,1,3,4,4,1,0,1,3,13,9.1,-13,True,,IND,BOS,IND,BOS,True,False,77154940ad96e61fd66f8de5fd8849ab0c3d98f7,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Andrew Nembhard,29:32,7,13,.538,4,7,.571,0,0,,0,4,4,8,2,0,5,2,18,14.7,-17,True,,IND,BOS,IND,BOS,True,False,60241d11918b0f64566ac993ef97a444491f0037,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Pascal Siakam,28:24,4,13,.308,0,3,.000,3,6,.500,4,2,6,1,2,0,2,3,11,5.2,-10,True,,IND,BOS,IND,BOS,True,False,44c0258d194776186ba995b36c32ccdde3641793,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Jay Huff,21:08,3,8,.375,1,6,.167,2,2,1.000,0,4,4,2,0,2,1,3,9,6.4,-2,True,,IND,BOS,IND,BOS,True,False,0dc9feb6ae85bb3f9da0912bc8731ac130aff713,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Quenton Jackson,15:44,2,5,.400,0,1,.000,2,2,1.000,0,3,3,1,0,0,0,4,6,3.3,+3,True,,IND,BOS,IND,BOS,True,False,695f680bf495a337f2d0126ff953ddb7cafda205,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,IND,BOS,IND,BOS,True,False,71383588f6476c06da8cf80ecfecd47734a150e0,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Ethan Thompson,26:19,4,9,.444,3,7,.429,0,0,,2,2,4,6,0,0,2,4,11,8.9,-8,True,,IND,BOS,IND,BOS,True,False,859538e83132fc2c7b7f32b91959e8ce7442c60c,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Johnny Furphy,18:22,3,5,.600,2,4,.500,1,2,.500,1,1,2,0,0,0,1,3,9,5.1,-5,True,,IND,BOS,IND,BOS,True,False,5a20e80f8f0bfb3e57f98b0699adb9597087f016,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Jarace Walker,18:08,4,9,.444,4,7,.571,0,0,,0,3,3,2,0,0,0,1,12,9.2,-19,True,,IND,BOS,IND,BOS,True,False,579ecc00b641a88d082a8824f037bc9c5ae0565c,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Micah Potter,17:49,2,2,1.000,1,1,1.000,4,4,1.000,0,1,1,0,0,1,0,0,9,9.4,-7,True,,IND,BOS,IND,BOS,True,False,b8c53ef3c9baff54ab9315f38a1110ed8fafd30c,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
T.J. McConnell,14:20,5,6,.833,1,1,1.000,2,2,1.000,0,1,1,3,1,0,1,2,13,12.4,-18,True,,IND,BOS,IND,BOS,True,False,fc1825880266f4453a7b1ee173cd7ad149ee1b19,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Tony Bradley,6:59,2,2,1.000,0,0,,0,0,,2,0,2,0,0,0,1,2,4,3.0,-6,True,,IND,BOS,IND,BOS,True,False,fa7c8a2ab19e90da15dbcd9c2c4d9f9ba7708fdf,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Kam Jones,6:42,2,2,1.000,0,0,,0,0,,0,0,0,2,0,0,0,1,4,4.4,+6,True,,IND,BOS,IND,BOS,True,False,065f6375aa00212e1720a65990d2a886776a5221,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Taelon Peter,6:42,1,2,.500,1,2,.500,0,0,,1,0,1,0,0,0,0,0,3,2.7,+6,True,,IND,BOS,IND,BOS,True,False,b4f7c90a0ed8deb50be68d097e21d6b5515f5c27,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
Team Totals,240,44,89,.494,18,44,.409,16,20,.800,11,24,35,29,6,3,14,28,122,,,True,,IND,BOS,IND,BOS,True,False,78c69a462c68c8bd6c8cb67dc45592e5dac06028,202512260IND,"Boston Celtics at Indiana Pacers Box Score, December 26, 2025",2025-12-31T09:09:41.810780,box-IND-game-basic
