unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Pascal Siakam,30:56,6,14,.429,0,1,.000,7,8,.875,3,2,5,2,0,0,2,4,19,11.7,-25,True,,IND,PHO,PHO,IND,False,True,44c0258d194776186ba995b36c32ccdde3641793,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Andrew Nembhard,27:27,5,15,.333,1,5,.200,10,11,.909,0,2,2,8,0,0,3,2,21,14.5,-11,True,,IND,PHO,PHO,IND,False,True,60241d11918b0f64566ac993ef97a444491f0037,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Jeremiah Robinson-Earl,27:24,2,4,.500,0,1,.000,2,2,1.000,4,3,7,0,0,0,0,1,6,7.3,-11,True,,IND,PHO,PHO,IND,False,True,2732e232ed8ba31e08ba342118d35efa581591fe,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Aaron Nesmith,20:03,3,9,.333,1,3,.333,3,3,1.000,0,3,3,1,1,0,0,2,10,6.7,-4,True,,IND,PHO,PHO,IND,False,True,4fc8e66dfcbf0131e519f8a39c000c14b19609e2,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Tony Bradley,17:09,5,7,.714,0,0,,0,0,,2,1,3,0,0,0,1,3,10,6.6,-1,True,,IND,PHO,PHO,IND,False,True,fa7c8a2ab19e90da15dbcd9c2c4d9f9ba7708fdf,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,IND,PHO,PHO,IND,False,True,71383588f6476c06da8cf80ecfecd47734a150e0,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Jarace Walker,26:23,0,10,.000,0,4,.000,2,2,1.000,1,3,4,2,0,1,1,1,2,-2.7,-28,True,,IND,PHO,PHO,IND,False,True,579ecc00b641a88d082a8824f037bc9c5ae0565c,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Ben Sheppard,21:41,2,7,.286,2,3,.667,0,0,,1,5,6,1,0,0,1,4,6,2.2,-20,True,,IND,PHO,PHO,IND,False,True,1ae113d538e7733a09bbb4204c3a66e38d57516a,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
Isaiah Jackson,16:34,3,4,.750,0,0,,2,2,1.000,2,2,4,0,0,0,1,2,8,6.6,-27,True,,IND,PHO,PHO,IND,False,True,070e1786ae47cba294eba0ff3d81ea15c84e21f4,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
T.J. McConnell,15:07,2,8,.250,1,2,.500,0,0,,1,0,1,2,2,0,0,2,5,3.5,-30,True,,IND,PHO,PHO,IND,False,True,fc1825880266f4453a7b1ee173cd7ad149ee1b19,202511130PHO,"Indiana Pacers at Phoenix Suns Box Score, November 13, 2025",2025-12-31T08:29:23.628783,box-IND-game-basic
