Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,DeMar DeRozan,35.0,77,77,2768,624,1308,0.477,84,256,0.328,540,1052,0.513,0.509,378,441,0.857,50,248,298,342,62,32,105,150,1710,0,
2.0,Keegan Murray,24.0,76,76,2610,364,820,0.444,154,449,0.343,210,371,0.566,0.538,60,72,0.833,146,361,507,109,61,69,60,186,942,0,
3.0,Domantas Sabonis,28.0,70,70,2429,527,893,0.59,65,156,0.417,462,737,0.627,0.627,218,289,0.754,267,705,972,423,48,26,202,229,1337,10,
4.0,Malik Monk,26.0,65,45,2054,412,939,0.439,139,428,0.325,273,511,0.534,0.513,154,178,0.865,30,215,245,362,61,38,159,158,1117,0,
5.0,Keon Ellis,25.0,80,28,1948,227,464,0.489,139,321,0.433,88,143,0.615,0.639,73,86,0.849,60,152,212,120,121,63,71,176,666,0,
6.0,De'Aaron Fox,27.0,45,45,1663,414,883,0.469,92,286,0.322,322,597,0.539,0.521,204,246,0.829,45,180,225,276,66,20,133,118,1124,0,
7.0,Trey Lyles,29.0,69,5,1349,157,374,0.42,81,238,0.34,76,136,0.559,0.528,56,80,0.7,80,236,316,82,41,23,39,86,451,0,
8.0,Zach LaVine,29.0,32,32,1170,262,513,0.511,103,231,0.446,159,282,0.564,0.611,90,103,0.874,10,103,113,121,19,2,87,57,717,0,
9.0,Kevin Huerter,26.0,43,15,899,128,310,0.413,62,205,0.302,66,105,0.629,0.513,20,28,0.714,19,101,120,74,36,16,37,70,338,0,
10.0,Jonas Valančiūnas,32.0,32,9,541,114,205,0.556,1,10,0.1,113,195,0.579,0.559,50,59,0.847,70,153,223,56,15,18,32,84,279,0,
11.0,Devin Carter,22.0,36,0,396,47,127,0.37,18,61,0.295,29,66,0.439,0.441,26,44,0.591,19,57,76,41,21,4,18,39,138,0,
12.0,Jake LaRavia,23.0,19,0,367,42,96,0.438,20,52,0.385,22,44,0.5,0.542,11,19,0.579,23,31,54,25,18,3,17,40,115,0,
13.0,Doug McDermott,33.0,42,3,342,50,117,0.427,44,101,0.436,6,16,0.375,0.615,3,5,0.6,3,19,22,7,4,2,6,30,147,0,
14.0,Isaac Jones,24.0,40,0,304,54,83,0.651,3,8,0.375,51,75,0.68,0.669,23,36,0.639,22,35,57,12,5,10,16,30,134,0,
15.0,Alex Len,31.0,36,3,258,22,41,0.537,1,6,0.167,21,35,0.6,0.549,7,13,0.538,25,39,64,30,8,18,11,35,52,0,
16.0,Jordan McLaughlin,28.0,28,0,190,16,44,0.364,10,26,0.385,6,18,0.333,0.477,11,16,0.688,4,17,21,24,11,0,11,13,53,0,
17.0,Markelle Fultz,26.0,21,0,184,28,67,0.418,4,8,0.5,24,59,0.407,0.448,1,1,1.0,6,14,20,27,10,2,15,12,61,0,
18.0,Colby Jones,22.0,24,0,130,11,26,0.423,4,10,0.4,7,16,0.438,0.5,0,0,,8,15,23,7,6,7,7,13,26,0,
19.0,Jae Crowder,34.0,9,2,103,7,22,0.318,4,15,0.267,3,7,0.429,0.409,5,6,0.833,6,14,20,6,3,0,4,10,23,0,
20.0,Orlando Robinson,24.0,9,0,57,7,17,0.412,1,5,0.2,6,12,0.5,0.441,4,7,0.571,3,11,14,9,3,1,4,6,19,0,
21.0,Isaiah Crawford,23.0,15,0,46,5,11,0.455,1,5,0.2,4,6,0.667,0.5,2,4,0.5,1,7,8,1,1,2,1,2,13,0,
22.0,Mason Jones,26.0,10,0,45,9,18,0.5,1,8,0.125,8,10,0.8,0.528,4,5,0.8,2,7,9,11,0,1,1,3,23,0,
23.0,Skal Labissière,28.0,4,0,12,2,4,0.5,1,1,1.0,1,3,0.333,0.625,0,0,,1,2,3,1,0,0,0,1,5,0,
24.0,Terence Davis,27.0,1,0,8,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,0,0,0,0,
25.0,Terry Taylor,25.0,3,0,6,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,0,1,2,0,0,0,0,0,0,
,Team Totals,,82,82,19879,3529,7385,0.478,1032,2887,0.357,2497,4498,0.555,0.548,1400,1738,0.806,901,2723,3624,2169,620,357,1036,1548,9490,10,
