Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Ja Morant,21.0,63,63,2053,430,957,0.449,73,241,0.303,357,716,0.499,0.487,271,372,0.728,59,193,252,465,57,13,203,87,1204,1,
2.0,Dillon Brooks,25.0,67,67,1997,432,1031,0.419,128,372,0.344,304,659,0.461,0.481,159,195,0.815,53,143,196,157,78,26,119,237,1151,0,
3.0,Kyle Anderson,27.0,69,69,1887,308,658,0.468,94,261,0.36,214,397,0.539,0.54,144,184,0.783,52,344,396,250,84,57,86,120,854,0,
4.0,Jonas Valančiūnas,28.0,62,61,1755,440,743,0.592,21,57,0.368,419,686,0.611,0.606,157,203,0.773,253,523,776,112,35,57,100,179,1058,0,
5.0,Desmond Bane,22.0,68,17,1519,234,499,0.469,117,271,0.432,117,228,0.513,0.586,40,49,0.816,31,179,210,118,41,16,59,125,625,0,
6.0,Brandon Clarke,24.0,59,16,1415,256,495,0.517,20,77,0.26,236,418,0.565,0.537,78,113,0.69,97,231,328,95,60,51,33,84,610,0,
7.0,Grayson Allen,25.0,50,38,1259,173,414,0.418,107,274,0.391,66,140,0.471,0.547,79,91,0.868,19,141,160,108,46,8,48,71,532,0,
8.0,Tyus Jones,24.0,70,9,1222,178,413,0.431,45,140,0.321,133,273,0.487,0.485,41,45,0.911,21,119,140,259,64,6,48,31,442,0,
9.0,Xavier Tillman Sr.,22.0,59,12,1085,167,299,0.559,22,65,0.338,145,234,0.62,0.595,34,53,0.642,74,182,256,75,44,33,45,116,390,0,
10.0,De'Anthony Melton,22.0,52,1,1045,172,393,0.438,87,211,0.412,85,182,0.467,0.548,41,51,0.804,30,131,161,132,60,31,66,85,472,0,
11.0,John Konchar,24.0,43,0,575,69,138,0.5,21,56,0.375,48,82,0.585,0.576,25,30,0.833,35,93,128,47,30,9,18,40,184,0,
12.0,Justise Winslow,24.0,26,1,507,74,210,0.352,10,54,0.185,64,156,0.41,0.376,20,35,0.571,18,100,118,50,15,12,37,47,178,0,
13.0,Gorgui Dieng,31.0,22,1,371,56,108,0.519,23,48,0.479,33,60,0.55,0.625,38,43,0.884,28,70,98,29,17,14,22,38,173,0,
14.0,Jaren Jackson Jr.,21.0,11,4,258,53,125,0.424,17,60,0.283,36,65,0.554,0.492,35,42,0.833,17,45,62,12,12,18,15,42,158,0,
15.0,Killian Tillie,22.0,18,1,182,19,57,0.333,10,33,0.303,9,24,0.375,0.421,9,11,0.818,6,18,24,8,5,8,2,20,57,0,
16.0,Sean McDermott,24.0,18,0,158,13,33,0.394,5,22,0.227,8,11,0.727,0.47,8,8,1.0,6,13,19,4,2,3,4,8,39,0,
17.0,Tim Frazier,30.0,5,0,62,3,20,0.15,0,8,0.0,3,12,0.25,0.15,2,6,0.333,0,8,8,16,2,1,4,7,8,0,
18.0,Jontay Porter,21.0,11,0,54,8,15,0.533,3,8,0.375,5,7,0.714,0.633,3,5,0.6,4,10,14,1,3,1,7,12,22,0,
,Team Totals,,72,72,17404,3085,6608,0.467,803,2258,0.356,2282,4350,0.525,0.528,1184,1536,0.771,803,2543,3346,1938,655,364,916,1349,8157,1,
