Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Ja Morant,21.0,PG,5,5,203,21.5,0.578,0.274,0.354,3.5,10.1,6.5,31.1,0.5,0.0,11.5,30.7,0.5,-0.1,0.3,0.074,5.1,-2.3,2.8,0.2,
2.0,Dillon Brooks,25.0,SF,5,5,175,20.6,0.595,0.206,0.268,2.9,11.0,6.6,9.9,1.9,1.2,7.7,28.3,0.3,0.0,0.3,0.08,2.3,0.3,2.6,0.2,
3.0,Jonas Valančiūnas,28.0,C,5,5,166,17.7,0.61,0.138,0.138,12.3,21.1,16.3,10.8,0.9,1.9,14.0,18.2,0.3,0.0,0.3,0.081,1.0,-1.2,-0.2,0.1,
4.0,Kyle Anderson,27.0,PF,5,5,142,13.7,0.48,0.286,0.095,2.9,17.8,9.7,14.2,4.8,0.0,8.4,14.2,0.0,0.1,0.1,0.042,0.0,2.4,2.4,0.2,
5.0,Jaren Jackson Jr.,21.0,C,5,5,137,15.9,0.557,0.519,0.296,6.7,16.7,11.3,4.8,1.8,4.7,6.2,20.0,0.2,0.0,0.2,0.076,-0.1,-0.4,-0.4,0.1,
6.0,Grayson Allen,25.0,SG,5,0,116,5.3,0.478,0.636,0.03,2.6,10.4,6.2,1.1,0.8,0.9,2.9,12.5,0.0,-0.1,-0.1,-0.035,-3.7,-2.1,-5.7,-0.1,
7.0,Desmond Bane,22.0,SG,5,0,99,14.2,0.737,0.632,0.0,2.1,18.3,9.5,12.5,1.9,2.2,13.6,9.4,0.2,0.0,0.2,0.093,1.8,1.9,3.7,0.1,
8.0,De'Anthony Melton,22.0,PG,5,0,83,9.9,0.467,0.645,0.161,4.9,17.4,10.7,7.6,0.6,5.1,8.3,18.4,0.0,0.0,-0.1,-0.03,-1.2,-1.7,-2.9,0.0,
9.0,Tyus Jones,24.0,PG,5,0,47,10.4,0.419,0.235,0.118,2.2,15.4,8.2,16.1,1.0,0.0,0.0,16.0,0.0,0.0,0.0,-0.011,-2.1,-1.0,-3.2,0.0,
10.0,Xavier Tillman Sr.,22.0,PF,3,0,18,-0.9,0.2,0.2,0.0,5.7,13.4,9.2,6.4,2.7,0.0,16.7,14.1,-0.1,0.0,-0.1,-0.194,-8.3,-2.7,-11.0,0.0,
11.0,Brandon Clarke,24.0,PF,2,0,9,9.9,0.5,0.0,0.0,0.0,13.4,6.1,0.0,0.0,11.9,0.0,9.4,0.0,0.0,0.0,-0.001,-2.9,0.3,-2.6,0.0,
12.0,John Konchar,24.0,SG,1,0,3,3.9,0.0,1.0,0.0,0.0,40.2,18.4,0.0,0.0,35.6,0.0,14.1,0.0,0.0,0.0,-0.23,-7.2,4.6,-2.6,0.0,
13.0,Justise Winslow,24.0,SF,1,0,3,14.0,,,,0.0,40.2,18.4,36.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.126,3.6,7.3,10.9,0.0,
,Team Totals,,,5,5,1201,,0.556,0.335,0.216,,,,,,,,,1.3,-0.1,1.2,0.048,0.8,-0.5,0.3,0.7,
