Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Ja Morant,21,5,5,203,13.1,26.9,0.487,2.4,7.4,0.323,10.7,19.5,0.549,0.531,7.4,9.5,0.775,1.7,4.0,5.7,9.7,0.5,0.0,4.0,2.1,35.9,118,129,
2,Dillon Brooks,25,5,5,175,13.8,26.7,0.515,2.2,5.5,0.4,11.6,21.2,0.545,0.557,5.8,7.2,0.808,1.4,4.4,5.8,3.0,1.9,0.6,2.5,4.7,35.6,117,125,
3,Jonas Valančiūnas,28,5,5,166,9.6,16.9,0.569,0.6,2.3,0.25,9.0,14.5,0.62,0.586,2.0,2.3,0.875,5.8,8.4,14.2,3.8,0.9,0.9,2.9,5.2,21.8,122,125,
4,Kyle Anderson,27,5,5,142,6.1,14.3,0.429,1.0,4.1,0.25,5.1,10.2,0.5,0.464,1.0,1.4,0.75,1.4,7.1,8.5,5.4,4.8,0.0,1.4,3.1,14.3,108,117,
5,Jaren Jackson Jr.,21,5,5,137,8.1,19.0,0.426,2.8,9.9,0.286,5.3,9.2,0.577,0.5,4.9,5.6,0.875,3.2,6.7,9.9,1.8,1.8,2.1,1.4,7.4,23.9,118,122,
6,Grayson Allen,25,5,0,116,5.0,13.7,0.364,3.3,8.7,0.381,1.7,5.0,0.333,0.485,0.0,0.4,0.0,1.2,4.2,5.4,0.4,0.8,0.4,0.4,5.4,13.3,102,128,
7,Desmond Bane,22,5,0,99,5.4,9.3,0.579,2.9,5.8,0.5,2.4,3.4,0.714,0.737,0.0,0.0,,1.0,7.3,8.3,4.9,1.9,1.0,1.5,2.9,13.6,138,123,
8,De'Anthony Melton,22,5,0,83,6.4,18.0,0.355,3.5,11.6,0.3,2.9,6.4,0.455,0.452,1.7,2.9,0.6,2.3,7.0,9.3,2.9,0.6,2.3,1.7,4.1,18.0,100,124,
9,Tyus Jones,24,5,0,47,6.2,17.4,0.353,1.0,4.1,0.25,5.1,13.3,0.385,0.382,2.1,2.1,1.0,1.0,6.2,7.2,6.2,1.0,0.0,0.0,1.0,15.4,107,127,
10,Xavier Tillman Sr.,22,3,0,18,2.7,13.4,0.2,0.0,2.7,0.0,2.7,10.7,0.25,0.2,0.0,0.0,,2.7,5.4,8.0,2.7,2.7,0.0,2.7,5.4,5.4,56,123,
11,Brandon Clarke,24,2,0,9,5.4,10.7,0.5,0.0,0.0,,5.4,10.7,0.5,0.5,0.0,0.0,,0.0,5.4,5.4,0.0,0.0,5.4,0.0,0.0,10.7,103,123,
12,John Konchar,24,1,0,3,0.0,16.1,0.0,0.0,16.1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,16.1,16.1,0.0,0.0,16.1,0.0,0.0,0.0,0,102,
13,Justise Winslow,24,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,16.1,16.1,16.1,0.0,0.0,0.0,0.0,0.0,224,123,
