Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Ja Morant,21.0,5,5,203,55,113,0.487,10,31,0.323,45,82,0.549,0.531,31,40,0.775,7,17,24,41,2,0,17,9,151,0,
2.0,Dillon Brooks,25.0,5,5,175,50,97,0.515,8,20,0.4,42,77,0.545,0.557,21,26,0.808,5,16,21,11,7,2,9,17,129,0,
3.0,Jonas Valančiūnas,28.0,5,5,166,33,58,0.569,2,8,0.25,31,50,0.62,0.586,7,8,0.875,20,29,49,13,3,3,10,18,75,0,
4.0,Kyle Anderson,27.0,5,5,142,18,42,0.429,3,12,0.25,15,30,0.5,0.464,3,4,0.75,4,21,25,16,14,0,4,9,42,0,
5.0,Jaren Jackson Jr.,21.0,5,5,137,23,54,0.426,8,28,0.286,15,26,0.577,0.5,14,16,0.875,9,19,28,5,5,6,4,21,68,0,
6.0,Grayson Allen,25.0,5,0,116,12,33,0.364,8,21,0.381,4,12,0.333,0.485,0,1,0.0,3,10,13,1,2,1,1,13,32,0,
7.0,Desmond Bane,22.0,5,0,99,11,19,0.579,6,12,0.5,5,7,0.714,0.737,0,0,,2,15,17,10,4,2,3,6,28,0,
8.0,De'Anthony Melton,22.0,5,0,83,11,31,0.355,6,20,0.3,5,11,0.455,0.452,3,5,0.6,4,12,16,5,1,4,3,7,31,0,
9.0,Tyus Jones,24.0,5,0,47,6,17,0.353,1,4,0.25,5,13,0.385,0.382,2,2,1.0,1,6,7,6,1,0,0,1,15,0,
10.0,Xavier Tillman Sr.,22.0,3,0,18,1,5,0.2,0,1,0.0,1,4,0.25,0.2,0,0,,1,2,3,1,1,0,1,2,2,0,
11.0,Brandon Clarke,24.0,2,0,9,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,1,1,0,0,1,0,0,2,0,
12.0,John Konchar,24.0,1,0,3,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,0,0,1,0,0,0,0,
13.0,Justise Winslow,24.0,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,0,
,Team Totals,,5,5,1201,221,472,0.468,52,158,0.329,169,314,0.538,0.523,81,102,0.794,56,150,206,110,40,20,52,103,575,0,
