Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Grayson Allen,25.0,SG,5,0,116,0.364,0.333,0.381,0.485,0.0,0.478,0.03,0.636,78.0,63.0,104.0,90.0,0.0,84.0,12.0,162.0,
2.0,Kyle Anderson,27.0,PF,5,5,142,0.429,0.5,0.25,0.464,0.75,0.48,0.095,0.286,92.0,94.0,68.0,86.0,96.0,84.0,39.0,73.0,
3.0,Desmond Bane,22.0,SG,5,0,99,0.579,0.714,0.5,0.737,,0.737,0.0,0.632,124.0,135.0,136.0,137.0,,129.0,0.0,161.0,
4.0,Dillon Brooks,25.0,SF,5,5,175,0.515,0.545,0.4,0.557,0.808,0.595,0.268,0.206,111.0,103.0,109.0,103.0,104.0,104.0,109.0,53.0,
5.0,Brandon Clarke,24.0,PF,2,0,9,0.5,0.5,,0.5,,0.5,0.0,0.0,107.0,94.0,,93.0,,87.0,0.0,0.0,
6.0,Jaren Jackson Jr.,21.0,C,5,5,137,0.426,0.577,0.286,0.5,0.875,0.557,0.296,0.519,91.0,109.0,78.0,93.0,113.0,97.0,120.0,132.0,
7.0,Tyus Jones,24.0,PG,5,0,47,0.353,0.385,0.25,0.382,1.0,0.419,0.118,0.235,76.0,73.0,68.0,71.0,129.0,73.0,48.0,60.0,
8.0,John Konchar,24.0,SG,1,0,3,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,255.0,
9.0,De'Anthony Melton,22.0,PG,5,0,83,0.355,0.455,0.3,0.452,0.6,0.467,0.161,0.645,76.0,86.0,82.0,84.0,77.0,82.0,65.0,165.0,
10.0,Ja Morant,21.0,PG,5,5,203,0.487,0.549,0.323,0.531,0.775,0.578,0.354,0.274,104.0,103.0,88.0,99.0,100.0,101.0,143.0,70.0,
11.0,Xavier Tillman Sr.,22.0,PF,3,0,18,0.2,0.25,0.0,0.2,,0.2,0.0,0.2,43.0,47.0,0.0,37.0,,35.0,0.0,51.0,
12.0,Jonas Valančiūnas,28.0,C,5,5,166,0.569,0.62,0.25,0.586,0.875,0.61,0.138,0.138,122.0,117.0,68.0,109.0,113.0,107.0,56.0,35.0,
13.0,Justise Winslow,24.0,SF,1,0,3,,,,,,,,,,,,,,,,,
,Team Totals,,,5,5,1201,0.468,0.538,0.329,0.523,0.794,0.556,0.216,0.335,100.0,102.0,90.0,97.0,102.0,97.0,88.0,85.0,
