unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Deni Avdija,38:21,9,16,.563,3,7,.429,14,15,.933,2,7,9,7,1,0,4,4,35,30.8,+4,True,,POR,DET,DET,POR,False,True,6228f4987a5271ea7a72fdeb14c438e754c5105f,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Jerami Grant,33:42,8,19,.421,4,9,.444,9,9,1.000,2,4,6,4,1,1,2,3,29,22.8,-2,True,,POR,DET,DET,POR,False,True,705bb75e3bdb8ae140005c11cf6ec40925be4ef6,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Robert Williams,30:16,4,8,.500,0,2,.000,0,0,,7,7,14,1,0,5,2,5,8,11.2,-6,True,,POR,DET,DET,POR,False,True,8cbd04b991cb4508077986174f25c6f799b9ce8a,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Toumani Camara,24:22,0,4,.000,0,3,.000,1,2,.500,0,2,2,4,1,0,0,6,1,-0.2,-3,True,,POR,DET,DET,POR,False,True,66e8e79100be91d5788ff2ea47abdf4205dbb770,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Sidy Cissoko,22:20,3,6,.500,2,3,.667,0,0,,1,0,1,2,1,1,1,6,8,5.4,+12,True,,POR,DET,DET,POR,False,True,efcb3e236675323de423b018ff43bbeed82193f9,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,POR,DET,DET,POR,False,True,0391adbac6ea9e327221e03eb6dccd5c0ca7099d,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Shaedon Sharpe,34:56,10,25,.400,1,7,.143,7,7,1.000,2,3,5,3,1,0,2,3,28,16.7,-11,True,,POR,DET,DET,POR,False,True,3b04c35a51e7d7ac36a5fe65756b7afc6c91bb73,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Kris Murray,27:39,0,2,.000,0,2,.000,0,0,,3,3,6,1,1,0,2,6,0,-1.1,0,True,,POR,DET,DET,POR,False,True,a6496fb29973e42512b6a8a9bcf9bc5f51b4483e,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Duop Reath,13:28,2,2,1.000,2,2,1.000,1,2,.500,0,3,3,0,0,1,2,0,7,5.6,-1,True,,POR,DET,DET,POR,False,True,04e06903d041d5a42dcb65316ad38fafa15def7e,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
Caleb Love,11:55,0,3,.000,0,2,.000,0,0,,1,1,2,0,0,0,1,1,0,-2.5,-18,True,,POR,DET,DET,POR,False,True,98064c311cd0413209acdbfa43572b462c61a5d3,202512050DET,"Portland Trail Blazers at Detroit Pistons Box Score, December 5, 2025",2025-12-31T08:54:26.620220,box-POR-game-basic
