Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Jarrett Allen,24.0,C,5,5,191,0.611,0.611,,0.611,0.5,0.608,0.167,0.0,129,112.0,,112,64.0,105,63,0,
2.0,Darius Garland,23.0,PG,5,5,189,0.438,0.469,0.387,0.513,0.84,0.566,0.313,0.388,92,86.0,107.0,94,107.0,97,117,100,
3.0,Danny Green,35.0,SG,4,0,40,0.2,0.0,0.25,0.3,,0.3,0.0,0.8,42,0.0,69.0,55,,52,0,206,
4.0,Caris LeVert,28.0,SG,5,3,170,0.429,0.519,0.361,0.532,0.615,0.546,0.206,0.571,90,95.0,100.0,98,79.0,94,77,147,
5.0,Robin Lopez,34.0,C,2,0,6,1.0,1.0,,1.0,1.0,1.031,0.667,0.0,210,183.0,,183,128.0,177,250,0,
6.0,Donovan Mitchell,26.0,SG,5,5,207,0.433,0.542,0.289,0.495,0.722,0.518,0.173,0.433,91,99.0,80.0,91,92.0,89,65,112,
7.0,Evan Mobley,21.0,PF,5,5,188,0.458,0.468,0.0,0.458,0.625,0.476,0.167,0.021,96,85.0,0.0,84,80.0,82,63,5,
8.0,Raul Neto,30.0,PG,2,0,7,0.0,,0.0,0.0,0.5,0.266,2.0,1.0,0,,0.0,0,64.0,46,751,258,
9.0,Isaac Okoro,22.0,SF,5,2,75,0.478,0.7,0.308,0.565,1.0,0.624,0.261,0.565,101,128.0,85.0,104,128.0,107,98,146,
10.0,Cedi Osman,27.0,SF,5,0,93,0.36,0.6,0.3,0.48,0.667,0.518,0.36,0.8,76,110.0,83.0,88,85.0,89,135,206,
11.0,Ricky Rubio,32.0,PG,3,0,17,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0.0,,0,,0,0,0,
12.0,Lamar Stevens,25.0,SF,2,0,9,0.5,0.0,1.0,0.75,1.0,0.868,1.0,0.5,105,0.0,277.0,138,128.0,149,375,129,
13.0,Dean Wade,26.0,PF,2,0,11,0.0,,0.0,0.0,1.0,0.532,2.0,1.0,0,,0.0,0,128.0,92,751,258,
,Team Totals,,,5,5,1203,0.449,0.527,0.327,0.513,0.742,0.544,0.237,0.39,94,96.0,91.0,94,95.0,94,89,101,
