Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Donovan Mitchell,26.0,SG,5,5,207,18,82,0,0,0,-4.0,12.6,14,3,8,1,9,0,84,1,8,
2.0,Jarrett Allen,24.0,C,5,5,191,0,0,0,0,100,-6.3,-3.5,0,3,5,0,3,0,30,0,5,
3.0,Darius Garland,23.0,PG,5,5,189,100,0,0,0,0,-5.3,1.9,11,2,8,3,10,3,58,2,2,
4.0,Evan Mobley,21.0,PF,5,5,188,0,0,0,77,23,-1.4,19.1,7,3,12,0,4,1,22,0,4,
5.0,Caris LeVert,28.0,SG,5,3,170,0,29,71,0,0,-7.9,-7.9,5,0,7,0,7,2,31,1,1,
6.0,Cedi Osman,27.0,SF,5,0,93,0,0,42,58,0,-13.5,-12.8,3,0,6,1,3,0,14,0,1,
7.0,Isaac Okoro,22.0,SF,5,2,75,0,11,65,24,0,0.1,8.2,1,2,3,0,3,3,9,0,1,
8.0,Danny Green,35.0,SG,4,0,40,0,9,67,25,0,-13.3,-9.1,0,0,3,0,0,0,3,0,1,
9.0,Ricky Rubio,32.0,PG,3,0,17,44,56,0,0,0,-17.8,-13.1,3,0,0,2,0,0,7,0,0,
10.0,Dean Wade,26.0,PF,2,0,11,0,0,0,100,0,-27.4,-22.9,0,0,0,0,0,0,0,0,0,
11.0,Lamar Stevens,25.0,SF,2,0,9,0,0,70,30,0,27.2,34.2,0,0,0,0,1,0,0,0,0,
12.0,Raul Neto,30.0,PG,2,0,7,100,0,0,0,0,-19.6,-14.4,2,0,0,0,0,0,2,0,0,
13.0,Robin Lopez,34.0,C,2,0,6,0,0,0,0,100,23.1,29.6,0,0,1,1,1,0,0,0,0,
,Team Totals,,,5,5,1203,20,20,20,20,20,-5.6,2.9,46,13,53,8,41,9,260,4,23,
