Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jarrett Allen,24.0,C,68,68,2220,0.644,0.653,0.1,0.645,0.733,0.67,0.353,0.016,135,119,28,118,94.0,115,132,4,124.3,128.2,
2.0,Mamadi Diakite,26.0,C,22,2,176,0.48,0.586,0.333,0.55,1.0,0.56,0.04,0.42,101,107,92,101,128.0,96,15,108,0.5,-2.1,
3.0,Darius Garland,23.0,PG,69,69,2447,0.462,0.492,0.41,0.537,0.863,0.587,0.284,0.365,97,90,114,99,110.0,101,107,94,-18.2,13.3,
4.0,Danny Green,35.0,SG,8,0,95,0.5,0.667,0.448,0.671,1.0,0.676,0.026,0.763,105,122,124,123,128.0,116,10,197,9.6,7.3,
5.0,Caris LeVert,28.0,SG,74,30,2237,0.431,0.462,0.392,0.517,0.722,0.546,0.243,0.437,91,84,109,95,92.0,94,91,113,-42.2,-57.7,
6.0,Robin Lopez,34.0,C,37,2,299,0.64,0.648,0.5,0.653,0.778,0.675,0.24,0.053,135,118,139,120,99.0,116,90,14,16.2,15.6,
7.0,Kevin Love,34.0,PF,41,3,821,0.389,0.467,0.354,0.511,0.889,0.555,0.221,0.684,82,85,98,94,114.0,95,83,177,-19.8,-16.5,
8.0,Sam Merrill,26.0,SG,5,0,59,0.409,1.0,0.278,0.523,1.0,0.546,0.091,0.818,86,183,77,96,128.0,94,34,211,-1.0,-1.6,
9.0,Donovan Mitchell,26.0,SG,68,68,2432,0.484,0.566,0.386,0.572,0.867,0.614,0.262,0.453,102,103,107,105,111.0,106,99,117,74.1,103.9,"MVP-6,CPOY-6,AS,NBA2"
10.0,Evan Mobley,21.0,PF,79,79,2715,0.554,0.595,0.216,0.566,0.674,0.591,0.321,0.108,117,109,60,104,86.0,102,120,28,39.3,20.6,"DPOY-3,DEF1"
11.0,Isaiah Mobley,23.0,PF,12,0,84,0.429,0.45,0.375,0.482,1.0,0.521,0.143,0.286,90,82,104,88,128.0,90,54,74,-3.5,-3.6,
12.0,Raul Neto,30.0,PG,48,1,505,0.518,0.662,0.286,0.573,0.912,0.628,0.309,0.382,109,121,79,105,117.0,108,116,99,6.0,11.7,
13.0,Isaac Okoro,22.0,SF,76,46,1652,0.494,0.617,0.363,0.582,0.757,0.614,0.291,0.483,104,113,101,107,97.0,106,109,125,26.0,25.8,
14.0,Cedi Osman,27.0,SF,77,2,1548,0.451,0.564,0.372,0.56,0.694,0.579,0.204,0.589,95,103,103,103,89.0,100,76,152,16.0,-2.4,
15.0,Ricky Rubio,32.0,PG,33,2,566,0.343,0.417,0.256,0.402,0.8,0.442,0.197,0.461,72,76,71,74,102.0,76,74,119,-51.1,-53.8,
16.0,Lamar Stevens,25.0,SF,62,25,1120,0.448,0.513,0.316,0.5,0.702,0.524,0.198,0.33,94,94,88,92,90.0,90,74,85,-26.1,-36.0,
17.0,Dean Wade,26.0,PF,44,13,891,0.412,0.56,0.354,0.54,0.652,0.55,0.13,0.718,87,102,98,99,83.0,95,49,185,-2.0,-11.5,
18.0,Dylan Windler,26.0,SF,3,0,10,0.667,1.0,0.5,0.833,,0.833,0.0,0.667,140,183,139,153,,143,0,172,1.7,1.5,
,Team Totals,,,82,82,19877,0.488,0.559,0.367,0.556,0.78,0.59,0.264,0.371,103,102,102,102,100.0,102,99,96,149.8,142.7,
