Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Evan Mobley,21,79,79,2715,9.7,17.5,0.554,0.4,1.9,0.216,9.3,15.6,0.595,0.566,3.8,5.6,0.674,3.5,9.7,13.1,4.1,1.1,2.2,2.7,4.0,23.6,117,108,"DPOY-3,DEF1"
2,Darius Garland,23,69,69,2447,10.7,23.1,0.462,3.5,8.4,0.41,7.2,14.7,0.492,0.537,5.7,6.6,0.863,0.6,3.2,3.8,11.0,1.7,0.2,4.1,3.0,30.5,118,113,
3,Donovan Mitchell,26,68,68,2432,14.0,28.9,0.484,5.1,13.1,0.386,9.0,15.8,0.566,0.572,6.6,7.6,0.867,1.3,4.7,6.0,6.2,2.0,0.6,3.7,3.5,39.6,118,111,"MVP-6,CPOY-6,AS,NBA2"
4,Caris LeVert,28,74,30,2237,7.2,16.6,0.431,2.8,7.3,0.392,4.3,9.4,0.462,0.517,2.9,4.0,0.722,1.2,5.1,6.3,6.4,1.6,0.5,2.6,3.8,20.1,111,112,
5,Jarrett Allen,24,68,68,2220,9.1,14.1,0.644,0.0,0.2,0.1,9.1,13.9,0.653,0.645,3.7,5.0,0.733,5.0,10.1,15.0,2.6,1.2,1.9,2.1,3.5,21.9,132,108,
6,Isaac Okoro,22,76,46,1652,5.3,10.7,0.494,1.9,5.2,0.363,3.4,5.6,0.617,0.582,2.4,3.1,0.757,1.6,4.1,5.7,2.6,1.7,0.9,1.3,4.8,14.9,123,112,
7,Cedi Osman,27,77,2,1548,7.7,17.2,0.451,3.8,10.1,0.372,4.0,7.1,0.564,0.56,2.4,3.5,0.694,0.8,4.9,5.7,3.7,1.1,0.4,1.7,4.0,21.7,115,113,
8,Lamar Stevens,25,62,25,1120,5.8,12.9,0.448,1.3,4.3,0.316,4.4,8.6,0.513,0.5,1.8,2.6,0.702,2.1,7.1,9.3,1.5,1.2,0.9,1.2,3.5,14.7,109,111,
9,Dean Wade,26,44,13,891,4.1,10.0,0.412,2.5,7.1,0.354,1.6,2.8,0.56,0.54,0.8,1.3,0.652,1.1,7.3,8.4,2.1,1.6,1.2,1.0,5.0,11.6,113,110,
10,Kevin Love,34,41,3,821,6.8,17.4,0.389,4.2,11.9,0.354,2.6,5.5,0.467,0.511,3.4,3.8,0.889,2.6,14.5,17.1,4.6,0.4,0.4,2.9,4.0,21.2,111,109,
11,Ricky Rubio,32,33,2,566,5.4,15.8,0.343,1.9,7.3,0.256,3.5,8.5,0.417,0.402,2.5,3.1,0.8,0.8,5.4,6.2,10.2,2.3,0.5,2.7,4.5,15.2,103,110,
12,Raul Neto,30,48,1,505,5.7,10.9,0.518,1.2,4.2,0.286,4.5,6.8,0.662,0.573,3.1,3.4,0.912,1.0,3.6,4.6,7.8,1.7,0.4,2.4,4.9,15.6,126,113,
13,Robin Lopez,34,37,2,299,8.1,12.6,0.64,0.3,0.7,0.5,7.7,11.9,0.648,0.653,2.3,3.0,0.778,3.9,4.7,8.6,3.2,0.3,1.3,4.2,7.2,18.8,114,114,
14,Mamadi Diakite,26,22,2,176,6.8,14.2,0.48,2.0,6.0,0.333,4.8,8.3,0.586,0.55,0.6,0.6,1.0,2.3,6.3,8.5,2.3,1.1,2.6,3.4,7.4,16.2,99,109,
15,Danny Green,35,8,0,95,10.0,20.1,0.5,6.9,15.3,0.448,3.2,4.8,0.667,0.671,0.5,0.5,1.0,1.1,4.2,5.3,2.1,2.6,1.6,3.7,5.3,27.5,111,109,
16,Isaiah Mobley,23,12,0,84,7.2,16.7,0.429,1.8,4.8,0.375,5.4,11.9,0.45,0.482,2.4,2.4,1.0,2.4,9.6,11.9,1.8,2.4,1.8,0.6,4.8,18.5,114,106,
17,Sam Merrill,26,5,0,59,7.7,18.7,0.409,4.3,15.3,0.278,3.4,3.4,1.0,0.523,1.7,1.7,1.0,0.0,7.7,7.7,4.3,3.4,0.0,0.0,2.6,21.3,121,107,
18,Dylan Windler,26,3,0,10,10.0,15.0,0.667,5.0,10.0,0.5,5.0,5.0,1.0,0.833,0.0,0.0,,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,25.1,119,108,
