Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19880,3408,6984,0.488,950,2589,0.367,2458,4395,0.559,1439,1844,0.78,795,2574,3369,2045,586,384,1094,1560,9205
Team/G,,242.4,41.6,85.2,0.488,11.6,31.6,0.367,30.0,53.6,0.559,17.5,22.5,0.78,9.7,31.4,41.1,24.9,7.1,4.7,13.3,19.0,112.3
Lg Rank,,5,20,27,5.0,19,24,12.0,14,18,8.0,23,21,19.0,22,25,25,19,15,14,6,9,25
Year/Year,,0.8%,4.7%,0.6%,0.019,-0.3%,-3.6%,0.012,6.8%,3.3%,0.018,4.6%,1.9%,0.02,-5.0%,-7.6%,-7.0%,-0.9%,1.0%,12.0%,-7.4%,8.9%,4.1%
Opponent,82.0,19880,3201,6847,0.468,924,2508,0.368,2277,4339,0.525,1438,1838,0.782,801,2580,3381,1888,575,360,1284,1675,8764
Opponent/G,,242.4,39.0,83.5,0.468,11.3,30.6,0.368,27.8,52.9,0.525,17.5,22.4,0.782,9.8,31.5,41.2,23.0,7.0,4.4,15.7,20.4,106.9
Lg Rank,,5,1,3,7.0,2,1,23.0,5,10,4.0,8,8,19.0,9,3,3,1,11,13,4,10,1
Year/Year,,0.8%,-1.1%,-4.3%,0.015,-3.8%,-7.8%,0.016,0.0%,-2.1%,0.011,16.6%,15.5%,0.008,-6.6%,-2.9%,-3.8%,-4.6%,-16.8%,-5.3%,16.6%,2.3%,1.1%
