Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Donovan Mitchell,26.0,SG,5,5,207,15.7,0.518,0.433,0.173,1.8,11.9,7.0,33.7,2.5,1.3,14.5,29.7,-0.1,0.3,0.3,0.059,2.7,2.0,4.8,0.4,
2.0,Jarrett Allen,24.0,C,5,5,191,13.9,0.608,0.0,0.167,9.5,12.9,11.3,10.2,1.1,2.3,7.2,10.2,0.3,0.3,0.6,0.15,0.6,1.8,2.4,0.2,
3.0,Darius Garland,23.0,PG,5,5,189,13.3,0.566,0.388,0.313,0.0,5.3,2.8,24.1,2.2,0.5,16.5,27.0,0.0,0.2,0.2,0.056,0.7,0.5,1.2,0.2,
4.0,Evan Mobley,21.0,PF,5,5,188,9.5,0.476,0.021,0.167,9.7,20.8,15.5,8.6,0.8,2.8,18.9,15.8,-0.2,0.3,0.1,0.036,-3.0,0.8,-2.2,0.0,
5.0,Caris LeVert,28.0,SG,5,3,170,12.4,0.546,0.571,0.206,2.9,12.5,7.9,13.3,0.6,0.5,6.8,20.3,0.1,0.2,0.3,0.092,1.2,0.8,2.1,0.2,
6.0,Cedi Osman,27.0,SF,5,0,93,6.7,0.518,0.8,0.36,1.3,16.8,9.4,8.4,1.1,1.0,14.7,17.1,-0.1,0.1,0.1,0.038,-4.1,1.4,-2.8,0.0,
7.0,Isaac Okoro,22.0,SF,5,2,75,12.8,0.624,0.565,0.261,4.8,6.0,5.4,9.1,1.4,2.4,13.5,18.5,0.1,0.1,0.2,0.111,0.0,2.4,2.4,0.1,
8.0,Danny Green,35.0,SG,4,0,40,1.7,0.3,0.8,0.0,6.1,14.0,10.2,3.5,2.6,2.2,28.6,8.2,-0.1,0.1,0.0,-0.003,-7.8,3.1,-4.8,0.0,
9.0,Ricky Rubio,32.0,PG,3,0,17,-6.5,0.0,0.0,0.0,14.3,26.3,20.5,24.1,3.1,0.0,83.3,16.5,-0.1,0.0,-0.1,-0.254,-16.4,1.7,-14.7,-0.1,
10.0,Dean Wade,26.0,PF,2,0,11,7.8,0.532,1.0,2.0,0.0,30.4,15.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.129,-3.2,1.6,-1.6,0.0,
11.0,Lamar Stevens,25.0,SF,2,0,9,23.9,0.868,0.5,1.0,0.0,37.2,19.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.1,0.366,9.8,4.1,13.8,0.0,
12.0,Raul Neto,30.0,PG,2,0,7,-18.2,0.266,1.0,2.0,0.0,0.0,0.0,19.5,0.0,0.0,51.5,26.0,-0.1,0.0,-0.1,-0.48,-19.1,-4.8,-23.9,0.0,
13.0,Robin Lopez,34.0,C,2,0,6,46.9,1.031,0.0,0.667,20.2,0.0,9.7,0.0,0.0,0.0,20.5,38.1,0.1,0.0,0.1,0.443,10.8,5.6,16.4,0.0,
,Team Totals,,,5,5,1203,,0.544,0.39,0.237,,,,,,,,,0.0,1.8,1.8,0.071,-0.4,1.4,1.0,0.9,
