Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19705,3855,7599,0.507,1082,2891,0.374,2773,4708,0.589,1318,1685,0.782,827,2578,3405,2522,631,481,1059,1756,10110
Team/G,,240.3,47.0,92.7,0.507,13.2,35.3,0.374,33.8,57.4,0.589,16.1,20.5,0.782,10.1,31.4,41.5,30.8,7.7,5.9,12.9,21.4,123.3
Lg Rank,,26,1,1,1.0,11,15,9.0,1,3,1.0,21,22,13.0,20,28,28,1,11,8,9,30,1
Year/Year,,-0.3%,11.9%,3.5%,0.038,-2.7%,-4.6%,0.007,18.9%,9.1%,0.049,-14.1%,-13.3%,-0.007,-0.6%,0.1%,-0.1%,14.0%,0.0%,0.6%,-13.6%,0.9%,6.0%
Opponent,82.0,19705,3653,7361,0.496,877,2404,0.365,2776,4957,0.56,1677,2130,0.787,901,2654,3555,2020,543,440,1142,1501,9860
Opponent/G,,240.3,44.5,89.8,0.496,10.7,29.3,0.365,33.9,60.5,0.56,20.5,26.0,0.787,11.0,32.4,43.4,24.6,6.6,5.4,13.9,18.3,120.2
Lg Rank,,26,25,19,30.0,1,1,16.0,30,30,24.0,30,30,17.0,24,11,15,4,4,21,11,20,27
Year/Year,,-0.3%,2.9%,0.5%,0.012,-13.9%,-12.0%,-0.008,9.7%,8.0%,0.009,-0.1%,1.4%,-0.012,-9.3%,-2.5%,-4.3%,-6.6%,-16.5%,0.5%,-7.5%,-9.6%,0.7%
