Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Pascal Siakam,29,17,17,603,13.3,24.6,0.541,1.2,4.0,0.298,12.1,20.6,0.588,0.566,3.3,5.4,0.619,3.6,7.3,10.9,5.4,1.1,0.6,1.6,4.1,31.2,123,119,
2,Aaron Nesmith,24,17,17,559,5.6,12.9,0.433,2.0,7.2,0.278,3.6,5.7,0.629,0.511,3.1,3.4,0.919,1.7,6.0,7.7,3.4,1.0,0.8,2.1,6.0,16.3,113,120,
3,Andrew Nembhard,24,17,17,554,9.4,16.8,0.56,2.7,5.5,0.483,6.8,11.3,0.598,0.64,1.8,2.4,0.769,1.3,3.9,5.2,8.7,0.6,0.4,2.1,5.2,23.4,132,123,
4,Myles Turner,27,17,17,550,9.9,19.1,0.517,3.6,8.0,0.453,6.2,11.1,0.563,0.612,3.5,4.7,0.76,2.4,8.1,10.5,3.4,0.7,2.3,3.1,4.1,26.9,118,118,
5,Tyrese Haliburton,23,15,15,522,10.3,21.1,0.488,5.2,13.7,0.379,5.1,7.4,0.693,0.612,1.7,2.0,0.85,1.2,5.9,7.1,12.1,1.9,1.0,3.0,1.4,27.5,127,118,
6,T.J. McConnell,31,17,0,348,13.2,27.2,0.486,1.0,3.8,0.269,12.2,23.4,0.522,0.505,1.9,2.2,0.867,1.6,6.0,7.7,12.7,2.2,0.3,3.1,3.8,29.4,115,118,
7,Obi Toppin,25,17,0,343,10.9,20.2,0.541,3.0,8.4,0.357,7.9,11.8,0.671,0.615,2.8,3.7,0.76,1.5,9.7,11.2,4.3,0.9,0.9,2.1,3.1,27.6,123,118,
8,Ben Sheppard,22,17,2,335,4.7,10.9,0.437,2.9,7.6,0.38,1.8,3.2,0.571,0.57,1.1,1.4,0.778,1.5,6.3,7.8,2.6,1.2,0.2,1.7,4.9,13.5,114,120,
9,Isaiah Jackson,22,15,0,154,7.7,14.3,0.535,0.0,0.0,,7.7,14.3,0.535,0.535,3.7,6.0,0.611,7.0,9.0,16.0,2.3,1.0,4.3,1.3,8.0,19.0,126,114,
10,Doug McDermott,32,10,0,64,4.0,8.8,0.455,2.4,6.4,0.375,1.6,2.4,0.667,0.591,0.0,0.0,,1.6,0.8,2.4,5.6,0.0,1.6,0.8,4.0,10.4,134,125,
11,Jalen Smith,23,7,0,42,3.7,9.8,0.375,2.4,4.9,0.5,1.2,4.9,0.25,0.5,6.1,9.8,0.625,8.5,8.5,17.1,2.4,2.4,1.2,4.9,9.8,15.9,110,115,
12,Jarace Walker,20,9,0,31,5.0,16.5,0.3,0.0,5.0,0.0,5.0,11.6,0.429,0.3,3.3,5.0,0.667,1.7,5.0,6.6,6.6,3.3,1.7,9.9,3.3,13.2,63,115,
13,Kendall Brown,20,7,0,25,4.1,12.3,0.333,0.0,0.0,,4.1,12.3,0.333,0.333,0.0,0.0,,0.0,6.1,6.1,4.1,0.0,2.0,6.1,4.1,8.2,56,121,
14,James Johnson,36,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,51.2,102.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,51.2,53,128,
