Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Trey Murphy III,25,25,25,887,10.1,20.6,0.489,3.6,10.1,0.36,6.5,10.5,0.613,0.578,4.8,5.4,0.899,2.0,6.8,8.8,4.8,2.3,0.3,2.8,2.9,28.6,123,121,
2,Saddiq Bey,26,26,18,758,8.4,18.8,0.446,2.9,8.4,0.341,5.5,10.4,0.53,0.522,3.7,4.9,0.766,3.1,6.8,9.9,3.7,1.6,0.1,1.0,1.7,23.4,123,123,
3,Jeremiah Fears,19,27,25,746,10.3,22.9,0.448,2.1,5.7,0.364,8.2,17.2,0.476,0.493,4.7,5.9,0.802,1.1,4.9,6.0,5.4,2.5,0.3,4.0,3.6,27.3,104,122,
4,Derik Queen,21,27,15,681,9.1,18.1,0.504,0.1,1.3,0.111,9.0,16.8,0.534,0.508,5.9,7.3,0.798,3.1,9.1,12.2,7.7,1.9,1.5,4.4,6.3,24.2,113,119,
5,Jose Alvarado,27,26,0,580,6.9,15.8,0.437,3.7,10.0,0.375,3.2,5.8,0.543,0.555,1.2,1.5,0.833,0.9,5.3,6.2,7.0,2.2,0.3,2.8,4.2,18.8,113,122,
6,Herbert Jones,27,19,19,544,5.8,14.8,0.395,2.4,7.1,0.338,3.4,7.7,0.448,0.476,2.1,2.7,0.8,1.9,4.6,6.5,3.7,2.4,0.5,2.4,5.8,16.2,104,122,
7,Yves Missi,21,20,6,376,6.3,11.3,0.557,0.0,0.0,,6.3,11.3,0.557,0.557,1.8,3.6,0.5,8.4,6.1,14.6,2.9,0.5,2.9,2.7,5.1,14.3,119,122,
8,Micah Peavy,24,22,1,354,6.1,15.2,0.402,1.0,4.8,0.2,5.2,10.5,0.494,0.433,1.4,1.9,0.714,3.1,4.2,7.3,3.3,1.8,0.3,1.2,5.0,14.5,105,124,
9,Zion Williamson,25,11,10,335,11.6,22.8,0.509,0.0,0.4,0.0,11.6,22.4,0.519,0.509,11.1,15.2,0.726,3.6,5.3,8.9,6.2,2.3,0.7,4.6,3.3,34.3,115,121,
10,Jordan Hawkins,23,22,0,316,6.2,18.3,0.342,3.5,10.5,0.333,2.7,7.8,0.353,0.438,1.2,1.8,0.667,1.2,4.3,5.5,2.9,0.5,0.3,1.5,2.0,17.2,97,127,
11,Bryce McGowens,23,17,5,306,7.5,14.5,0.522,2.4,4.6,0.517,5.2,9.9,0.524,0.603,5.3,6.8,0.791,0.6,5.2,5.8,3.9,1.3,0.6,0.8,3.9,22.8,138,124,
12,Jordan Poole,26,9,4,266,8.9,24.1,0.368,4.5,14.3,0.316,4.3,9.8,0.444,0.462,6.5,6.7,0.973,0.5,2.2,2.7,5.6,0.9,0.5,3.1,3.6,28.8,110,127,
13,Karlo Matković,24,17,0,187,9.3,13.6,0.679,1.3,3.1,0.417,8.0,10.6,0.756,0.726,0.8,2.1,0.375,2.6,9.5,12.1,3.6,0.5,2.8,1.8,5.4,20.6,133,120,
14,Kevon Looney,29,12,6,155,4.3,10.2,0.424,0.3,2.2,0.143,4.0,8.1,0.5,0.439,0.9,1.9,0.5,6.2,8.4,14.6,5.3,1.2,1.6,1.9,7.8,9.9,114,121,
15,Trey Alexander,22,3,0,37,7.8,11.7,0.667,2.6,3.9,0.667,5.2,7.8,0.667,0.778,0.0,0.0,,0.0,5.2,5.2,5.2,1.3,1.3,1.3,5.2,18.2,146,123,
16,DeAndre Jordan,37,2,1,23,8.4,10.5,0.8,0.0,0.0,,8.4,10.5,0.8,0.8,2.1,4.2,0.5,8.4,12.6,20.9,0.0,0.0,0.0,2.1,2.1,18.8,141,123,
17,Hunter Dickinson,25,1,0,5,9.6,19.2,0.5,0.0,0.0,,9.6,19.2,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.6,19.2,19.2,19.2,43,119,
