Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Buddy Hield,30,80,73,2482,9.1,19.9,0.458,5.5,12.9,0.425,3.6,6.9,0.518,0.596,2.0,2.5,0.822,1.3,6.4,7.7,4.3,1.8,0.5,2.7,3.0,25.7,115,118,
2,Bennedict Mathurin,20,78,17,2222,8.8,20.3,0.434,2.1,6.6,0.323,6.7,13.7,0.488,0.487,8.0,9.7,0.828,1.9,4.9,6.8,2.5,1.0,0.3,3.2,3.5,27.8,109,121,"ROY-4,6MOY-8"
3,Andrew Nembhard,23,75,63,2073,6.5,14.7,0.441,2.1,6.0,0.35,4.4,8.7,0.504,0.512,1.1,1.4,0.79,0.8,3.8,4.6,7.8,1.6,0.3,2.9,4.1,16.2,108,120,
4,Tyrese Haliburton,22,56,56,1883,10.4,21.2,0.49,4.1,10.1,0.4,6.3,11.1,0.572,0.586,4.4,5.1,0.871,0.8,4.3,5.2,14.7,2.3,0.6,3.6,1.7,29.2,129,118,AS
5,Myles Turner,26,62,62,1825,10.5,19.1,0.548,2.4,6.5,0.373,8.0,12.6,0.638,0.612,5.6,7.2,0.783,2.3,9.8,12.1,2.3,0.9,3.6,2.7,5.6,29.0,121,114,
6,Aaron Nesmith,23,73,60,1816,6.6,15.4,0.427,3.0,8.2,0.366,3.6,7.2,0.496,0.525,3.1,3.7,0.838,1.6,5.6,7.2,2.6,1.4,0.9,2.0,6.1,19.3,111,119,
7,T.J. McConnell,30,75,6,1526,8.8,16.2,0.543,0.8,1.8,0.441,8.0,14.4,0.556,0.568,1.8,2.1,0.853,1.4,5.9,7.3,12.4,2.5,0.3,4.4,3.3,20.2,116,117,
8,Jalen Smith,22,68,31,1279,9.0,18.9,0.476,2.0,7.1,0.283,7.0,11.8,0.593,0.53,3.9,5.1,0.759,4.8,9.8,14.6,2.4,0.8,2.2,2.7,5.7,23.8,113,116,
9,Oshae Brissett,24,65,2,1083,5.4,14.0,0.386,2.1,6.8,0.31,3.3,7.2,0.457,0.461,4.6,6.4,0.717,2.7,6.8,9.6,1.9,1.4,0.6,1.5,3.5,17.4,110,118,
10,Isaiah Jackson,21,63,12,1042,8.2,14.5,0.563,0.1,0.6,0.143,8.1,13.9,0.582,0.566,4.3,6.7,0.651,5.1,7.7,12.8,2.3,1.4,4.2,2.3,7.0,20.7,120,114,
11,Chris Duarte,25,46,12,897,6.5,17.6,0.369,2.9,9.2,0.316,3.6,8.4,0.428,0.452,3.2,3.8,0.847,1.0,5.1,6.1,3.4,1.3,0.5,2.2,3.4,19.2,101,120,
12,Jordan Nwora,24,24,11,591,9.5,19.9,0.476,3.7,8.8,0.422,5.8,11.2,0.518,0.569,2.5,3.5,0.721,1.8,7.2,9.0,4.0,1.0,0.6,2.6,3.2,25.1,113,119,
13,Terry Taylor,23,26,2,228,6.2,13.5,0.462,0.8,3.7,0.222,5.4,9.8,0.553,0.492,1.0,1.5,0.714,4.6,3.5,8.1,2.1,0.6,1.0,1.9,5.0,14.4,108,122,
14,Goga Bitadze,23,21,0,202,6.3,12.2,0.519,0.9,3.3,0.286,5.4,8.9,0.605,0.558,2.6,5.6,0.458,5.9,5.6,11.5,4.2,2.1,2.4,2.8,8.0,16.2,115,115,
15,George Hill,36,11,1,166,5.4,9.7,0.559,3.1,6.0,0.524,2.3,3.7,0.615,0.721,2.3,2.6,0.889,0.6,4.6,5.1,6.0,2.0,0.9,2.0,4.0,16.3,138,118,
16,James Johnson,35,18,1,162,6.4,14.4,0.449,0.9,4.4,0.2,5.6,10.0,0.559,0.48,1.2,2.3,0.5,1.2,7.6,8.8,4.4,2.1,1.8,2.3,9.4,14.9,98,115,
17,Daniel Theis,30,7,1,109,9.1,19.2,0.477,0.9,4.8,0.182,8.3,14.4,0.576,0.5,2.2,5.2,0.417,3.0,6.5,9.6,3.9,0.9,2.6,1.3,3.0,21.3,108,118,
18,Trevelin Queen,25,7,0,70,4.7,19.7,0.241,1.4,10.2,0.133,3.4,9.5,0.357,0.276,3.4,3.4,1.0,5.4,6.1,11.5,4.1,1.4,3.4,4.7,2.7,14.2,78,116,
19,Gabe York,29,3,0,56,6.8,17.8,0.381,5.1,15.3,0.333,1.7,2.5,0.667,0.524,1.7,1.7,1.0,0.0,5.1,5.1,4.2,1.7,0.0,0.0,4.2,20.3,122,120,
20,Kendall Brown,19,6,0,40,4.7,8.3,0.571,0.0,1.2,0.0,4.7,7.1,0.667,0.571,1.2,2.4,0.5,2.4,4.7,7.1,3.6,4.7,0.0,2.4,10.7,10.7,109,113,
