Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3444,7345,0.469,1112,3030,0.367,2332,4315,0.54,1535,1944,0.79,832,2575,3407,2213,631,478,1225,1741,9535
Team/G,,240.9,42.0,89.6,0.469,13.6,37.0,0.367,28.4,52.6,0.54,18.7,23.7,0.79,10.1,31.4,41.5,27.0,7.7,5.8,14.9,21.2,116.3
Lg Rank,,25,17,11,22.0,6,7,11.0,21,20,20.0,14,14,13.0,16,24,24,6,10,2,23,27,10
Year/Year,,-0.6%,1.4%,0.1%,0.006,11.5%,4.5%,0.023,-2.9%,-2.8%,-0.0,14.0%,10.8%,0.022,-10.1%,-3.6%,-5.3%,6.3%,8.4%,4.6%,3.6%,3.9%,4.3%
Opponent,82.0,19755,3549,7323,0.485,1019,2733,0.373,2530,4590,0.551,1679,2100,0.8,993,2721,3714,2163,650,438,1235,1660,9796
Opponent/G,,240.9,43.3,89.3,0.485,12.4,33.3,0.373,30.9,56.0,0.551,20.5,25.6,0.8,12.1,33.2,45.3,26.4,7.9,5.3,15.1,20.2,119.5
Lg Rank,,25,25,20,23.0,17,12,25.0,24,22,16.0,30,27,29.0,30,17,28,26,27,26,7,14,29
Year/Year,,-0.6%,1.8%,1.5%,0.001,3.5%,3.3%,0.0,1.2%,0.5%,0.004,14.2%,13.8%,0.003,19.2%,0.7%,5.1%,5.1%,-2.1%,9.2%,13.6%,5.4%,3.9%
