Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Goga Bitadze,23.0,C,21,0,202,0.519,0.605,0.286,0.558,0.458,0.551,0.462,0.269,109,110,79,102,59,95,173,69,1.3,-3.7,
2.0,Oshae Brissett,24.0,PF,65,2,1083,0.386,0.457,0.31,0.461,0.717,0.52,0.455,0.486,81,83,86,85,92,89,171,125,-53.9,-47.0,
3.0,Kendall Brown,19.0,SG,6,0,40,0.571,0.667,0.0,0.571,0.5,0.571,0.286,0.143,120,122,0,105,64,98,107,37,0.4,-0.2,
4.0,Chris Duarte,25.0,SF,46,12,897,0.369,0.428,0.316,0.452,0.847,0.496,0.216,0.523,78,78,88,83,108,85,81,135,-62.1,-61.9,
5.0,Tyrese Haliburton,22.0,PG,56,56,1883,0.49,0.572,0.4,0.586,0.871,0.624,0.239,0.478,103,104,111,107,111,107,90,123,67.9,79.5,AS
6.0,Buddy Hield,30.0,SF,80,73,2482,0.458,0.518,0.425,0.596,0.822,0.614,0.124,0.652,96,95,118,109,105,106,47,168,106.1,71.3,
7.0,George Hill,36.0,SG,11,1,166,0.559,0.615,0.524,0.721,0.889,0.751,0.265,0.618,118,112,145,132,114,129,99,159,11.9,12.9,
8.0,Isaiah Jackson,21.0,C,63,12,1042,0.563,0.582,0.143,0.566,0.651,0.595,0.459,0.044,118,106,40,104,83,102,172,11,13.2,10.6,
9.0,James Johnson,35.0,PF,18,1,162,0.449,0.559,0.2,0.48,0.5,0.486,0.163,0.306,94,102,55,88,64,84,61,79,-6.4,-10.1,
10.0,Bennedict Mathurin,20.0,SG,78,17,2222,0.434,0.488,0.323,0.487,0.828,0.566,0.477,0.326,91,89,89,89,106,97,179,84,-111.1,-35.8,"ROY-4,6MOY-8"
11.0,T.J. McConnell,30.0,PG,75,6,1526,0.543,0.556,0.441,0.568,0.853,0.59,0.131,0.113,114,102,122,104,109,101,49,29,23.8,9.5,
12.0,Andrew Nembhard,23.0,SG,75,63,2073,0.441,0.504,0.35,0.512,0.79,0.528,0.096,0.408,93,92,97,94,101,91,36,105,-42.3,-71.4,
13.0,Aaron Nesmith,23.0,SF,73,60,1816,0.427,0.496,0.366,0.525,0.838,0.566,0.241,0.532,90,91,102,96,107,97,90,137,-24.4,-20.5,
14.0,Jordan Nwora,24.0,SF,24,11,591,0.476,0.518,0.422,0.569,0.721,0.586,0.173,0.44,100,95,117,104,92,101,65,113,11.6,2.7,
15.0,Trevelin Queen,25.0,SG,7,0,70,0.241,0.357,0.133,0.276,1.0,0.337,0.172,0.517,51,65,37,51,128,58,65,133,-15.6,-15.3,
16.0,Jalen Smith,22.0,C,68,31,1279,0.476,0.593,0.283,0.53,0.759,0.565,0.27,0.376,100,108,78,97,97,97,101,97,-16.0,-18.6,
17.0,Terry Taylor,23.0,PF,26,2,228,0.462,0.553,0.222,0.492,0.714,0.507,0.108,0.277,97,101,62,90,91,87,40,71,-6.9,-10.1,
18.0,Daniel Theis,30.0,C,7,1,109,0.477,0.576,0.182,0.5,0.417,0.497,0.273,0.25,100,105,50,92,53,86,102,65,-4.0,-8.3,
19.0,Myles Turner,26.0,C,62,62,1825,0.548,0.638,0.373,0.612,0.783,0.651,0.377,0.34,115,117,104,112,100,112,141,88,97.7,119.7,
20.0,Gabe York,29.0,SG,3,0,56,0.381,0.667,0.333,0.524,1.0,0.548,0.095,0.857,80,122,92,96,128,94,36,221,-0.9,-1.4,
,Team Totals,,,82,82,19752,0.469,0.54,0.367,0.545,0.79,0.581,0.265,0.413,99,99,102,100,101,100,99,106,-9.7,1.9,
