unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Tyrese Maxey,39:37,13,31,.419,2,11,.182,3,3,1.000,0,7,7,3,4,0,3,2,31,18.9,-10,True,,PHI,DET,DET,PHI,False,True,c8512ab5d875648bbeae87d588f74b6496f34f9c,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
VJ Edgecombe,37:27,6,15,.400,4,8,.500,2,2,1.000,2,5,7,3,1,0,2,5,18,11.9,-1,True,,PHI,DET,DET,PHI,False,True,bfc35e460d820a3b77f85df94beb18d8439da492,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Andre Drummond,35:44,5,6,.833,2,2,1.000,0,0,,4,7,11,2,1,0,3,4,12,12.5,+4,True,,PHI,DET,DET,PHI,False,True,28cf09a0adc5c862e872d421a9b0b7820404ec1a,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Kelly Oubre Jr.,14:56,1,5,.200,0,2,.000,1,2,.500,0,1,1,1,2,0,1,1,3,1.1,-14,True,,PHI,DET,DET,PHI,False,True,d15031f677e6445aa74ba959bba1e46e958e676a,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Trendon Watford,14:19,2,5,.400,0,1,.000,1,2,.500,0,1,1,1,0,0,1,1,5,1.5,-15,True,,PHI,DET,DET,PHI,False,True,5c1ab80cb54d481087e08088e6cc29df7f2a89de,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,PHI,DET,DET,PHI,False,True,a6c0115af0898dba1247f1d205583969478a1ecb,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Quentin Grimes,32:25,3,10,.300,1,5,.200,2,2,1.000,0,1,1,5,1,1,2,1,9,6.3,+6,True,,PHI,DET,DET,PHI,False,True,aa056419aad71c0813ec8baea6238e3d09e73b74,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Dominick Barlow,28:56,4,8,.500,2,3,.667,0,0,,5,3,8,3,0,2,2,2,10,11.1,+11,True,,PHI,DET,DET,PHI,False,True,fe84cf9b2fcf5542709e61acc0d8e61f56528971,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Justin Edwards,17:21,4,7,.571,3,6,.500,2,2,1.000,0,1,1,1,0,0,1,2,13,8.9,-6,True,,PHI,DET,DET,PHI,False,True,65bded344eb24f27f1dadb51e818eaf21022ab7c,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
Jabari Walker,10:00,0,1,.000,0,1,.000,2,2,1.000,0,4,4,0,0,0,0,0,2,2.5,-11,True,,PHI,DET,DET,PHI,False,True,a8477b80afd882226ec87de0e2c8c0ded23f9fc7,202511140DET,"Philadelphia 76ers at Detroit Pistons Box Score, November 14, 2025",2025-12-31T08:29:48.802020,box-PHI-game-basic
