unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jalen Johnson,39:29,16,27,.593,4,9,.444,7,7,1.000,1,10,11,9,1,1,4,3,43,37.0,-2,True,,ATL,CHO,CHO,ATL,False,True,256d890d01fc248120a550abc211b28d182c08ea,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Onyeka Okongwu,36:09,5,10,.500,0,3,.000,2,2,1.000,1,3,4,1,3,1,1,2,12,11.2,-4,True,,ATL,CHO,CHO,ATL,False,True,cb7295111a3a2edf28837ef32b74b50d7ac5b860,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Dyson Daniels,31:34,6,12,.500,0,2,.000,2,4,.500,2,1,3,6,1,0,2,1,14,11.7,-13,True,,ATL,CHO,CHO,ATL,False,True,e3401700281c55804bf52972fc94c0203cf26a8e,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Zaccharie Risacher,20:28,2,7,.286,0,2,.000,1,1,1.000,2,1,3,1,0,0,1,1,5,1.9,-9,True,,ATL,CHO,CHO,ATL,False,True,0f9c41ff9a810413c5e71de06b82050594c4df2a,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Trae Young,20:09,3,8,.375,0,5,.000,2,2,1.000,0,1,1,10,1,0,3,2,8,8.1,-3,True,,ATL,CHO,CHO,ATL,False,True,2257c6ec3d41bf7e25ee05277ba234ad048bb056,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,ATL,CHO,CHO,ATL,False,True,b91b95e5e04129d4b1962c9fccd5ed8e465a8418,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Nickeil Alexander-Walker,34:06,11,18,.611,4,9,.444,2,2,1.000,1,7,8,2,0,0,3,2,28,20.2,+23,True,,ATL,CHO,CHO,ATL,False,True,864f71c25ffaefd3bb63626d913c25facad773b7,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Vit Krejci,23:18,1,3,.333,1,3,.333,2,2,1.000,2,1,3,0,0,0,0,5,5,3.0,-7,True,,ATL,CHO,CHO,ATL,False,True,d2c21ec6ad67d6692543cc87eac4c395d07df368,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Luke Kennard,13:54,1,2,.500,1,2,.500,1,2,.500,0,1,1,1,0,0,1,1,4,2.2,-12,True,,ATL,CHO,CHO,ATL,False,True,96d57b28cda603d08de425fd0e1cd8545e38cbd5,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Asa Newell,10:27,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,2,3,2.2,-12,True,,ATL,CHO,CHO,ATL,False,True,557e341309e9340cb4602fd515307d7851dae251,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
Mouhamed Gueye,10:26,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,1,4,2.3,+4,True,,ATL,CHO,CHO,ATL,False,True,a3bd42665a484f05734857376542aefe8f00f81f,202512180CHO,"Atlanta Hawks at Charlotte Hornets Box Score, December 18, 2025",2025-12-31T09:01:45.785460,box-ATL-game-basic
