Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3529,7584,0.465,1125,3092,0.364,2404,4492,0.535,1520,1906,0.797,1024,2639,3663,2180,615,369,1110,1522,9703
Team/G,,242.1,43.0,92.5,0.465,13.7,37.7,0.364,29.3,54.8,0.535,18.5,23.2,0.797,12.5,32.2,44.7,26.6,7.5,4.5,13.5,18.6,118.3
Lg Rank,,3,10,2,21.0,6,7,17.0,14,12,20.0,5,7,8.0,3,22,6,16,16,26,16,15,5
Year/Year,,0.0%,-3.5%,0.1%,-0.018,27.6%,23.4%,0.012,-13.4%,-11.4%,-0.012,0.5%,3.0%,-0.02,11.3%,-2.9%,0.7%,6.4%,6.0%,-8.0%,4.7%,-1.2%,-0.1%
Opponent,82.0,19855,3659,7394,0.495,1147,2987,0.384,2512,4407,0.57,1417,1790,0.792,870,2758,3628,2314,638,461,1158,1594,9882
Opponent/G,,242.1,44.6,90.2,0.495,14.0,36.4,0.384,30.6,53.7,0.57,17.3,21.8,0.792,10.6,33.6,44.2,28.2,7.8,5.6,14.1,19.4,120.5
Lg Rank,,3,27,20,28.0,27,22,28.0,24,17,27.0,19,18,23.0,15,21,20,25,21,22,8,7,28
Year/Year,,0.0%,1.9%,-0.1%,0.009,17.2%,8.7%,0.028,-3.9%,-5.2%,0.008,-7.0%,-5.7%,-0.011,0.5%,0.3%,0.3%,8.6%,3.6%,11.4%,-0.3%,-1.1%,2.0%
