Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Saddiq Bey,24.0,SF,63,51,2062,0.416,0.522,0.316,0.497,0.837,0.549,0.291,0.514,88,96,86,91,107.0,95,119,130,-68.9,-49.1,
2.0,Bogdan Bogdanović,31.0,SG,79,33,2401,0.428,0.503,0.374,0.537,0.921,0.569,0.149,0.583,90,92,102,98,117.0,98,61,148,-20.4,-26.7,6MOY-5
3.0,Kobe Bufkin,20.0,SG,17,0,196,0.37,0.481,0.225,0.418,0.5,0.424,0.087,0.435,78,88,62,77,64.0,73,36,110,-23.6,-29.8,
4.0,Clint Capela,29.0,C,73,73,1883,0.571,0.572,0.0,0.571,0.631,0.59,0.333,0.002,120,105,0,105,80.0,102,136,0,30.5,14.0,
5.0,Bruno Fernando,25.0,C,45,2,682,0.583,0.596,0.0,0.583,0.667,0.615,0.513,0.021,123,109,0,107,85.0,106,210,5,13.6,16.1,
6.0,Trent Forrest,25.0,SG,38,0,414,0.378,0.4,0.2,0.389,0.765,0.426,0.189,0.111,80,73,55,71,98.0,73,77,28,-28.4,-30.1,
7.0,AJ Griffin,20.0,SF,20,0,171,0.29,0.348,0.256,0.371,1.0,0.382,0.032,0.629,61,64,70,68,128.0,66,13,159,-21.8,-24.9,
8.0,Mouhamed Gueye,21.0,PF,6,0,73,0.348,0.357,0.333,0.413,0.833,0.468,0.261,0.391,73,66,91,76,106.0,81,107,99,-6.1,-5.7,
9.0,De'Andre Hunter,26.0,SF,57,37,1681,0.459,0.521,0.385,0.547,0.847,0.595,0.296,0.459,97,96,105,100,108.0,103,121,116,0.3,21.9,
10.0,Jalen Johnson,22.0,SF,56,52,1889,0.511,0.574,0.355,0.562,0.728,0.584,0.209,0.285,108,105,97,103,93.0,101,86,72,21.7,6.7,
11.0,Vit Krejci,23.0,PG,22,14,541,0.49,0.639,0.412,0.625,0.833,0.633,0.058,0.654,103,117,113,114,106.0,109,24,166,16.3,11.3,
12.0,Seth Lundy,23.0,SF,9,0,52,0.235,0.25,0.231,0.324,0.75,0.373,0.235,0.765,50,46,63,59,96.0,64,96,194,-7.6,-7.8,
13.0,Garrison Mathews,27.0,SG,66,5,992,0.456,0.545,0.44,0.644,0.81,0.665,0.186,0.854,96,100,120,118,103.0,115,76,216,44.0,41.4,
14.0,Wesley Matthews,37.0,SG,36,3,413,0.351,0.357,0.348,0.474,0.75,0.511,0.247,0.711,74,66,95,87,96.0,88,101,180,-14.0,-14.8,
15.0,Patty Mills,35.0,PG,19,0,202,0.373,0.353,0.382,0.5,,0.5,0.0,0.667,79,65,105,91,,86,0,169,-4.7,-8.2,
16.0,Dejounte Murray,27.0,SG,78,78,2783,0.459,0.518,0.363,0.528,0.794,0.555,0.179,0.379,97,95,99,97,101.0,96,73,96,-54.2,-77.8,
17.0,Onyeka Okongwu,23.0,C,55,8,1405,0.611,0.676,0.333,0.642,0.793,0.674,0.318,0.189,129,124,91,118,101.0,116,130,48,70.0,78.4,
18.0,Dylan Windler,27.0,SF,6,0,73,0.526,1.0,0.471,0.737,,0.737,0.0,0.895,111,183,129,135,,127,0,227,7.2,6.0,
19.0,Trae Young,25.0,PG,54,54,1942,0.43,0.479,0.373,0.516,0.855,0.585,0.404,0.465,91,88,102,94,109.0,101,165,118,-60.8,12.0,AS
,Team Totals,,,82,82,19855,0.465,0.535,0.364,0.539,0.797,0.576,0.251,0.408,98,98,99,99,102.0,99,103,103,-106.9,-67.1,
