team,player,image_url,file_path
AtlantaHawks,Nickeil Alexander-Walker,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278039.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\nickeil_alexander-walker.png
AtlantaHawks,Dyson Daniels,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4869342.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\dyson_daniels.png
AtlantaHawks,N'Faly Dante,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592401.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\nfaly_dante.png
AtlantaHawks,Nikola Durisic,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5144067.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\nikola_durisic.png
AtlantaHawks,Mouhamed Gueye,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4712863.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\mouhamed_gueye.png
AtlantaHawks,Caleb Houstan,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433623.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\caleb_houstan.png
AtlantaHawks,Jalen Johnson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4701230.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\jalen_johnson.png
AtlantaHawks,Luke Kennard,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3913174.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\luke_kennard.png
AtlantaHawks,Vit Krejci,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4578893.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\vit_krejci.png
AtlantaHawks,Eli John Ndiaye,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5144071.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\eli_john_ndiaye.png
AtlantaHawks,Asa Newell,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4873201.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\asa_newell.png
AtlantaHawks,Onyeka Okongwu,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431680.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\onyeka_okongwu.png
AtlantaHawks,Kristaps Porzingis,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3102531.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\kristaps_porzingis.png
AtlantaHawks,Zaccharie Risacher,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5211175.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\zaccharie_risacher.png
AtlantaHawks,Keaton Wallace,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4279118.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\keaton_wallace.png
AtlantaHawks,Trae Young,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277905.png&h=80&w=110&scale=crop,nba_rosters\atlantahawks\trae_young.png
