Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Deni Avdija,25.0,SF,26,26,34.2,7.6,16.2,0.469,2.4,6.4,0.377,5.2,9.8,0.529,0.544,7.8,9.6,0.812,1.2,6.0,7.2,6.3,0.7,0.7,3.6,3.1,25.5,
2.0,Jrue Holiday,35.0,PG,12,12,33.4,6.2,13.8,0.446,2.6,7.1,0.365,3.6,6.8,0.531,0.539,1.8,2.1,0.84,1.3,3.9,5.3,8.3,1.6,0.3,2.9,2.0,16.7,
3.0,Toumani Camara,25.0,PF,26,26,33.1,4.4,10.7,0.415,2.3,7.0,0.337,2.1,3.7,0.563,0.525,1.1,1.6,0.707,1.9,3.3,5.2,2.8,1.1,0.5,2.0,3.3,12.3,
4.0,Jerami Grant,31.0,PF,25,13,30.0,6.0,13.6,0.438,2.5,6.3,0.395,3.5,7.3,0.475,0.529,5.6,6.4,0.863,1.1,2.7,3.8,2.6,0.8,0.6,2.2,3.0,20.0,
5.0,Shaedon Sharpe,22.0,SG,22,16,28.5,7.9,17.3,0.454,1.9,6.1,0.306,6.0,11.2,0.534,0.508,4.1,5.2,0.791,1.2,3.4,4.6,2.4,1.4,0.2,2.8,2.3,21.7,
6.0,Donovan Clingan,21.0,C,22,22,25.1,3.7,7.8,0.48,0.6,2.7,0.237,3.1,5.1,0.607,0.52,1.6,2.0,0.795,4.5,5.6,10.2,1.7,0.6,1.5,0.8,2.5,9.7,
7.0,Kris Murray,25.0,SF,24,3,25.0,2.2,4.9,0.441,0.5,2.0,0.265,1.6,2.9,0.565,0.496,0.6,0.9,0.682,1.9,2.1,4.0,1.1,1.1,0.3,0.9,2.0,5.5,
8.0,Sidy Cissoko,21.0,SF,21,10,19.5,2.0,4.8,0.43,1.0,2.8,0.345,1.1,2.0,0.548,0.53,0.6,0.9,0.684,0.8,1.5,2.3,1.3,0.5,0.2,0.9,2.5,5.7,
9.0,Caleb Love,24.0,SG,18,0,17.9,3.0,8.8,0.34,1.4,5.3,0.263,1.6,3.6,0.453,0.418,0.7,0.8,0.8,0.6,1.9,2.5,2.2,0.4,0.0,0.9,1.2,8.1,
10.0,Blake Wesley,22.0,SG,6,0,16.3,2.3,5.7,0.412,0.3,1.7,0.2,2.0,4.0,0.5,0.441,1.0,1.7,0.6,0.3,2.0,2.3,3.2,1.7,0.2,1.2,2.3,6.0,
11.0,Robert Williams,28.0,C,16,1,15.6,2.8,4.0,0.688,0.1,0.5,0.125,2.7,3.5,0.768,0.695,0.4,0.7,0.545,2.1,3.7,5.8,0.9,0.6,1.6,0.6,1.3,5.9,
12.0,Matisse Thybulle,28.0,SG,4,0,12.3,1.5,2.5,0.6,1.0,1.5,0.667,0.5,1.0,0.5,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.8,2.5,0.0,0.3,1.8,5.0,
13.0,Duop Reath,29.0,C,20,0,8.5,1.4,2.6,0.519,1.0,1.9,0.5,0.4,0.7,0.571,0.702,0.1,0.2,0.667,0.3,0.7,1.0,0.3,0.2,0.2,0.3,0.9,3.8,
14.0,Rayan Rupert,21.0,SG,19,0,8.4,0.8,2.2,0.357,0.3,1.1,0.3,0.5,1.2,0.409,0.429,0.1,0.2,0.5,0.3,1.4,1.7,0.4,0.4,0.1,0.5,1.1,2.0,
15.0,Yang Hansen,20.0,C,13,1,7.7,0.9,3.1,0.3,0.1,1.2,0.063,0.8,1.8,0.458,0.313,0.7,0.8,0.9,0.5,1.3,1.8,0.8,0.0,0.4,0.7,1.0,2.6,
16.0,Javonte Cooke,26.0,SG,5,0,6.2,0.6,2.4,0.25,0.2,1.0,0.2,0.4,1.4,0.286,0.292,0.0,0.0,,0.2,0.4,0.6,1.0,0.2,0.0,0.8,0.2,1.4,
,Team Totals,,,26,26,241.0,40.8,91.8,0.444,14.0,41.8,0.335,26.8,50.0,0.536,0.521,22.6,28.2,0.8,14.5,31.0,45.5,24.9,8.3,5.2,17.0,22.5,118.2,
