Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,26.0,6265,1061,2388,0.444,364,1088,0.335,697,1300,0.536,587,734,0.8,377,805,1182,648,216,134,441,586,3073
Team/G,,241.0,40.8,91.8,0.444,14.0,41.8,0.335,26.8,50.0,0.536,22.6,28.2,0.8,14.5,31.0,45.5,24.9,8.3,5.2,17.0,22.5,118.2
Lg Rank,,15,25,3,29.0,9,4,29.0,26,22,21.0,3,4,9.0,2,24,7,26,17,12,30,26,12
Year/Year,,-0.1%,0.6%,1.8%,-0.005,8.6%,10.9%,-0.007,-3.1%,-4.7%,0.009,33.6%,27.2%,0.038,8.6%,-1.4%,1.5%,4.7%,0.5%,-2.4%,6.3%,18.6%,6.6%
Opponent,26.0,6265,1127,2339,0.482,335,917,0.365,792,1422,0.557,580,718,0.808,317,840,1157,712,282,162,411,625,3169
Opponent/G,,241.0,43.3,90.0,0.482,12.9,35.3,0.365,30.5,54.7,0.557,22.3,27.6,0.808,12.2,32.3,44.5,27.4,10.8,6.2,15.8,24.0,121.9
Lg Rank,,15,24,21,25.0,11,8,20.0,24,24,21.0,28,28,28.0,26,14,18,22,30,30,8,1,25
Year/Year,,-0.1%,4.2%,1.9%,0.011,1.4%,0.3%,0.004,5.5%,3.0%,0.013,24.0%,22.7%,0.009,2.2%,-0.0%,0.6%,4.6%,13.9%,12.8%,2.0%,24.6%,7.0%
