Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Donovan Mitchell,25.0,6,6,229,53,133,0.398,10,48,0.208,43,85,0.506,0.436,37,42,0.881,6,20,26,34,4,3,16,14,153,0,
2.0,Bojan Bogdanović,32.0,6,6,214,39,81,0.481,11,33,0.333,28,48,0.583,0.549,19,24,0.792,3,22,25,10,2,0,12,24,108,0,
3.0,Rudy Gobert,29.0,6,6,197,21,33,0.636,0,0,,21,33,0.636,0.636,30,44,0.682,21,58,79,3,1,6,8,19,72,0,
4.0,Royce O'Neale,28.0,6,6,188,14,35,0.4,7,25,0.28,7,10,0.7,0.5,2,2,1.0,6,28,34,9,3,1,3,16,37,0,
5.0,Mike Conley,34.0,6,6,174,19,57,0.333,5,25,0.2,14,32,0.438,0.377,12,15,0.8,2,17,19,29,5,2,13,19,55,0,
6.0,Jordan Clarkson,29.0,6,0,170,40,73,0.548,9,24,0.375,31,49,0.633,0.61,16,18,0.889,5,14,19,8,3,1,10,17,105,0,
7.0,Danuel House Jr.,28.0,6,0,112,9,22,0.409,2,10,0.2,7,12,0.583,0.455,6,8,0.75,2,15,17,4,0,1,6,7,26,0,
8.0,Hassan Whiteside,32.0,6,0,65,5,12,0.417,0,0,,5,12,0.417,0.417,1,4,0.25,8,23,31,0,2,8,0,9,11,0,
9.0,Juancho Hernangómez,26.0,6,0,56,5,18,0.278,4,12,0.333,1,6,0.167,0.389,0,0,,2,10,12,5,2,0,2,4,14,0,
10.0,Eric Paschall,25.0,4,0,24,3,6,0.5,1,2,0.5,2,4,0.5,0.583,1,1,1.0,1,4,5,0,1,0,0,3,8,0,
11.0,Nickeil Alexander-Walker,23.0,1,0,5,2,2,1.0,0,0,,2,2,1.0,1.0,1,1,1.0,0,1,1,1,1,0,0,0,5,0,
12.0,Jared Butler,21.0,1,0,5,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,1,1,0,0,0,0,0,0,0,
,Team Totals,,6,6,1439,210,474,0.443,49,179,0.274,161,295,0.546,0.495,125,159,0.786,56,213,269,103,24,22,70,132,594,0,
