Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Royce O'Neale,28.0,77,77,2406,203,444,0.457,119,306,0.389,84,138,0.609,0.591,45,56,0.804,64,304,368,191,86,32,79,183,570,0,
2.0,Donovan Mitchell,25.0,67,67,2266,617,1376,0.448,232,654,0.355,385,722,0.533,0.533,267,313,0.853,55,227,282,358,99,12,200,164,1733,0,AS
3.0,Jordan Clarkson,29.0,79,1,2141,466,1113,0.419,190,597,0.318,276,516,0.535,0.504,144,174,0.828,67,206,273,194,66,16,129,149,1266,0,6MOY-4
4.0,Bojan Bogdanović,32.0,69,69,2131,422,928,0.455,181,468,0.387,241,460,0.524,0.552,223,260,0.858,58,238,296,120,34,1,118,116,1248,0,
5.0,Rudy Gobert,29.0,66,66,2120,362,508,0.713,0,4,0.0,362,504,0.718,0.713,303,439,0.69,241,727,968,72,45,137,119,176,1027,0,"DPOY-3,AS,DEF1"
6.0,Mike Conley,34.0,72,72,2058,344,791,0.435,169,414,0.408,175,377,0.464,0.542,129,162,0.796,47,170,217,385,96,21,123,142,986,0,
7.0,Hassan Whiteside,32.0,65,8,1162,215,330,0.652,0,0,,215,330,0.652,0.652,104,167,0.623,166,328,494,26,22,103,53,179,534,0,
8.0,Joe Ingles,34.0,45,15,1122,115,285,0.404,78,225,0.347,37,60,0.617,0.54,17,22,0.773,12,119,131,158,23,5,46,82,325,0,
9.0,Rudy Gay,35.0,55,1,1038,157,379,0.414,70,203,0.345,87,176,0.494,0.507,62,79,0.785,55,187,242,56,25,19,47,95,446,0,
10.0,Trent Forrest,23.0,60,6,765,76,155,0.49,5,27,0.185,71,128,0.555,0.506,38,48,0.792,23,76,99,106,30,6,48,43,195,0,
11.0,Eric Paschall,25.0,58,3,736,114,235,0.485,40,108,0.37,74,127,0.583,0.57,66,86,0.767,30,76,106,36,9,5,27,51,334,0,
12.0,Danuel House Jr.,28.0,25,6,491,55,123,0.447,34,82,0.415,21,41,0.512,0.585,27,39,0.692,14,54,68,25,16,12,15,35,171,0,
13.0,Jared Butler,21.0,42,1,360,61,151,0.404,28,88,0.318,33,63,0.524,0.497,11,16,0.688,5,40,45,63,17,8,33,47,161,0,
14.0,Juancho Hernangómez,26.0,17,9,298,37,73,0.507,21,48,0.438,16,25,0.64,0.651,10,21,0.476,15,45,60,14,9,7,8,18,105,0,
15.0,Udoka Azubuike,22.0,17,6,195,37,49,0.755,0,0,,37,49,0.755,0.755,6,11,0.545,18,53,71,0,1,11,12,25,80,0,
16.0,Nickeil Alexander-Walker,23.0,15,2,149,16,48,0.333,10,33,0.303,6,15,0.4,0.438,11,12,0.917,1,22,23,17,5,4,8,15,53,0,
17.0,Elijah Hughes,23.0,14,1,112,15,36,0.417,10,28,0.357,5,8,0.625,0.556,3,3,1.0,2,15,17,6,4,1,7,7,43,0,
18.0,Miye Oni,24.0,16,0,44,2,9,0.222,1,8,0.125,1,1,1.0,0.278,0,1,0.0,1,6,7,5,0,0,1,7,5,0,
19.0,Malik Fitts,24.0,7,0,35,2,9,0.222,2,4,0.5,0,5,0.0,0.333,0,0,,0,10,10,0,0,0,2,3,6,0,
20.0,Xavier Sneed,24.0,7,0,31,2,8,0.25,1,6,0.167,1,2,0.5,0.313,0,0,,1,3,4,1,0,0,0,0,5,0,
21.0,Greg Monroe,31.0,3,0,26,4,5,0.8,0,0,,4,5,0.8,0.8,4,7,0.571,6,3,9,3,0,1,0,6,12,0,
22.0,Norvel Pelle,28.0,3,0,19,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,3,3,6,0,0,1,2,1,6,0,
23.0,Denzel Valentine,28.0,2,0,18,2,4,0.5,1,3,0.333,1,1,1.0,0.625,0,0,,0,4,4,0,1,0,2,3,5,0,
24.0,Zylan Cheatham,26.0,1,0,5,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,82,82,19728,3327,7067,0.471,1192,3308,0.36,2135,3759,0.568,0.555,1470,1916,0.767,884,2916,3800,1836,588,402,1079,1547,9316,0,
