Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Donovan Mitchell,25.0,SG,6,6,229,0.398,13.7,0.639,0.18,0.278,0.143,0.038,0.361,0.506,0.667,0.486,0.474,0.0,0.208,0.186,0.3,0.03,3,0.063,0.333,0,0,
2.0,Bojan Bogdanović,32.0,PF,6,6,214,0.481,14.3,0.593,0.111,0.296,0.173,0.012,0.407,0.583,0.889,0.417,0.643,1.0,0.333,0.643,1.0,0.0,0,0.364,0.25,0,0,
3.0,Rudy Gobert,29.0,C,6,6,197,0.636,1.9,1.0,0.788,0.212,0.0,0.0,0.0,0.636,0.731,0.286,,,,0.762,,0.545,16,,,0,0,
4.0,Royce O'Neale,28.0,SF,6,6,188,0.4,18.9,0.286,0.143,0.143,0.0,0.0,0.714,0.7,0.8,0.6,,,0.28,1.0,1.0,0.0,0,0.2,0.2,0,0,
5.0,Mike Conley,34.0,PG,6,6,174,0.333,16.1,0.561,0.035,0.351,0.105,0.07,0.439,0.438,0.5,0.4,0.5,0.5,0.2,0.429,0.0,0.0,0,0.0,,0,0,
6.0,Jordan Clarkson,29.0,SG,6,0,170,0.548,13.7,0.671,0.11,0.425,0.123,0.014,0.329,0.633,0.75,0.548,0.778,1.0,0.375,0.129,0.889,0.014,1,0.167,0.75,0,0,
7.0,Danuel House Jr.,28.0,SF,6,0,112,0.409,14.7,0.545,0.227,0.273,0.0,0.045,0.455,0.583,0.8,0.5,,0.0,0.2,0.857,1.0,0.091,2,0.6,0.333,1,0,
8.0,Hassan Whiteside,32.0,C,6,0,65,0.417,3.1,1.0,0.5,0.5,0.0,0.0,0.0,0.417,0.667,0.167,,,,0.2,,0.083,1,,,0,0,
9.0,Juancho Hernangómez,26.0,PF,6,0,56,0.278,17.4,0.333,0.222,0.111,0.0,0.0,0.667,0.167,0.25,0.0,,,0.333,0.0,1.0,0.111,1,0.167,0.5,0,0,
10.0,Eric Paschall,25.0,PF,4,0,24,0.5,10.1,0.667,0.5,0.167,0.0,0.0,0.333,0.5,0.667,0.0,,,0.5,0.5,1.0,0.0,0,0.5,1.0,0,0,
11.0,Nickeil Alexander-Walker,23.0,SG,1,0,5,1.0,5.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,0.0,,0.0,0,,,0,0,
12.0,Jared Butler,21.0,SG,1,0,5,0.0,12.8,1.0,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,,0.0,,,,0.0,0,,,0,0,
,Team Totals,,,6,6,1439,0.443,11.9,0.622,0.194,0.3,0.101,0.027,0.378,0.546,0.707,0.451,0.583,0.308,0.274,0.416,0.735,0.059,24,0.184,0.364,1,0,
