Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Franz Wagner,21.0,80,80,2609,542,1118,0.485,130,360,0.361,412,758,0.544,0.543,271,322,0.842,70,259,329,283,77,17,167,183,1485,0,
2.0,Paolo Banchero,20.0,72,72,2430,479,1122,0.427,85,285,0.298,394,837,0.471,0.465,394,534,0.738,84,413,497,269,60,39,200,160,1437,0,ROY-1
3.0,Markelle Fultz,24.0,60,60,1778,349,679,0.514,27,87,0.31,322,592,0.544,0.534,112,143,0.783,69,165,234,341,87,26,139,131,837,0,
4.0,Wendell Carter Jr.,23.0,57,54,1690,322,613,0.525,80,225,0.356,242,388,0.624,0.591,144,195,0.738,120,377,497,132,30,33,106,159,868,0,
5.0,Cole Anthony,22.0,60,4,1552,277,610,0.454,75,206,0.364,202,404,0.5,0.516,152,170,0.894,47,241,288,235,37,31,91,158,781,0,
6.0,Bol Bol,23.0,70,33,1505,261,478,0.546,30,113,0.265,231,365,0.633,0.577,82,108,0.759,69,336,405,69,30,85,112,92,634,0,
7.0,Jalen Suggs,21.0,53,19,1246,186,444,0.419,66,202,0.327,120,242,0.496,0.493,86,119,0.723,55,106,161,155,67,27,94,120,524,0,
8.0,Gary Harris,28.0,48,42,1184,138,307,0.45,94,218,0.431,44,89,0.494,0.603,27,30,0.9,21,77,98,59,45,12,28,93,397,0,
9.0,Moritz Wagner,25.0,57,18,1109,198,396,0.5,51,163,0.313,147,233,0.631,0.564,153,182,0.841,69,190,259,84,37,13,68,136,600,0,
10.0,Terrence Ross,31.0,42,9,944,129,299,0.431,61,160,0.381,68,139,0.489,0.533,15,20,0.75,10,75,85,54,25,8,37,53,334,0,
11.0,Caleb Houstan,20.0,51,4,812,66,182,0.363,46,136,0.338,20,46,0.435,0.489,15,18,0.833,34,65,99,30,12,7,18,63,193,0,
12.0,Mo Bamba,24.0,40,6,681,106,214,0.495,43,108,0.398,63,106,0.594,0.596,35,51,0.686,47,137,184,42,12,38,22,86,290,0,
13.0,Chuma Okeke,24.0,27,8,518,43,122,0.352,26,86,0.302,17,36,0.472,0.459,16,21,0.762,26,70,96,37,19,11,17,40,128,0,
14.0,Kevon Harris,25.0,34,0,457,47,107,0.439,16,43,0.372,31,64,0.484,0.514,31,41,0.756,28,42,70,16,17,5,21,53,141,0,
15.0,Admiral Schofield,25.0,37,0,451,55,122,0.451,24,74,0.324,31,48,0.646,0.549,21,23,0.913,23,39,62,31,8,5,16,61,155,0,
16.0,R.J. Hampton,21.0,26,0,361,50,114,0.439,18,53,0.34,32,61,0.525,0.518,31,37,0.838,9,30,39,34,16,4,21,22,149,0,
17.0,Goga Bitadze,23.0,17,1,255,42,73,0.575,2,12,0.167,40,61,0.656,0.589,12,18,0.667,36,52,88,21,7,16,10,30,98,0,
18.0,Jonathan Isaac,25.0,11,0,124,22,53,0.415,6,15,0.4,16,38,0.421,0.472,5,9,0.556,15,29,44,6,14,4,4,5,55,0,
19.0,Michael Carter-Williams,31.0,4,0,44,6,14,0.429,1,3,0.333,5,11,0.455,0.464,4,7,0.571,1,4,5,7,1,1,4,5,17,0,
20.0,Jay Scrubb,22.0,2,0,30,5,7,0.714,2,2,1.0,3,5,0.6,0.857,1,2,0.5,0,6,6,1,2,0,3,2,13,0,
,Team Totals,,82,82,19780,3323,7074,0.47,883,2551,0.346,2440,4523,0.539,0.532,1607,2050,0.784,833,2713,3546,1906,603,382,1178,1652,9136,0,
