Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Franz Wagner,21,SF,80,80,2609,7.5,15.4,0.485,1.8,5.0,0.361,5.7,10.5,0.544,0.543,3.7,4.4,0.842,1.0,3.6,4.5,3.9,1.1,0.2,2.3,2.5,20.5,
2,Paolo Banchero,20,PF,72,72,2430,7.1,16.6,0.427,1.3,4.2,0.298,5.8,12.4,0.471,0.465,5.8,7.9,0.738,1.2,6.1,7.4,4.0,0.9,0.6,3.0,2.4,21.3,ROY-1
3,Markelle Fultz,24,PG,60,60,1778,7.1,13.7,0.514,0.5,1.8,0.31,6.5,12.0,0.544,0.534,2.3,2.9,0.783,1.4,3.3,4.7,6.9,1.8,0.5,2.8,2.7,16.9,
4,Wendell Carter Jr.,23,C,57,54,1690,6.9,13.1,0.525,1.7,4.8,0.356,5.2,8.3,0.624,0.591,3.1,4.2,0.738,2.6,8.0,10.6,2.8,0.6,0.7,2.3,3.4,18.5,
5,Cole Anthony,22,PG,60,4,1552,6.4,14.1,0.454,1.7,4.8,0.364,4.7,9.4,0.5,0.516,3.5,3.9,0.894,1.1,5.6,6.7,5.5,0.9,0.7,2.1,3.7,18.1,
6,Bol Bol,23,PF,70,33,1505,6.2,11.4,0.546,0.7,2.7,0.265,5.5,8.7,0.633,0.577,2.0,2.6,0.759,1.7,8.0,9.7,1.7,0.7,2.0,2.7,2.2,15.2,
7,Jalen Suggs,21,SG,53,19,1246,5.4,12.8,0.419,1.9,5.8,0.327,3.5,7.0,0.496,0.493,2.5,3.4,0.723,1.6,3.1,4.7,4.5,1.9,0.8,2.7,3.5,15.1,
8,Gary Harris,28,SG,48,42,1184,4.2,9.3,0.45,2.9,6.6,0.431,1.3,2.7,0.494,0.603,0.8,0.9,0.9,0.6,2.3,3.0,1.8,1.4,0.4,0.9,2.8,12.1,
9,Moritz Wagner,25,C,57,18,1109,6.4,12.9,0.5,1.7,5.3,0.313,4.8,7.6,0.631,0.564,5.0,5.9,0.841,2.2,6.2,8.4,2.7,1.2,0.4,2.2,4.4,19.5,
10,Terrence Ross,31,SG,42,9,944,4.9,11.4,0.431,2.3,6.1,0.381,2.6,5.3,0.489,0.533,0.6,0.8,0.75,0.4,2.9,3.2,2.1,1.0,0.3,1.4,2.0,12.7,
11,Caleb Houstan,20,SF,51,4,812,2.9,8.1,0.363,2.0,6.0,0.338,0.9,2.0,0.435,0.489,0.7,0.8,0.833,1.5,2.9,4.4,1.3,0.5,0.3,0.8,2.8,8.6,
12,Mo Bamba,24,C,40,6,681,5.6,11.3,0.495,2.3,5.7,0.398,3.3,5.6,0.594,0.596,1.9,2.7,0.686,2.5,7.2,9.7,2.2,0.6,2.0,1.2,4.5,15.3,
13,Chuma Okeke,24,SF,27,8,518,3.0,8.5,0.352,1.8,6.0,0.302,1.2,2.5,0.472,0.459,1.1,1.5,0.762,1.8,4.9,6.7,2.6,1.3,0.8,1.2,2.8,8.9,
14,Kevon Harris,25,SG,34,0,457,3.7,8.4,0.439,1.3,3.4,0.372,2.4,5.0,0.484,0.514,2.4,3.2,0.756,2.2,3.3,5.5,1.3,1.3,0.4,1.7,4.2,11.1,
15,Admiral Schofield,25,PF,37,0,451,4.4,9.7,0.451,1.9,5.9,0.324,2.5,3.8,0.646,0.549,1.7,1.8,0.913,1.8,3.1,4.9,2.5,0.6,0.4,1.3,4.9,12.4,
16,R.J. Hampton,21,SG,26,0,361,5.0,11.4,0.439,1.8,5.3,0.34,3.2,6.1,0.525,0.518,3.1,3.7,0.838,0.9,3.0,3.9,3.4,1.6,0.4,2.1,2.2,14.9,
17,Goga Bitadze,23,C,17,1,255,5.9,10.3,0.575,0.3,1.7,0.167,5.6,8.6,0.656,0.589,1.7,2.5,0.667,5.1,7.3,12.4,3.0,1.0,2.3,1.4,4.2,13.8,
18,Jonathan Isaac,25,PF,11,0,124,6.4,15.4,0.415,1.7,4.4,0.4,4.6,11.0,0.421,0.472,1.5,2.6,0.556,4.4,8.4,12.8,1.7,4.1,1.2,1.2,1.5,16.0,
19,Michael Carter-Williams,31,PG,4,0,44,4.9,11.5,0.429,0.8,2.5,0.333,4.1,9.0,0.455,0.464,3.3,5.7,0.571,0.8,3.3,4.1,5.7,0.8,0.8,3.3,4.1,13.9,
20,Jay Scrubb,22,SG,2,0,30,6.0,8.4,0.714,2.4,2.4,1.0,3.6,6.0,0.6,0.857,1.2,2.4,0.5,0.0,7.2,7.2,1.2,2.4,0.0,3.6,2.4,15.6,
