Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Cole Anthony,22.0,PG,60,4,1552,0.454,0.5,0.364,0.516,0.894,0.57,0.279,0.338,96,91,101,95,114,98,105,87,-36.2,-15.1,
2.0,Mo Bamba,24.0,C,40,6,681,0.495,0.594,0.398,0.596,0.686,0.613,0.238,0.505,104,108,110,109,88,106,89,130,21.6,15.1,
3.0,Paolo Banchero,20.0,PF,72,72,2430,0.427,0.471,0.298,0.465,0.738,0.529,0.476,0.254,90,86,83,85,94,91,179,66,-180.5,-140.5,ROY-1
4.0,Goga Bitadze,23.0,C,17,1,255,0.575,0.656,0.167,0.589,0.667,0.606,0.247,0.164,121,120,46,108,85,104,93,42,6.4,3.9,
5.0,Bol Bol,23.0,PF,70,33,1505,0.546,0.633,0.265,0.577,0.759,0.603,0.226,0.236,115,116,74,106,97,104,85,61,30.7,23.1,
6.0,Michael Carter-Williams,31.0,PG,4,0,44,0.429,0.455,0.333,0.464,0.571,0.498,0.5,0.214,90,83,92,85,73,86,188,55,-2.3,-2.9,
7.0,Wendell Carter Jr.,23.0,C,57,54,1690,0.525,0.624,0.356,0.591,0.738,0.621,0.318,0.367,110,114,99,108,94,107,119,95,55.5,55.6,
8.0,Markelle Fultz,24.0,PG,60,60,1778,0.514,0.544,0.31,0.534,0.783,0.564,0.211,0.128,108,99,86,98,100,97,79,33,-15.5,-25.5,
9.0,R.J. Hampton,21.0,SG,26,0,361,0.439,0.525,0.34,0.518,0.838,0.572,0.325,0.465,92,96,94,95,107,98,122,120,-6.3,-2.5,
10.0,Gary Harris,28.0,SG,48,42,1184,0.45,0.494,0.431,0.603,0.9,0.62,0.098,0.71,95,90,120,111,115,107,37,183,35.2,24.8,
11.0,Kevon Harris,25.0,SG,34,0,457,0.439,0.484,0.372,0.514,0.756,0.564,0.383,0.402,92,88,103,94,97,97,144,104,-6.7,-4.4,
12.0,Caleb Houstan,20.0,SF,51,4,812,0.363,0.435,0.338,0.489,0.833,0.508,0.099,0.747,76,79,94,90,107,87,37,193,-20.5,-27.8,
13.0,Jonathan Isaac,25.0,PF,11,0,124,0.415,0.421,0.4,0.472,0.556,0.483,0.17,0.283,87,77,111,87,71,83,64,73,-7.8,-11.2,
14.0,Chuma Okeke,24.0,SF,27,8,518,0.352,0.472,0.302,0.459,0.762,0.488,0.172,0.705,74,86,84,84,97,84,65,182,-21.0,-24.6,
15.0,Terrence Ross,31.0,SG,42,9,944,0.431,0.489,0.381,0.533,0.75,0.543,0.067,0.535,91,89,106,98,96,93,25,138,-7.1,-23.8,
16.0,Admiral Schofield,25.0,PF,37,0,451,0.451,0.646,0.324,0.549,0.913,0.587,0.189,0.607,95,118,90,101,117,101,71,157,1.0,1.4,
17.0,Jay Scrubb,22.0,SG,2,0,30,0.714,0.6,1.0,0.857,0.5,0.825,0.286,0.286,150,110,277,157,64,142,107,74,4.4,3.8,
18.0,Jalen Suggs,21.0,SG,53,19,1246,0.419,0.496,0.327,0.493,0.723,0.528,0.268,0.455,88,91,91,90,92,91,101,117,-46.2,-53.0,
19.0,Franz Wagner,21.0,SF,80,80,2609,0.485,0.544,0.361,0.543,0.842,0.589,0.288,0.322,102,99,100,100,108,101,108,83,-5.2,20.6,
20.0,Moritz Wagner,25.0,C,57,18,1109,0.5,0.631,0.313,0.564,0.841,0.63,0.46,0.412,105,115,87,104,108,108,172,106,15.2,46.5,
,Team Totals,,,82,82,19780,0.47,0.539,0.346,0.532,0.784,0.573,0.29,0.361,99,98,96,98,100,99,109,93,-185.3,-136.5,
