Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Precious Achiuwa,25.0,C,57,10,1170,0.502,0.529,0.278,0.517,0.594,0.53,0.211,0.11,107,97,77.0,95,76.0,92,87,26,-17.2,-32.8,
2.0,OG Anunoby,27.0,PF,74,74,2706,0.476,0.561,0.372,0.559,0.81,0.591,0.22,0.448,102,103,103.0,103,104.0,103,91,106,33.5,33.9,
3.0,MarJon Beauchamp,24.0,SF,6,0,17,0.455,0.667,0.2,0.5,1.0,0.588,0.364,0.455,97,122,56.0,92,128.0,102,150,108,-0.9,0.3,
4.0,Mikal Bridges,28.0,SF,82,82,3036,0.5,0.594,0.354,0.57,0.814,0.585,0.1,0.391,107,109,98.0,105,104.0,101,41,93,63.1,20.9,
5.0,Jalen Brunson,28.0,PG,65,65,2301,0.488,0.539,0.383,0.551,0.821,0.605,0.373,0.331,104,99,106.0,101,105.0,105,154,79,18.6,80.0,"MVP-10,CPOY-1,AS,NBA2"
6.0,Pacome Dadiet,19.0,SG,18,0,111,0.323,0.333,0.316,0.419,0.667,0.446,0.194,0.613,69,61,88.0,77,85.0,77,80,146,-7.7,-8.8,
7.0,Josh Hart,29.0,SG,77,77,2897,0.525,0.618,0.333,0.579,0.776,0.611,0.266,0.327,112,113,93.0,107,99.0,106,110,78,55.7,59.7,
8.0,Ariel Hukporti,22.0,C,25,1,217,0.677,0.677,,0.677,0.462,0.654,0.419,0.0,145,124,,125,59.0,113,173,0,8.3,5.7,
9.0,Tyler Kolek,23.0,PG,41,0,296,0.329,0.371,0.298,0.415,0.765,0.453,0.207,0.573,70,68,83.0,76,98.0,79,85,136,-21.1,-22.1,
10.0,Miles McBride,24.0,SG,64,10,1593,0.406,0.455,0.369,0.511,0.813,0.531,0.117,0.57,87,84,102.0,94,104.0,92,48,135,-35.1,-51.8,
11.0,Kevin McCullar Jr.,23.0,SF,4,0,29,0.286,0.333,0.0,0.286,1.0,0.381,0.286,0.143,61,61,0.0,53,128.0,66,118,34,-3.6,-3.1,
12.0,Cameron Payne,30.0,PG,72,5,1090,0.401,0.453,0.363,0.506,0.907,0.532,0.121,0.574,86,83,101.0,93,116.0,92,50,136,-33.4,-41.3,
13.0,Mitchell Robinson,26.0,C,17,3,290,0.661,0.661,,0.661,0.684,0.676,0.339,0.0,141,121,,122,88.0,117,140,0,13.2,12.8,
14.0,Matt Ryan,27.0,SF,19,0,68,0.323,0.333,0.316,0.419,1.0,0.439,0.065,0.613,69,61,88.0,77,128.0,76,27,146,-7.7,-8.7,
15.0,Landry Shamet,27.0,SG,50,0,762,0.461,0.595,0.397,0.596,0.667,0.601,0.078,0.678,99,109,110.0,110,85.0,104,32,161,24.2,11.8,
16.0,Jericho Sims,26.0,C,39,5,422,0.609,0.609,,0.609,0.615,0.619,0.283,0.0,130,112,,112,79.0,107,116,0,6.0,4.4,
17.0,Jacob Toppin,24.0,SF,16,0,49,0.3,0.375,0.0,0.3,,0.3,0.0,0.2,64,69,0.0,55,,52,0,47,-4.9,-5.5,
18.0,Karl-Anthony Towns,29.0,C,72,72,2517,0.526,0.567,0.42,0.584,0.829,0.63,0.337,0.278,113,104,117.0,108,106.0,109,139,66,100.3,151.5,"AS,NBA3"
19.0,P.J. Tucker,39.0,SF,3,1,58,0.429,0.0,0.5,0.643,,0.643,0.0,0.857,92,0,139.0,118,,112,0,204,1.4,0.9,
20.0,Anton Watson,24.0,SF,9,0,22,0.444,0.5,0.0,0.444,,0.444,0.0,0.111,95,92,0.0,82,,77,0,26,-1.8,-2.4,
21.0,Delon Wright,32.0,PG,14,5,230,0.469,0.6,0.333,0.551,0.667,0.566,0.184,0.49,100,110,93.0,101,85.0,98,76,116,0.8,-1.0,
,Team Totals,,,82,82,19881,0.486,0.558,0.369,0.556,0.8,0.589,0.232,0.382,104,102,102.0,102,103.0,102,95,91,191.7,204.4,
