Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Mikal Bridges,28.0,SF,18,18,706,12.3,0.518,0.319,0.061,3.2,10.2,6.6,11.7,2.1,2.4,12.3,19.0,0.0,0.7,0.7,0.045,-0.9,1.2,0.3,0.4,
2.0,OG Anunoby,27.0,PF,18,18,705,13.1,0.539,0.49,0.235,3.9,9.9,6.8,5.1,2.6,3.1,9.9,18.7,0.3,0.8,1.1,0.077,-0.1,1.2,1.0,0.5,
3.0,Jalen Brunson,28.0,PG,18,18,680,22.2,0.582,0.341,0.359,2.0,8.7,5.3,34.0,0.6,0.7,10.8,32.6,2.1,0.3,2.3,0.164,5.7,-0.8,4.9,1.2,
4.0,Josh Hart,29.0,SG,18,14,642,15.1,0.599,0.375,0.465,7.8,21.0,14.2,17.7,1.6,1.6,16.8,14.1,1.1,0.7,1.8,0.138,1.1,2.3,3.4,0.9,
5.0,Karl-Anthony Towns,29.0,C,18,18,639,19.1,0.589,0.26,0.34,6.7,31.6,18.9,6.3,1.0,1.9,10.9,25.0,1.0,0.8,1.9,0.142,1.6,-0.2,1.4,0.5,
6.0,Mitchell Robinson,26.0,C,18,4,370,15.3,0.555,0.0,1.098,20.5,19.2,19.9,2.6,2.3,3.8,14.7,10.4,0.5,0.5,1.1,0.138,0.0,0.2,0.2,0.2,
7.0,Miles McBride,24.0,SG,18,0,341,7.7,0.533,0.656,0.189,1.0,6.2,3.6,7.4,1.2,0.6,10.1,13.8,0.1,0.2,0.3,0.04,-1.9,0.1,-1.8,0.0,
8.0,Cameron Payne,30.0,PG,14,0,102,2.1,0.391,0.568,0.081,0.0,9.3,4.5,12.7,2.5,1.0,15.4,19.3,-0.3,0.1,-0.2,-0.08,-9.4,-0.4,-9.8,-0.2,
9.0,Landry Shamet,27.0,SG,11,0,83,8.1,0.597,0.75,0.2,0.0,5.7,2.8,13.7,0.6,0.0,15.5,13.5,0.1,0.0,0.1,0.043,-0.5,-0.2,-0.7,0.0,
10.0,Delon Wright,32.0,PG,6,0,48,7.7,0.354,0.667,0.222,2.4,2.5,2.4,13.5,3.1,2.1,9.2,9.9,0.0,0.0,0.0,0.025,-1.8,2.1,0.3,0.0,
11.0,Precious Achiuwa,25.0,C,8,0,34,11.2,0.444,0.071,0.286,10.0,20.9,15.3,0.0,1.5,0.0,6.0,21.4,0.0,0.0,0.0,0.007,-3.0,-1.7,-4.7,0.0,
12.0,Tyler Kolek,23.0,PG,3,0,6,38.7,1.5,1.0,0.0,0.0,19.7,9.6,77.6,0.0,0.0,0.0,7.2,0.1,0.0,0.1,0.648,17.4,5.6,23.1,0.0,
13.0,Ariel Hukporti,22.0,C,3,0,5,29.2,0.694,0.0,1.0,0.0,47.3,23.1,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.085,9.5,1.8,11.3,0.0,
14.0,Pacome Dadiet,19.0,SG,2,0,4,19.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.19,3.9,0.1,4.0,0.0,
15.0,P.J. Tucker,39.0,SF,1,0,4,-3.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.002,-8.6,2.2,-6.4,0.0,
,Team Totals,,,18,18,4369,,0.559,0.366,0.3,,,,,,,,,5.1,4.2,9.2,0.101,0.7,0.6,1.3,3.6,
