Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Mikal Bridges,28.0,SF,18,18,706,0.456,14.0,0.681,0.141,0.259,0.224,0.057,0.319,0.514,0.676,0.588,0.39,0.267,0.333,0.402,0.964,0.011,2,0.393,0.333,3,0,
2.0,OG Anunoby,27.0,PF,18,18,705,0.417,15.4,0.51,0.239,0.15,0.073,0.049,0.49,0.492,0.661,0.324,0.389,0.333,0.339,0.565,0.805,0.097,22,0.463,0.268,1,0,
3.0,Jalen Brunson,28.0,PG,18,18,680,0.461,14.4,0.659,0.117,0.295,0.181,0.066,0.341,0.514,0.543,0.543,0.493,0.385,0.358,0.113,0.417,0.003,1,0.127,0.588,0,0,
4.0,Josh Hart,29.0,SG,18,14,642,0.472,12.2,0.625,0.306,0.25,0.042,0.028,0.375,0.533,0.727,0.444,0.0,0.0,0.37,0.604,0.95,0.042,5,0.278,0.333,0,0,
5.0,Karl-Anthony Towns,29.0,C,18,18,639,0.488,11.6,0.74,0.263,0.337,0.074,0.067,0.26,0.536,0.733,0.427,0.381,0.474,0.351,0.54,0.885,0.046,13,0.068,0.6,1,0,
6.0,Mitchell Robinson,26.0,C,18,4,370,0.608,1.3,1.0,0.902,0.098,0.0,0.0,0.0,0.608,0.63,0.4,,,,0.484,,0.471,21,,,0,0,
7.0,Miles McBride,24.0,SG,18,0,341,0.378,20.8,0.344,0.056,0.089,0.089,0.111,0.656,0.387,0.6,0.375,0.5,0.2,0.373,0.167,0.727,0.022,2,0.356,0.476,1,0,
8.0,Cameron Payne,30.0,PG,14,0,102,0.324,18.5,0.432,0.054,0.243,0.081,0.054,0.568,0.438,1.0,0.222,0.333,1.0,0.238,0.286,1.0,0.0,0,0.143,0.333,0,0,
9.0,Landry Shamet,27.0,SG,11,0,83,0.45,21.4,0.25,0.15,0.0,0.0,0.1,0.75,0.4,0.333,,,0.5,0.467,1.0,1.0,0.05,0,0.267,0.5,0,0,
10.0,Delon Wright,32.0,PG,6,0,48,0.222,17.7,0.333,0.222,0.111,0.0,0.0,0.667,0.333,0.0,1.0,,,0.167,1.0,1.0,0.0,0,0.333,0.5,0,0,
11.0,Precious Achiuwa,25.0,C,8,0,34,0.429,5.5,0.929,0.571,0.286,0.071,0.0,0.071,0.462,0.625,0.25,0.0,,0.0,0.5,,0.071,1,0.0,,0,0,
12.0,Tyler Kolek,23.0,PG,3,0,6,1.0,26.8,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,,1.0,0.0,0,0.0,,0,0,
13.0,Ariel Hukporti,22.0,C,3,0,5,1.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,1.0,2,,,0,0,
14.0,Pacome Dadiet,19.0,SG,2,0,4,1.0,3.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,1.0,,0.0,0,,,0,0,
15.0,P.J. Tucker,39.0,SF,1,0,4,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,18,18,4369,0.455,13.2,0.634,0.211,0.245,0.12,0.058,0.366,0.517,0.663,0.478,0.417,0.356,0.349,0.402,0.764,0.049,69,0.274,0.372,6,0,
