Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Mikal Bridges,28.0,82,82,3036,592,1183,0.5,164,463,0.354,428,720,0.594,0.57,96,118,0.814,71,188,259,306,75,43,132,127,1444,0,
2.0,Josh Hart,29.0,77,77,2897,404,770,0.525,84,252,0.333,320,518,0.618,0.579,159,205,0.776,161,576,737,453,119,27,158,201,1051,9,
3.0,OG Anunoby,27.0,74,74,2706,489,1027,0.476,171,460,0.372,318,567,0.561,0.559,183,226,0.81,97,261,358,164,110,65,102,172,1332,0,
4.0,Karl-Anthony Towns,29.0,72,72,2517,639,1215,0.526,142,338,0.42,497,877,0.567,0.584,339,409,0.829,212,708,920,222,71,50,192,249,1759,1,"AS,NBA3"
5.0,Jalen Brunson,28.0,65,65,2301,585,1200,0.488,152,397,0.383,433,803,0.539,0.551,368,448,0.821,27,160,187,475,60,8,164,138,1690,0,"MVP-10,CPOY-1,AS,NBA2"
6.0,Miles McBride,24.0,64,10,1593,222,547,0.406,115,312,0.369,107,235,0.455,0.511,52,64,0.813,47,114,161,187,67,17,41,108,611,0,
7.0,Precious Achiuwa,25.0,57,10,1170,164,327,0.502,10,36,0.278,154,291,0.529,0.517,41,69,0.594,101,216,317,55,47,42,45,81,379,0,
8.0,Cameron Payne,30.0,72,5,1090,179,446,0.401,93,256,0.363,86,190,0.453,0.506,49,54,0.907,14,90,104,203,39,16,52,111,500,0,
9.0,Landry Shamet,27.0,50,0,762,106,230,0.461,62,156,0.397,44,74,0.595,0.596,12,18,0.667,11,50,61,27,23,2,22,52,286,0,
10.0,Jericho Sims,26.0,39,5,422,28,46,0.609,0,0,,28,46,0.609,0.609,8,13,0.615,51,78,129,22,8,10,21,46,64,0,
11.0,Tyler Kolek,23.0,41,0,296,27,82,0.329,14,47,0.298,13,35,0.371,0.415,13,17,0.765,8,19,27,70,12,4,18,26,81,0,
12.0,Mitchell Robinson,26.0,17,3,290,37,56,0.661,0,0,,37,56,0.661,0.661,13,19,0.684,52,49,101,13,16,18,10,26,87,0,
13.0,Delon Wright,32.0,14,5,230,23,49,0.469,8,24,0.333,15,25,0.6,0.551,6,9,0.667,12,8,20,29,12,3,8,8,60,0,
14.0,Ariel Hukporti,22.0,25,1,217,21,31,0.677,0,0,,21,31,0.677,0.677,6,13,0.462,14,37,51,11,1,15,21,32,48,0,
15.0,Pacome Dadiet,19.0,18,0,111,10,31,0.323,6,19,0.316,4,12,0.333,0.419,4,6,0.667,3,15,18,5,3,2,4,7,30,0,
16.0,Matt Ryan,27.0,19,0,68,10,31,0.323,6,19,0.316,4,12,0.333,0.419,2,2,1.0,0,8,8,3,2,0,3,1,28,0,
17.0,P.J. Tucker,39.0,3,1,58,3,7,0.429,3,6,0.5,0,1,0.0,0.643,0,0,,4,4,8,0,1,1,1,8,9,0,
18.0,Jacob Toppin,24.0,16,0,49,3,10,0.3,0,2,0.0,3,8,0.375,0.3,0,0,,2,9,11,4,2,0,2,3,6,0,
19.0,Kevin McCullar Jr.,23.0,4,0,29,2,7,0.286,0,1,0.0,2,6,0.333,0.286,2,2,1.0,0,8,8,2,1,1,0,6,6,0,
20.0,Anton Watson,24.0,9,0,22,4,9,0.444,0,1,0.0,4,8,0.5,0.444,0,0,,1,2,3,2,1,0,2,3,8,0,
21.0,MarJon Beauchamp,24.0,6,0,17,5,11,0.455,1,5,0.2,4,6,0.667,0.5,4,4,1.0,2,7,9,1,1,0,1,2,15,0,
,Team Totals,,82,82,19881,3553,7315,0.486,1031,2794,0.369,2522,4521,0.558,0.556,1357,1696,0.8,890,2607,3497,2254,671,324,999,1407,9494,10,
