Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Mikal Bridges,28,18,18,706,8.5,18.7,0.456,2.0,6.0,0.333,6.5,12.7,0.514,0.51,0.9,1.1,0.75,1.4,4.3,5.8,3.8,2.1,1.2,2.7,2.8,19.9,104.0,114,
2,OG Anunoby,27,18,18,705,7.3,17.6,0.417,2.9,8.6,0.339,4.4,9.0,0.492,0.5,3.3,4.1,0.81,1.7,4.2,5.9,1.7,2.6,1.6,2.1,3.5,20.9,109.0,112,
3,Jalen Brunson,28,18,18,680,13.4,29.0,0.461,3.5,9.9,0.358,9.8,19.1,0.514,0.522,8.9,10.4,0.851,0.9,3.7,4.6,9.3,0.6,0.4,4.1,4.4,39.1,120.0,119,
4,Josh Hart,29,18,14,642,5.3,11.3,0.472,1.6,4.2,0.37,3.8,7.0,0.533,0.542,4.1,5.2,0.776,3.4,8.9,12.4,6.3,1.6,0.8,2.7,4.9,16.3,124.0,112,
5,Karl-Anthony Towns,29,18,18,639,10.9,22.4,0.488,2.0,5.8,0.351,8.9,16.6,0.536,0.533,6.4,7.6,0.845,3.0,13.4,16.4,1.9,1.0,0.9,3.1,6.1,30.3,116.0,111,
6,Mitchell Robinson,26,18,4,370,4.2,6.9,0.608,0.0,0.0,,4.2,6.9,0.608,0.608,3.0,7.6,0.393,9.1,8.1,17.2,1.0,2.3,1.9,1.8,5.2,11.4,124.0,110,
7,Miles McBride,24,18,0,341,5.0,13.3,0.378,3.2,8.7,0.373,1.8,4.6,0.387,0.5,2.1,2.5,0.824,0.4,2.7,3.1,2.7,1.2,0.3,1.6,3.2,15.3,109.0,118,
8,Cameron Payne,30,14,0,102,5.9,18.2,0.324,2.5,10.3,0.238,3.4,7.9,0.438,0.392,0.5,1.5,0.333,0.0,3.9,3.9,4.4,2.5,0.5,3.4,10.8,14.8,80.0,114,
9,Landry Shamet,27,11,0,83,5.4,12.1,0.45,4.2,9.1,0.467,1.2,3.0,0.4,0.625,0.6,2.4,0.25,0.0,2.4,2.4,4.8,0.6,0.0,2.4,3.0,15.7,112.0,120,
10,Delon Wright,32,6,0,48,2.1,9.4,0.222,1.0,6.3,0.167,1.0,3.1,0.333,0.278,2.1,2.1,1.0,1.0,1.0,2.1,5.2,3.1,1.0,1.0,0.0,7.3,97.0,114,
11,Precious Achiuwa,25,8,0,34,8.9,20.7,0.429,0.0,1.5,0.0,8.9,19.2,0.462,0.429,3.0,5.9,0.5,4.4,8.9,13.3,0.0,1.5,0.0,1.5,3.0,20.7,97.0,114,
12,Tyler Kolek,23,3,0,6,8.4,8.4,1.0,8.4,8.4,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,8.4,8.4,25.1,0.0,0.0,0.0,0.0,25.1,268.0,118,
13,Ariel Hukporti,22,3,0,5,20.1,20.1,1.0,0.0,0.0,,20.1,20.1,1.0,1.0,0.0,20.1,0.0,0.0,20.1,20.1,0.0,0.0,0.0,0.0,0.0,40.2,108.0,110,
14,Pacome Dadiet,19,2,0,4,12.6,12.6,1.0,0.0,0.0,,12.6,12.6,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,200.0,123,
15,P.J. Tucker,39,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,,122,
