Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Mikal Bridges,28,SF,82,82,3036,7.0,14.0,0.5,1.9,5.5,0.354,5.1,8.5,0.594,0.57,1.1,1.4,0.814,0.8,2.2,3.1,3.6,0.9,0.5,1.6,1.5,17.1,
2,Josh Hart,29,SG,77,77,2897,5.0,9.6,0.525,1.0,3.1,0.333,4.0,6.4,0.618,0.579,2.0,2.5,0.776,2.0,7.2,9.2,5.6,1.5,0.3,2.0,2.5,13.1,
3,OG Anunoby,27,PF,74,74,2706,6.5,13.7,0.476,2.3,6.1,0.372,4.2,7.5,0.561,0.559,2.4,3.0,0.81,1.3,3.5,4.8,2.2,1.5,0.9,1.4,2.3,17.7,
4,Karl-Anthony Towns,29,C,72,72,2517,9.1,17.4,0.526,2.0,4.8,0.42,7.1,12.5,0.567,0.584,4.8,5.8,0.829,3.0,10.1,13.2,3.2,1.0,0.7,2.7,3.6,25.2,"AS,NBA3"
5,Jalen Brunson,28,PG,65,65,2301,9.2,18.8,0.488,2.4,6.2,0.383,6.8,12.6,0.539,0.551,5.8,7.0,0.821,0.4,2.5,2.9,7.4,0.9,0.1,2.6,2.2,26.4,"MVP-10,CPOY-1,AS,NBA2"
6,Miles McBride,24,SG,64,10,1593,5.0,12.4,0.406,2.6,7.1,0.369,2.4,5.3,0.455,0.511,1.2,1.4,0.813,1.1,2.6,3.6,4.2,1.5,0.4,0.9,2.4,13.8,
7,Precious Achiuwa,25,C,57,10,1170,5.0,10.1,0.502,0.3,1.1,0.278,4.7,9.0,0.529,0.517,1.3,2.1,0.594,3.1,6.6,9.8,1.7,1.4,1.3,1.4,2.5,11.7,
8,Cameron Payne,30,PG,72,5,1090,5.9,14.7,0.401,3.1,8.5,0.363,2.8,6.3,0.453,0.506,1.6,1.8,0.907,0.5,3.0,3.4,6.7,1.3,0.5,1.7,3.7,16.5,
9,Landry Shamet,27,SG,50,0,762,5.0,10.9,0.461,2.9,7.4,0.397,2.1,3.5,0.595,0.596,0.6,0.9,0.667,0.5,2.4,2.9,1.3,1.1,0.1,1.0,2.5,13.5,
10,Jericho Sims,26,C,39,5,422,2.4,3.9,0.609,0.0,0.0,,2.4,3.9,0.609,0.609,0.7,1.1,0.615,4.4,6.7,11.0,1.9,0.7,0.9,1.8,3.9,5.5,
11,Tyler Kolek,23,PG,41,0,296,3.3,10.0,0.329,1.7,5.7,0.298,1.6,4.3,0.371,0.415,1.6,2.1,0.765,1.0,2.3,3.3,8.5,1.5,0.5,2.2,3.2,9.9,
12,Mitchell Robinson,26,C,17,3,290,4.6,7.0,0.661,0.0,0.0,,4.6,7.0,0.661,0.661,1.6,2.4,0.684,6.5,6.1,12.5,1.6,2.0,2.2,1.2,3.2,10.8,
13,Delon Wright,32,PG,14,5,230,3.6,7.7,0.469,1.3,3.8,0.333,2.3,3.9,0.6,0.551,0.9,1.4,0.667,1.9,1.3,3.1,4.5,1.9,0.5,1.3,1.3,9.4,
14,Ariel Hukporti,22,C,25,1,217,3.5,5.1,0.677,0.0,0.0,,3.5,5.1,0.677,0.677,1.0,2.2,0.462,2.3,6.1,8.5,1.8,0.2,2.5,3.5,5.3,8.0,
15,Pacome Dadiet,19,SG,18,0,111,3.2,10.1,0.323,1.9,6.2,0.316,1.3,3.9,0.333,0.419,1.3,1.9,0.667,1.0,4.9,5.8,1.6,1.0,0.6,1.3,2.3,9.7,
16,Matt Ryan,27,SF,19,0,68,5.3,16.4,0.323,3.2,10.1,0.316,2.1,6.4,0.333,0.419,1.1,1.1,1.0,0.0,4.2,4.2,1.6,1.1,0.0,1.6,0.5,14.8,
17,P.J. Tucker,39,SF,3,1,58,1.9,4.3,0.429,1.9,3.7,0.5,0.0,0.6,0.0,0.643,0.0,0.0,,2.5,2.5,5.0,0.0,0.6,0.6,0.6,5.0,5.6,
18,Jacob Toppin,24,SF,16,0,49,2.2,7.3,0.3,0.0,1.5,0.0,2.2,5.9,0.375,0.3,0.0,0.0,,1.5,6.6,8.1,2.9,1.5,0.0,1.5,2.2,4.4,
19,Kevin McCullar Jr.,23,SF,4,0,29,2.5,8.7,0.286,0.0,1.2,0.0,2.5,7.4,0.333,0.286,2.5,2.5,1.0,0.0,9.9,9.9,2.5,1.2,1.2,0.0,7.4,7.4,
20,Anton Watson,24,SF,9,0,22,6.5,14.7,0.444,0.0,1.6,0.0,6.5,13.1,0.5,0.444,0.0,0.0,,1.6,3.3,4.9,3.3,1.6,0.0,3.3,4.9,13.1,
21,MarJon Beauchamp,24,SF,6,0,17,10.6,23.3,0.455,2.1,10.6,0.2,8.5,12.7,0.667,0.5,8.5,8.5,1.0,4.2,14.8,19.1,2.1,2.1,0.0,2.1,4.2,31.8,
