Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Mikal Bridges,28.0,SF,18,18,706,0,11,79,10,0,-4.2,-25.3,20,11,15,3,7,3,125,2,10,
2.0,OG Anunoby,27.0,PF,18,18,705,0,0,14,85,1,-1.5,-11.3,11,10,21,6,26,3,58,5,26,
3.0,Jalen Brunson,28.0,PG,18,18,680,100,0,0,0,0,-1.2,-7.7,31,20,28,2,51,17,309,12,16,
4.0,Josh Hart,29.0,SG,18,14,642,0,70,28,3,0,0.6,0.0,22,8,33,4,26,2,193,5,18,
5.0,Karl-Anthony Towns,29.0,C,18,18,639,0,0,0,0,100,0.0,-2.3,11,9,33,16,50,2,57,17,23,
6.0,Mitchell Robinson,26.0,C,18,4,370,0,0,0,45,55,5.8,8.9,8,4,29,1,11,1,17,2,3,
7.0,Miles McBride,24.0,SG,18,0,341,22,78,0,0,0,7.6,11.4,4,5,12,1,7,2,47,0,5,
8.0,Cameron Payne,30.0,PG,14,0,102,90,10,0,0,0,-0.5,-1.2,2,4,9,1,2,3,21,1,0,
9.0,Landry Shamet,27.0,SG,11,0,83,2,55,43,0,0,8.3,8.5,2,1,3,1,0,2,17,0,2,
10.0,Delon Wright,32.0,PG,6,0,48,42,58,0,0,0,15.4,15.7,0,0,0,0,1,1,13,0,0,
11.0,Precious Achiuwa,25.0,C,8,0,34,0,0,0,38,62,-4.9,-5.7,0,1,0,0,3,0,0,2,0,
12.0,Tyler Kolek,23.0,PG,3,0,6,100,0,0,0,0,75.0,74.9,0,0,0,0,0,0,9,0,0,
13.0,Ariel Hukporti,22.0,C,3,0,5,0,0,0,0,100,87.5,87.3,0,0,0,0,1,0,0,0,0,
14.0,Pacome Dadiet,19.0,SG,2,0,4,0,0,42,58,0,16.1,15.6,0,0,0,0,0,0,0,0,0,
15.0,P.J. Tucker,39.0,SF,1,0,4,0,0,0,100,0,54.2,53.9,0,0,0,0,0,0,0,0,0,
,Team Totals,,,18,18,4369,20,20,20,20,20,0.6,-5.3,111,73,183,35,185,36,866,46,103,
