Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Mikal Bridges,28.0,18,18,706,120,263,0.456,28,84,0.333,92,179,0.514,0.51,12,16,0.75,20,61,81,53,30,17,38,39,280,0,
2.0,OG Anunoby,27.0,18,18,705,103,247,0.417,41,121,0.339,62,126,0.492,0.5,47,58,0.81,24,59,83,24,36,22,30,49,294,0,
3.0,Jalen Brunson,28.0,18,18,680,181,393,0.461,48,134,0.358,133,259,0.514,0.522,120,141,0.851,12,50,62,126,8,5,55,59,530,0,
4.0,Josh Hart,29.0,18,14,642,68,144,0.472,20,54,0.37,48,90,0.533,0.542,52,67,0.776,44,114,158,80,20,10,35,62,208,1,
5.0,Karl-Anthony Towns,29.0,18,18,639,139,285,0.488,26,74,0.351,113,211,0.536,0.533,82,97,0.845,38,171,209,24,13,12,40,78,386,0,
6.0,Mitchell Robinson,26.0,18,4,370,31,51,0.608,0,0,,31,51,0.608,0.608,22,56,0.393,67,60,127,7,17,14,13,38,84,0,
7.0,Miles McBride,24.0,18,0,341,34,90,0.378,22,59,0.373,12,31,0.387,0.5,14,17,0.824,3,18,21,18,8,2,11,22,104,0,
8.0,Cameron Payne,30.0,14,0,102,12,37,0.324,5,21,0.238,7,16,0.438,0.392,1,3,0.333,0,8,8,9,5,1,7,22,30,0,
9.0,Landry Shamet,27.0,11,0,83,9,20,0.45,7,15,0.467,2,5,0.4,0.625,1,4,0.25,0,4,4,8,1,0,4,5,26,0,
10.0,Delon Wright,32.0,6,0,48,2,9,0.222,1,6,0.167,1,3,0.333,0.278,2,2,1.0,1,1,2,5,3,1,1,0,7,0,
11.0,Precious Achiuwa,25.0,8,0,34,6,14,0.429,0,1,0.0,6,13,0.462,0.429,2,4,0.5,3,6,9,0,1,0,1,2,14,0,
12.0,Tyler Kolek,23.0,3,0,6,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,1,1,3,0,0,0,0,3,0,
13.0,Ariel Hukporti,22.0,3,0,5,2,2,1.0,0,0,,2,2,1.0,1.0,0,2,0.0,0,2,2,0,0,0,0,0,4,0,
14.0,Pacome Dadiet,19.0,2,0,4,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,0,0,2,0,
15.0,P.J. Tucker,39.0,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,
,Team Totals,,18,18,4369,709,1557,0.455,199,570,0.349,510,987,0.517,0.519,355,467,0.76,212,555,767,357,142,84,235,377,1972,1,
